gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_pinnipedia,delta_sirenia,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
TRMT10C,690,434,0.27556803822517395,41.61417770385742,0.057195199375221606,0.39667123556137085,6.52811138479379e-13,5.379538536071777,5.02873420715332,417,39.10938262939453,0.13755109906196594,3,3,0.15352823881263988,0.15352823881263988,0.12599615758518684,0.026707663762261493,0.000824417465191533,0.18193211885826396,0.18193211885826396,0.42781799895630646,0.8632215179350143,7929,1.4310716354622577e-12,6223,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.057195199375221606,0.057195199375221606,0.39667123556137085,7034,Tier 0: Core Bottleneck Transducer
TULP3,655,454,0.2511957585811615,41.69092559814453,0.06009465962409144,0.3566131889820099,6.52811138479379e-13,6.738489627838135,5.339545726776123,110,39.50379943847656,0.170578271150589,3,3,0.17277170786444598,0.17277170786444598,0.14056810568518557,0.031154515578916922,0.0010490866003435154,0.29306519124205216,0.29306519124205216,0.384736161281633,0.8632215179350143,7086,1.4310716354622577e-12,10039,1.3055667658079528e-12,1.3055667658079528e-12,2.8621432709254998e-12,0.06009465962409144,0.06009465962409144,0.3566131889820099,7035,Tier 0: Core Bottleneck Transducer
ACLY,699,1120,0.15501999855041504,41.47693634033203,0.06500443166683402,0.3699444830417633,6.547540287724717e-13,13.55903148651123,8.045512199401855,486,36.65153121948242,0.3699444830417633,3,3,0.24828945924029647,0.24828945924029647,0.20796218207908015,0.033264581356380565,0.007062695804835735,0.7051007814113897,0.7051007814113897,0.24037376014585649,0.8632215179350143,3999,1.4310716354622577e-12,9031,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.06500443166683402,0.06500443166683402,0.3699444830417633,7036,Tier 0: Core Bottleneck Transducer
AP2A2,627,976,0.17462900280952454,41.258697509765625,0.0576978252310288,0.4046023488044739,6.547540287724717e-13,7.1532368659973145,6.313396453857422,136,24.344472885131836,0.2938341200351715,3,2,0.18078906335730377,0.17518445124110493,0.15917260324422736,0.02161646011307642,-0.005604612116198831,0.09525263317475273,0.09525263317475273,0.4620570823835237,0.8690192315909222,8505,1.4310716354622577e-12,4772,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.0576978252310288,0.0576978252310288,0.4046023488044739,7037,Tier 0: Core Bottleneck Transducer
DENND6A,673,616,0.1705983430147171,41.42719650268555,0.06301783573086189,0.39556628465652466,6.547540287724717e-13,4.648829936981201,4.21246337890625,424,11.752341270446777,0.39556628465652466,3,3,0.21972321151792337,0.21972321151792337,0.16713978604135454,0.03665883394573392,0.015924591530834916,0.5135045207222446,0.5135045207222446,0.30379922465909664,0.8632215179350143,5421,1.4310716354622577e-12,6419,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.06301783573086189,0.06301783573086189,0.39556628465652466,7038,Tier 0: Core Bottleneck Transducer
EIF3B,640,880,0.23771071434020996,38.37538146972656,0.06309161403021643,0.39866501092910767,6.547540287724717e-13,6.386593341827393,5.02268648147583,783,19.477684020996094,0.32789283990859985,3,3,0.19312252922677428,0.19312252922677428,0.17945476996201723,0.011663496107442998,0.0020042631573140655,0.439798847995596,0.439798847995596,0.3300414010412641,0.8632215179350143,5948,1.4310716354622577e-12,5988,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.06309161403021643,0.06309161403021643,0.39866501092910767,7039,Tier 0: Core Bottleneck Transducer
FCMR,692,432,0.33868420124053955,41.07101821899414,0.06587094781836426,0.37263023853302,6.547540287724717e-13,6.5923075675964355,4.699075698852539,246,25.686054229736328,0.25664928555488586,3,3,0.1755574128001622,0.1755574128001622,0.1432105567618614,0.03220261117303963,0.00014424486526117274,0.7423678620571975,0.7423678620571975,0.22893224287683656,0.8632215179350143,3708,1.4310716354622577e-12,8827,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.06587094781836426,0.06587094781836426,0.37263023853302,7040,Tier 0: Core Bottleneck Transducer
GRAMD2B,678,492,0.24349959194660187,41.662025451660156,0.06670452542165847,0.39373505115509033,6.547540287724717e-13,9.992924690246582,6.607032775878906,148,39.25286102294922,0.25457826256752014,3,3,0.21615363851166586,0.21615363851166586,0.17300908984595234,0.037120698261628234,0.006023850404085287,0.7572652280131676,0.7572652280131676,0.22444548928775587,0.8632215179350143,3605,1.4310716354622577e-12,6652,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.06670452542165847,0.06670452542165847,0.39373505115509033,7041,Tier 0: Core Bottleneck Transducer
GSG1,622,373,0.27989208698272705,41.60404968261719,0.05778309391295715,0.34837913513183594,6.547540287724717e-13,10.13499641418457,7.805117130279541,134,39.3237419128418,0.25773224234580994,3,3,0.1495482941175218,0.1495482941175218,0.09862101799263599,0.046152833589945076,0.004774442534940724,0.09096795958266098,0.09096795958266098,0.4637590250088844,0.8690192315909222,8544,1.4310716354622577e-12,10702,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.05778309391295715,0.05778309391295715,0.34837913513183594,7042,Tier 0: Core Bottleneck Transducer
MIER3,715,543,0.15403740108013153,41.747982025146484,0.05732448441624914,0.4026120901107788,6.547540287724717e-13,5.664141654968262,4.338794231414795,406,36.17404556274414,0.15658026933670044,3,2,0.2116947164509022,0.2107955372668329,0.17343771690314905,0.038256999547753155,-0.0008991791840693026,0.23799770936632828,0.23799770936632828,0.40594143541361827,0.8632215179350143,7493,1.4310716354622577e-12,5324,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.05732448441624914,0.05732448441624914,0.4026120901107788,7043,Tier 0: Core Bottleneck Transducer
NCAM1,709,879,0.1587544083595276,41.678436279296875,0.05747249361613457,0.4082462787628174,6.547540287724717e-13,10.425296783447266,8.786250114440918,462,35.07547378540039,0.2972247004508972,3,2,0.1934567908361201,0.18820177827162216,0.16258325176640734,0.030873539069712783,-0.005255012564497944,0.23617804491549407,0.23617804491549407,0.4066472576396098,0.8632215179350143,7512,1.4310716354622577e-12,3015,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.05747249361613457,0.05747249361613457,0.4082462787628174,7044,Tier 0: Core Bottleneck Transducer
NEU2,661,419,0.3244774043560028,34.97321319580078,0.037655865315876294,0.3959503173828125,6.547540287724717e-13,5.5368242263793945,3.8656957149505615,154,14.301003456115723,0.38716334104537964,3,2,0.07454062651691297,0.061829395310560455,0.045963679736361965,0.028576946780551,-0.012711231206352517,-1.070017847691205,-1.070017847691205,0.8576943624059339,0.9971889564788743,13771,1.4310716354622577e-12,6362,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.037655865315876294,0.037655865315876294,0.3959503173828125,7045,Tier 0: Core Bottleneck Transducer
POLR1E,698,423,0.22813506424427032,41.596920013427734,0.05893334077297583,0.3544906973838806,6.547540287724717e-13,8.587142944335938,5.378990173339844,68,26.83957290649414,0.319943368434906,3,2,0.1626776058409322,0.16095063336530616,0.11870985640976402,0.043967749431168164,-0.0017269724756260416,0.3095322046981478,0.3095322046981478,0.378458359171418,0.8632215179350143,6978,1.4310716354622577e-12,10175,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.05893334077297583,0.05893334077297583,0.3544906973838806,7046,Tier 0: Core Bottleneck Transducer
PPAN,698,531,0.24598370492458344,35.3775634765625,0.054569594056110275,0.4670557677745819,6.547540287724717e-13,9.877813339233398,6.308223724365234,256,24.66583251953125,0.4004654288291931,3,3,0.1710742092456684,0.1710742092456684,0.12303477919105202,0.0419984413927887,0.006040988661827669,0.027094042676106423,0.027094042676106423,0.4891923631368964,0.8752999998099621,8946,1.4310716354622577e-12,641,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.054569594056110275,0.054569594056110275,0.4670557677745819,7047,Tier 0: Core Bottleneck Transducer
PRKG2,684,771,0.15615934133529663,41.594520568847656,0.049785322177708397,0.4082423150539398,6.547540287724717e-13,9.449305534362793,6.113236904144287,509,23.146316528320312,0.4082423150539398,3,3,0.14563573458759602,0.14563573458759602,0.12261397680615317,0.01899875053389055,0.00402300724755231,-0.2992770745299866,-0.2992770745299866,0.6176356773468559,0.9138030853432946,10821,1.4310716354622577e-12,3807,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.049785322177708397,0.049785322177708397,0.4082423150539398,7048,Tier 0: Core Bottleneck Transducer
PRKN,582,483,0.29011842608451843,41.94139099121094,0.06454360288643976,0.4594709575176239,6.547540287724717e-13,5.606060981750488,4.788208484649658,197,15.562499046325684,0.36022883653640747,3,3,0.17697451472604508,0.17697451472604508,0.1399421392969256,0.03101192592441169,0.0060204495047078204,0.3851247581166152,0.3851247581166152,0.35007249288898357,0.8632215179350143,6382,1.4310716354622577e-12,740,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.06454360288643976,0.06454360288643976,0.4594709575176239,7049,Tier 0: Core Bottleneck Transducer
PTPN5,562,589,0.2518993616104126,37.65327835083008,0.09579843276594036,0.41507455706596375,6.547540287724717e-13,11.912276268005371,9.474578857421875,79,28.699125289916992,0.41507455706596375,2,2,0.2561371836083262,0.2561371836083262,0.20728132682783704,0.04885585678048919,,1.981153311124528,1.981153311124528,0.023787041640378776,0.8632215179350143,141,1.4310716354622577e-12,1605,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.09579843276594036,0.09579843276594036,0.41507455706596375,7050,Tier 0: Core Bottleneck Transducer
PTPRK,653,1458,0.12530499696731567,41.84440231323242,0.061716890413695734,0.40099501609802246,6.547540287724717e-13,10.134151458740234,8.486284255981445,1056,25.272512435913086,0.40099501609802246,3,3,0.2449256835709417,0.2449256835709417,0.21186284319466253,0.025792674783769346,0.007270165592509807,0.3871497062900328,0.3871497062900328,0.3493226904731921,0.8632215179350143,6366,1.4310716354622577e-12,5532,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.061716890413695734,0.061716890413695734,0.40099501609802246,7051,Tier 0: Core Bottleneck Transducer
PUS3,696,490,0.23260542750358582,42.18443298339844,0.05549903147616881,0.32052767276763916,6.547540287724717e-13,3.741201162338257,3.010361909866333,7,11.672006607055664,0.32052767276763916,3,2,0.13920410357256932,0.13421856908500163,0.1172277539374727,0.02197634963509663,-0.0049855344875676865,0.08378420885797612,0.08378420885797612,0.4666140016879561,0.8698728445138751,8588,1.4310716354622577e-12,12230,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.05549903147616881,0.05549903147616881,0.32052767276763916,7052,Tier 0: Core Bottleneck Transducer
RBM23,583,502,0.1841299682855606,41.15858459472656,0.08381674660786799,0.5773359537124634,6.547540287724717e-13,10.151195526123047,7.7739129066467285,95,35.401432037353516,0.2867453396320343,2,2,0.20256080824792727,0.20256080824792727,0.14874028800284347,0.053820520245083804,,1.4357430388267547,1.4357430388267547,0.07553773678222923,0.8632215179350143,625,1.4310716354622577e-12,8,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.08381674660786799,0.08381674660786799,0.5773359537124634,7053,Tier 0: Core Bottleneck Transducer
SDC3,643,499,0.2050713300704956,40.771446228027344,0.056270797645662944,0.3226742744445801,6.547540287724717e-13,7.004762172698975,4.154993534088135,344,25.85076141357422,0.2709692716598511,3,3,0.1874478640765976,0.1874478640765976,0.12439119955785831,0.05316720194092415,0.009889462577815136,0.039778616332709835,0.039778616332709835,0.4841348122150688,0.8730472523621129,8878,1.4310716354622577e-12,12135,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.056270797645662944,0.056270797645662944,0.3226742744445801,7054,Tier 0: Core Bottleneck Transducer
SLC45A3,701,579,0.21422743797302246,41.74522018432617,0.05850948481841785,0.40824633836746216,6.547540287724717e-13,9.81064510345459,6.451042175292969,520,24.521848678588867,0.4000777304172516,3,3,0.14662107972978236,0.14662107972978236,0.10467645772006655,0.038290479433188467,0.003654142576527347,0.28815382824382346,0.28815382824382346,0.38661449507305296,0.8632215179350143,7132,1.4310716354622577e-12,2853,1.3095080575453721e-12,1.3095080575453721e-12,2.8621432709254998e-12,0.05850948481841785,0.05850948481841785,0.40824633836746216,7055,Tier 0: Core Bottleneck Transducer
KCNK5,708,508,0.2088979333639145,36.86775588989258,0.05542729368007955,0.2918027937412262,6.554756737384775e-13,8.088045120239258,5.062812328338623,341,30.983333587646484,0.26104503870010376,3,3,0.16703068260761916,0.16703068260761916,0.1253687253560425,0.03617095164293525,0.005491005608641418,0.09995051511446276,0.09995051511446276,0.4601918059229406,0.8690192315909222,8473,1.4310716354622577e-12,13323,1.3109513474773848e-12,1.3109513474773848e-12,2.8621432709254998e-12,0.05542729368007955,0.05542729368007955,0.2918027937412262,7056,Tier 0: Core Bottleneck Transducer
ADARB1,684,759,0.23703041672706604,41.99175262451172,0.07804879180528139,0.40824297070503235,6.566969190655645e-13,12.236747741699219,8.463412284851074,356,29.974178314208984,0.40824297070503235,3,3,0.24741905872957057,0.24741905872957057,0.21597539599626375,0.027654703554608764,0.003788959178698072,1.4932190589024255,1.4932190589024255,0.06768992738355238,0.8632215179350143,532,1.4310716354622577e-12,3690,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.07804879180528139,0.07804879180528139,0.40824297070503235,7057,Tier 0: Core Bottleneck Transducer
AMPH,643,701,0.2616961598396301,41.873565673828125,0.06629454662301085,0.3698057234287262,6.566969190655645e-13,7.436829090118408,6.294000625610352,415,20.110097885131836,0.3698057234287262,3,3,0.1747239956401649,0.1747239956401649,0.14648816555985344,0.02668902898577462,0.0015468010945368137,0.6379950203255641,0.6379950203255641,0.26173846082132723,0.8632215179350143,4494,1.4310716354622577e-12,9039,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.06629454662301085,0.06629454662301085,0.3698057234287262,7058,Tier 0: Core Bottleneck Transducer
ARMT1,695,443,0.26525914669036865,41.476173400878906,0.06375777949643732,0.3488757908344269,6.566969190655645e-13,4.572859287261963,4.334893703460693,269,13.437870025634766,0.3402964472770691,3,2,0.20150051344737782,0.20115743341475087,0.16337389979574457,0.03812661365163326,-0.0003430800326269406,0.6142752313593414,0.6142752313593414,0.2695167335088765,0.8632215179350143,4664,1.4310716354622577e-12,10666,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.06375777949643732,0.06375777949643732,0.3488757908344269,7059,Tier 0: Core Bottleneck Transducer
AS3MT,547,406,0.27753159403800964,39.15573501586914,0.06941666251837268,0.408241868019104,6.566969190655645e-13,8.0941162109375,6.292339324951172,196,24.19908905029297,0.3344801962375641,3,3,0.19711948377515393,0.19711948377515393,0.1402520452535674,0.04621199227053348,0.01065544625105303,0.5525033879976494,0.5525033879976494,0.2903017569158878,0.8632215179350143,5147,1.4310716354622577e-12,3922,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.06941666251837268,0.06941666251837268,0.408241868019104,7060,Tier 0: Core Bottleneck Transducer
CIAO3,704,503,0.25884735584259033,41.72329330444336,0.06509706501477064,0.443333238363266,6.566969190655645e-13,6.398094177246094,5.67444372177124,320,24.373554229736328,0.26250147819519043,3,3,0.20407028497919974,0.20407028497919974,0.16153959207301938,0.03798561241778804,0.004545080488392346,0.7243010612298276,0.7243010612298276,0.2344404628092564,0.8632215179350143,3845,1.4310716354622577e-12,993,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.06509706501477064,0.06509706501477064,0.443333238363266,7061,Tier 0: Core Bottleneck Transducer
DNAAF4,664,516,0.23531445860862732,41.772735595703125,0.04925945710989025,0.3328530192375183,6.566969190655645e-13,4.82975435256958,4.356800079345703,504,16.730762481689453,0.28867509961128235,3,2,0.15620274807895748,0.1397244331605884,0.1271562849590601,0.029046463119897396,-0.016478314918369073,-0.3552475359621307,-0.3552475359621307,0.6387979222227088,0.922170546633107,11091,1.4310716354622577e-12,11653,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.04925945710989025,0.04925945710989025,0.3328530192375183,7062,Tier 0: Core Bottleneck Transducer
EDEM3,683,955,0.19257216155529022,41.56321716308594,0.0450372548942112,0.40824657678604126,6.566969190655645e-13,6.918325424194336,6.299350738525391,730,24.228322982788086,0.28554701805114746,3,3,0.12358985793797699,0.12358985793797699,0.08638034297589184,0.0314170456785067,0.005792469283578443,-0.6011519796643057,-0.6011519796643057,0.726130617499378,0.9570684809512006,12147,1.4310716354622577e-12,2327,1.313338326980329e-12,1.313338326980329e-12,2.8621432709254998e-12,0.0450372548942112,0.0450372548942112,0.40824657678604126,7063,Tier 0: Core Bottleneck Transducer
