gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_primates,delta_rodents,delta_bats,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
PHF12,706,1005,0.14477334916591644,42.07670593261719,0.05100832687556189,0.33480989933013916,8.412714969093585e-13,12.83952522277832,7.247493743896484,617,38.34870147705078,0.33480989933013916,3,3,0.1975963465878242,0.1975963465878242,0.09362969381637216,0.03949295332494474,0.06447369944650728,-0.056121139697731935,-0.056121139697731935,0.5223773482835463,0.879024877975212,9623,2.289815625015812e-12,7392,1.682598504970656e-12,1.682598504970656e-12,4.579480505094449e-12,0.05100832687556189,0.05100832687556189,0.33480989933013916,5899,Tier 0: Core Bottleneck Transducer
PLBD2,658,649,0.31464293599128723,39.983394622802734,0.06594479460024612,0.31053054332733154,8.412714969093585e-13,7.177618503570557,5.0761399269104,289,39.401084899902344,0.18216803669929504,3,3,0.21445324913226552,0.21445324913226552,0.08821812162064244,0.03496182631292052,0.09127330119870256,0.8770289055732693,0.8770289055732693,0.1902354689959766,0.8571257633003639,2936,2.289815625015812e-12,9036,1.682598504970656e-12,1.682598504970656e-12,4.579480505094449e-12,0.06594479460024612,0.06594479460024612,0.31053054332733154,5900,Tier 0: Core Bottleneck Transducer
QARS1,725,775,0.22666029632091522,41.71734619140625,0.06586899377712636,0.37853676080703735,8.412714969093585e-13,4.264407634735107,4.0758376121521,657,23.161767959594727,0.18411408364772797,3,3,0.2309797643665749,0.2309797643665749,0.11696913860868988,0.043422548051843035,0.07058807770604202,1.0901157209902532,1.0901157209902532,0.13783108600265298,0.8571257633003639,1739,2.289815625015812e-12,4114,1.682598504970656e-12,1.682598504970656e-12,4.579480505094449e-12,0.06586899377712636,0.06586899377712636,0.37853676080703735,5901,Tier 0: Core Bottleneck Transducer
SYTL1,650,608,0.30227193236351013,41.447303771972656,0.06581284945624044,0.39029237627983093,8.412714969093585e-13,11.656883239746094,8.468152046203613,447,37.9720573425293,0.3069858253002167,3,3,0.20857729081889853,0.20857729081889853,0.10672861977786088,0.014545084659567803,0.08730358638146986,0.8411317739256613,0.8411317739256613,0.20013705828526673,0.8571257633003639,3182,2.289815625015812e-12,3222,1.682598504970656e-12,1.682598504970656e-12,4.579480505094449e-12,0.06581284945624044,0.06581284945624044,0.39029237627983093,5902,Tier 0: Core Bottleneck Transducer
TRIML2,668,465,0.40327703952789307,42.6168212890625,0.07190717130713489,0.3189171850681305,8.412714969093585e-13,4.126654148101807,3.8962390422821045,291,27.17519187927246,0.15185372531414032,3,3,0.22217144856253432,0.22217144856253432,0.13025904592257664,0.032085790089546554,0.059826612550411135,1.3324914724212737,1.3324914724212737,0.09134937090215228,0.8571257633003639,836,2.289815625015812e-12,8466,1.682598504970656e-12,1.682598504970656e-12,4.579480505094449e-12,0.07190717130713489,0.07190717130713489,0.3189171850681305,5903,Tier 0: Core Bottleneck Transducer
UPF3A,666,499,0.33652418851852417,35.26466751098633,0.06888610714019162,0.37537309527397156,8.412714969093585e-13,7.147120952606201,5.921348571777344,188,34.82236099243164,0.20524515211582184,3,3,0.21673971105603512,0.21673971105603512,0.13094209174062985,0.033094256996046185,0.0527033623193591,1.1115629724564542,1.1115629724564542,0.13316305015663177,0.8571257633003639,1620,2.289815625015812e-12,4393,1.682598504970656e-12,1.682598504970656e-12,4.579480505094449e-12,0.06888610714019162,0.06888610714019162,0.37537309527397156,5904,Tier 0: Core Bottleneck Transducer
CYB561A3,717,304,0.2276456654071808,43.115211486816406,0.05698781518680951,0.2877126932144165,8.426592756901388e-13,5.700379371643066,5.258961200714111,196,24.02403450012207,0.23727819323539734,3,3,0.21181230224411246,0.21181230224411246,0.07391655073017407,0.052808484620255676,0.08508726689368269,0.41038575833387336,0.41038575833387336,0.3407614958812659,0.8571257633003639,6376,2.289815625015812e-12,10597,1.6852630402297564e-12,1.6852630402297564e-12,4.579480505094449e-12,0.05698781518680951,0.05698781518680951,0.2877126932144165,5905,Tier 0: Core Bottleneck Transducer
ARFGEF1,679,1896,0.18390724062919617,41.492218017578125,0.05966701325635216,0.3869965672492981,8.432143872024509e-13,9.113041877746582,7.268060207366943,926,37.8040657043457,0.2410598248243332,3,3,0.20870708164591145,0.20870708164591145,0.09595072633616182,0.019860864568767327,0.09289549074098231,0.49784717935955586,0.49784717935955586,0.3092958797124254,0.8571257633003639,5726,2.289815625015812e-12,3457,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.05966701325635216,0.05966701325635216,0.3869965672492981,5906,Tier 0: Core Bottleneck Transducer
COL9A3,668,738,0.25311312079429626,41.169029235839844,0.06468777399541759,0.3915216326713562,8.432143872024509e-13,10.164887428283691,8.0735502243042,87,31.87454605102539,0.31890296936035156,3,3,0.20492526801566502,0.20492526801566502,0.11045588713712019,0.03594957216280055,0.05851980871574426,0.8211856940429346,0.8211856940429346,0.2057702519963398,0.8571257633003639,3292,2.289815625015812e-12,3075,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.06468777399541759,0.06468777399541759,0.3915216326713562,5907,Tier 0: Core Bottleneck Transducer
CYP2B6,324,506,0.45563507080078125,41.43378448486328,0.10328055363727581,0.45640623569488525,8.432143872024509e-13,9.713645935058594,8.971179008483887,361,23.631702423095703,0.4110430181026459,2,2,0.23079013375738855,0.23079013375738855,0.15337216494198022,,0.07741796881540831,1.394896785902661,1.394896785902661,0.08152348324992553,0.8571257633003639,677,2.289815625015812e-12,182,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.10328055363727581,0.10328055363727581,0.45640623569488525,5908,Tier 0: Core Bottleneck Transducer
CYP2J2,415,516,0.42220401763916016,36.849884033203125,0.0768271151359295,0.3930135667324066,8.432143872024509e-13,6.153724670410156,5.44158411026001,44,26.422391891479492,0.23289810121059418,3,2,0.2233132960151385,0.21290830275483213,0.10107415808887474,-0.010404993260306339,0.12223913792626374,0.5885159029207794,0.5885159029207794,0.2780930313695328,0.8571257633003639,5040,2.289815625015812e-12,2890,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.0768271151359295,0.0768271151359295,0.3930135667324066,5909,Tier 0: Core Bottleneck Transducer
EML2,642,798,0.1860126405954361,41.890098571777344,0.04238561613531457,0.40824025869369507,8.432143872024509e-13,3.818516731262207,3.2759571075439453,400,9.353601455688477,0.40824025869369507,3,3,0.11924899826541444,0.11924899826541444,0.04807359203409218,0.023812149741366265,0.04736325648995598,-0.8089471277690568,-0.8089471277690568,0.79072722039921,0.97004561359176,13198,2.289815625015812e-12,1213,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.04238561613531457,0.04238561613531457,0.40824025869369507,5910,Tier 0: Core Bottleneck Transducer
FAM124A,684,573,0.3485523462295532,41.597042083740234,0.058467085186398454,0.358058899641037,8.432143872024509e-13,4.844150543212891,4.384374141693115,59,27.75739097595215,0.17451749742031097,3,3,0.185440646024155,0.185440646024155,0.07974765199808884,0.03224141967372683,0.07345157435233932,0.426337645398011,0.426337645398011,0.3349309152061717,0.8571257633003639,6264,2.289815625015812e-12,5730,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.058467085186398454,0.058467085186398454,0.358058899641037,5911,Tier 0: Core Bottleneck Transducer
FBXL18,670,766,0.2579970061779022,39.331241607666016,0.055798171682159205,0.3516591191291809,8.432143872024509e-13,4.40548038482666,3.8878695964813232,109,27.377628326416016,0.160915344953537,3,3,0.18534031730369488,0.18534031730369488,0.08165466868616324,0.03854285658343829,0.06514279203409333,0.19701688290819958,0.19701688290819958,0.4219071630316207,0.8618045489697849,7903,2.289815625015812e-12,6223,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.055798171682159205,0.055798171682159205,0.3516591191291809,5912,Tier 0: Core Bottleneck Transducer
IFT74,677,618,0.20935560762882233,41.665435791015625,0.06983611967713654,0.3482764661312103,8.432143872024509e-13,6.909417152404785,6.444215297698975,91,36.17683029174805,0.1909901201725006,3,3,0.24685267221163393,0.24685267221163393,0.13230897148299486,0.0328662251077734,0.08167747562086568,1.217550627791197,1.217550627791197,0.11169739307921783,0.8571257633003639,1232,2.289815625015812e-12,6459,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.06983611967713654,0.06983611967713654,0.3482764661312103,5913,Tier 0: Core Bottleneck Transducer
MAFB,694,361,0.07804776728153229,29.41802215576172,0.0445357240005539,0.28867509961128235,8.432143872024509e-13,5.079789638519287,3.417116165161133,118,27.713708877563477,0.18329519033432007,3,3,0.17526202355730008,0.17526202355730008,0.10328783337409553,0.04359056208291545,0.028383628100289115,-0.5529868687409699,-0.5529868687409699,0.7098637990595814,0.9387782920548122,12243,2.289815625015812e-12,10514,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.0445357240005539,0.0445357240005539,0.28867509961128235,5914,Tier 0: Core Bottleneck Transducer
MAP3K20,672,819,0.24992400407791138,41.750221252441406,0.05885892917168037,0.3467200696468353,8.432143872024509e-13,7.894235610961914,7.120460510253906,652,40.45574951171875,0.19513259828090668,3,3,0.20515452552319574,0.20515452552319574,0.10271362003458598,0.0386826116633107,0.06375829382529909,0.4199274544289093,0.4199274544289093,0.3372692254411024,0.8571257633003639,6309,2.289815625015812e-12,6561,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.05885892917168037,0.05885892917168037,0.3467200696468353,5915,Tier 0: Core Bottleneck Transducer
NHERF4,710,546,0.2998198866844177,41.49087142944336,0.0605607502125192,0.3889535367488861,8.432143872024509e-13,6.803698539733887,5.407825469970703,64,41.49087142944336,0.1639806181192398,3,3,0.20128543686531378,0.20128543686531378,0.07727094562719192,0.042518460707777095,0.08149603053034477,0.6531087646577384,0.6531087646577384,0.25684308111599063,0.8571257633003639,4527,2.289815625015812e-12,3333,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.0605607502125192,0.0605607502125192,0.3889535367488861,5916,Tier 0: Core Bottleneck Transducer
NOSTRIN,701,511,0.2833337187767029,41.287662506103516,0.05970780281495143,0.36012330651283264,8.432143872024509e-13,11.770806312561035,8.197882652282715,144,32.685489654541016,0.36012330651283264,3,3,0.1994948552671466,0.1994948552671466,0.10235837377152365,0.02709409371015479,0.07004238778546817,0.5647023761933607,0.5647023761933607,0.28613810886803204,0.8571257633003639,5211,2.289815625015812e-12,5579,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.05970780281495143,0.05970780281495143,0.36012330651283264,5917,Tier 0: Core Bottleneck Transducer
OS9,702,628,0.2699768841266632,41.84429931640625,0.06213406704307902,0.3139359951019287,8.432143872024509e-13,12.855790138244629,10.488364219665527,614,40.950355529785156,0.3139359951019287,3,3,0.21033389006814388,0.21033389006814388,0.09674744238303877,0.029035732428840035,0.08455071525626506,0.7442022648861708,0.7442022648861708,0.22837705901860517,0.8571257633003639,3852,2.289815625015812e-12,8794,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.06213406704307902,0.06213406704307902,0.3139359951019287,5918,Tier 0: Core Bottleneck Transducer
RAP1GAP2,614,807,0.19957636296749115,41.20463562011719,0.06430525633576387,0.382066547870636,8.432143872024509e-13,5.794313430786133,5.144052028656006,53,41.05010986328125,0.14115220308303833,3,3,0.22762953487415352,0.22762953487415352,0.11444890009910147,0.04382974064055554,0.06935089413449652,0.6177053524695807,0.6177053524695807,0.2683847915420976,0.8571257633003639,4812,2.289815625015812e-12,3823,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.06430525633576387,0.06430525633576387,0.382066547870636,5919,Tier 0: Core Bottleneck Transducer
SLCO2A1,705,661,0.28156208992004395,39.14007568359375,0.06052682931645176,0.392790287733078,8.432143872024509e-13,8.534748077392578,6.37957763671875,238,24.870826721191406,0.34316301345825195,3,3,0.19288052772031497,0.19288052772031497,0.08287246725537001,0.04049199478685507,0.06951606567808989,0.6360014766622176,0.6360014766622176,0.2623877297816511,0.8571257633003639,4660,2.289815625015812e-12,2914,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.06052682931645176,0.06052682931645176,0.392790287733078,5920,Tier 0: Core Bottleneck Transducer
UGT1A6,555,574,0.36856579780578613,41.826171875,0.05361023611369906,0.34316709637641907,8.432143872024509e-13,10.072893142700195,6.093246936798096,411,34.855411529541016,0.2889907956123352,3,3,0.12679948420864012,0.12679948420864012,0.06962429336227914,0.034135194779403535,0.02303999606695746,-0.26652290965699166,-0.26652290965699166,0.605081741038278,0.8998979273174905,10888,2.289815625015812e-12,6786,1.6863732632543815e-12,1.6863732632543815e-12,4.579480505094449e-12,0.05361023611369906,0.05361023611369906,0.34316709637641907,5921,Tier 0: Core Bottleneck Transducer
ALOX12B,645,701,0.28525111079216003,41.91596603393555,0.07413178194661664,0.37503987550735474,8.451572774955433e-13,8.012923240661621,7.263168811798096,452,40.53555679321289,0.1976764053106308,3,3,0.2456249264086623,0.2456249264086623,0.10603678558678585,0.06028203413300759,0.07930610668886884,1.4023376368025826,1.4023376368025826,0.08040722322826838,0.8571257633003639,660,2.289998834223936e-12,4422,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.07413178194661664,0.07413178194661664,0.37503987550735474,5922,Tier 0: Core Bottleneck Transducer
ARNT,671,804,0.1956779807806015,43.25063705444336,0.05880836997005647,0.3961198627948761,8.451572774955433e-13,10.231362342834473,7.246060848236084,652,40.528438568115234,0.2524489760398865,3,3,0.22267173997753684,0.22267173997753684,0.0913458012796032,0.027424553525975677,0.10390138517195796,0.4134495621341498,0.4134495621341498,0.3396386344477138,0.8571257633003639,6358,2.289998834223936e-12,2563,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.05880836997005647,0.05880836997005647,0.3961198627948761,5923,Tier 0: Core Bottleneck Transducer
CARS2,647,601,0.3500598967075348,41.57164001464844,0.06195073683454659,0.38950541615486145,8.451572774955433e-13,4.919353485107422,4.427414417266846,316,24.099811553955078,0.20412413775920868,3,3,0.18540398351413295,0.18540398351413295,0.08038836380979121,0.030370324783772194,0.07464529492056954,0.5623536572719543,0.5623536572719543,0.28693754345842265,0.8571257633003639,5237,2.289998834223936e-12,3281,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.06195073683454659,0.06195073683454659,0.38950541615486145,5924,Tier 0: Core Bottleneck Transducer
DPEP2,616,569,0.3305414617061615,39.616371154785156,0.0661982721135368,0.3746206760406494,8.451572774955433e-13,5.656136512756348,4.892091274261475,179,24.339603424072266,0.2323840856552124,3,3,0.21152334464357153,0.21152334464357153,0.10737847655031754,0.027689257975584275,0.0764556101176697,0.7525697516729853,0.7525697516729853,0.22585425005276066,0.8571257633003639,3786,2.289998834223936e-12,4453,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.0661982721135368,0.0661982721135368,0.3746206760406494,5925,Tier 0: Core Bottleneck Transducer
EPHB4,676,991,0.20369848608970642,41.497215270996094,0.06021250334455949,0.4190300405025482,8.451572774955433e-13,6.303359508514404,5.960119724273682,423,20.395036697387695,0.3090634047985077,3,3,0.20860602496390995,0.20860602496390995,0.07843363491400934,0.05236300650608407,0.07780938354381654,0.5279603049480343,0.5279603049480343,0.29876344367702157,0.8571257633003639,5515,2.289998834223936e-12,473,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.06021250334455949,0.06021250334455949,0.4190300405025482,5926,Tier 0: Core Bottleneck Transducer
MNS1,704,510,0.25792962312698364,36.2276611328125,0.05942989149688465,0.3457764983177185,8.451572774955433e-13,4.766465187072754,4.318831920623779,113,13.784814834594727,0.3457764983177185,3,3,0.1668298153531233,0.1668298153531233,0.07545546589695612,0.026559598030291582,0.06481475142587562,0.5530981301945846,0.5530981301945846,0.29009810848153733,0.8571257633003639,5314,2.289998834223936e-12,6611,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.05942989149688465,0.05942989149688465,0.3457764983177185,5927,Tier 0: Core Bottleneck Transducer
NELL2,666,818,0.1720680594444275,41.81487274169922,0.04175718797336322,0.3938732147216797,8.451572774955433e-13,6.3235063552856445,4.744225978851318,405,16.05467414855957,0.3938732147216797,3,3,0.13402166066295024,0.13402166066295024,0.05515740183932302,0.03997490277374124,0.038889356049885984,-0.8066387174633978,-0.8066387174633978,0.7900626697651575,0.9697911470214672,13192,2.289998834223936e-12,2756,1.690370066143032e-12,1.690370066143032e-12,4.579847602995406e-12,0.04175718797336322,0.04175718797336322,0.3938732147216797,5928,Tier 0: Core Bottleneck Transducer
