gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
HS6ST3,640,505,30.679428100585938,0.025952764,0.3569774665507377,0.36055433746354854,0.851291589607673,6813,0,4,0.0025930349,6008,6813,0.039804995,0.0032243056,0.01578733,-0.0014307252,0.00064624846,Background,0.3569774665507377,0.36055433746354854,0.851291589607673,0.36055433746354854
EN2,670,372,40.698204040527344,0.026148185,0.3569744283892901,0.3605554746965255,0.851291589607673,6814,0,4,0.0025349243,6542,6814,0.03839188,0.0019161373,0.018629158,-0.0012757392,0.0008076783,Background,0.3569744283892901,0.3605554746965255,0.851291589607673,0.3605554746965255
KLHL41,723,607,41.6700325012207,0.026461827,0.35692503916164653,0.36057396205637166,0.851291589607673,6815,0,4,0.0027646797,4705,6815,0.05094634,0.0030778612,0.00651184,-0.0027991207,0.0014335196,Background,0.35692503916164653,0.36057396205637166,0.851291589607673,0.36057396205637166
INTS13,696,719,41.627418518066406,0.026304305,0.3568787655437981,0.36059128347787256,0.851291589607673,6816,0,4,0.0022297408,9357,6816,0.03640227,0.0014956649,0.022107309,-0.0014828756,0.00029583086,Background,0.3568787655437981,0.36059128347787256,0.851291589607673,0.36059128347787256
DEFB132,536,114,37.819305419921875,0.025148077,0.35684665875725036,0.3606033020531869,0.851291589607673,6817,0,4,0.002257048,9188,6817,0.050905675,0.0012375875,0.0031132184,0.0009763283,-3.7370285e-09,Background,0.35684665875725036,0.3606033020531869,0.851291589607673,0.3606033020531869
TCF25,659,706,42.653438568115234,0.02606567,0.35658063333194634,0.3607028889939988,0.851291589607673,6818,0,3,0.00240561,7735,6818,0.07138504,-0.07329758,0.032587193,0.027664205,-5.424212e-05,Background,0.35658063333194634,0.3607028889939988,0.851291589607673,0.3607028889939988
GJD3,651,335,32.2186164855957,0.026009835,0.3564627912965949,0.3607470063226311,0.851291589607673,6819,0,4,0.0024541097,7227,6819,0.040463436,0.0015740467,0.017208615,-0.0018411283,0.0007547903,Background,0.3564627912965949,0.3607470063226311,0.851291589607673,0.3607470063226311
MSH3,644,1184,42.721893310546875,0.025960825,0.3563801377582306,0.3607779509988226,0.851291589607673,6820,0,4,0.0027596287,4740,6820,0.017118579,0.02529665,0.016930057,-0.0018037595,0.00050864555,Background,0.3563801377582306,0.3607779509988226,0.851291589607673,0.3607779509988226
CXXC1,477,656,37.56036758422851,0.02456032,0.35618151650068297,0.3608523165813487,0.851291589607673,6821,0,3,0.0023510559,8467,6821,0.030050127,-0.037063915,0.0123841865,0.0,0.04954815,Background,0.35618151650068297,0.3608523165813487,0.851291589607673,0.3608523165813487
EMID1,676,462,38.400482177734375,0.02615589,0.3560243014386644,0.3609111830428818,0.851291589607673,6822,0,4,0.0027072066,5129,6822,0.062658876,-0.08166993,0.03614096,0.00028119376,0.041075245,Background,0.3560243014386644,0.3609111830428818,0.851291589607673,0.3609111830428818
TSGA10,644,714,43.95665740966797,0.025949018,0.35600489678206965,0.3609184490094838,0.851291589607673,6823,0,4,0.0024336365,7426,6823,0.04055872,0.00093294657,0.016623007,-0.0012820163,0.0011911206,Background,0.35600489678206965,0.3609184490094838,0.851291589607673,0.3609184490094838
SERPINA1,338,479,40.78798294067383,0.022669246,0.3558514713049165,0.36097590010011493,0.851291589607673,6824,0,2,0.001493363,15047,6824,-0.0087412,0.0019860324,-0.016913164,-8.1251375e-05,0.074439555,Background,0.3558514713049165,0.36097590010011493,0.851291589607673,0.36097590010011493
LPIN3,691,895,42.37952423095703,0.026234673,0.3556119581359727,0.36106559351365924,0.851291589607673,6825,0,3,0.0020137858,10764,6825,0.052364543,0.0024954416,0.0046160906,-0.0005764421,-0.00023711844,Background,0.3556119581359727,0.36106559351365924,0.851291589607673,0.36106559351365924
GABRA3,607,508,38.80613327026367,0.025675688,0.35553614036348635,0.3610939875105297,0.851291589607673,6826,0,4,0.0028068263,4437,6826,0.023196913,0.020784933,0.01442459,-0.0015829033,0.00058904476,Background,0.35553614036348635,0.3610939875105297,0.851291589607673,0.3610939875105297
BCL2L2,726,250,41.91181182861328,0.026430435,0.3553849255492983,0.3611506202246991,0.851291589607673,6827,0,4,0.00242625,7485,6827,0.05294959,0.0053800745,0.005580021,-0.0051726876,0.00036324371,Background,0.3553849255492983,0.3611506202246991,0.851291589607673,0.3611506202246991
BAG6,697,1179,41.619998931884766,0.026262786,0.35536486285837104,0.3611581342981818,0.851291589607673,6828,0,4,0.0024286965,7470,6828,0.054514907,0.0018379387,0.0037049737,-0.0024341843,0.0011017453,Background,0.35536486285837104,0.3611581342981818,0.851291589607673,0.3611581342981818
CALY,694,243,38.36410903930664,0.026242131,0.3552761434357683,0.361191362998552,0.851291589607673,6829,0,3,0.0020264783,10678,6829,0.053885918,0.0032961397,0.003622184,-0.0016336981,-0.0004913565,Background,0.3552761434357683,0.361191362998552,0.851291589607673,0.361191362998552
ENSG00000286190,605,159,30.41118621826172,0.025650352,0.3551975208355024,0.36122081094143277,0.851291589607673,6830,0,3,0.0016377562,13978,6830,0.02285164,-6.277696e-05,0.036955614,-0.0024040965,1.5553034e-05,Background,0.3551975208355024,0.36122081094143277,0.851291589607673,0.36122081094143277
PGLYRP2,651,705,42.05604553222656,0.025968071,0.3551348041507803,0.36124430194407203,0.851291589607673,6831,0,4,0.0024347766,7412,6831,0.041573226,0.0009845288,0.015531424,-0.0011701183,0.0011473112,Background,0.3551348041507803,0.36124430194407203,0.851291589607673,0.36124430194407203
TSPAN19,527,263,42.80722427368164,0.025010781,0.35505074190864283,0.36127578890527556,0.851291589607673,6832,0,4,0.0018250538,12327,6832,0.054230608,0.0026534717,5.5879354e-09,-0.0021912563,0.0012329761,Background,0.35505074190864283,0.36127578890527556,0.851291589607673,0.36127578890527556
DYNC1I1,694,629,41.7807502746582,0.02622687,0.35478944392935335,0.3613736685655107,0.851291589607673,6833,0,4,0.0026558065,5502,6833,0.03667775,0.002150253,0.021775093,-0.0029791184,0.0010210834,Background,0.35478944392935335,0.3613736685655107,0.851291589607673,0.3613736685655107
SPINK4,613,97,35.961212158203125,0.025695102,0.35477191402710434,0.36138023541983777,0.851291589607673,6834,0,4,0.0029433127,3731,6834,0.018642586,0.025817849,0.01226018,-0.0001332406,0.0008686204,Background,0.35477191402710434,0.36138023541983777,0.851291589607673,0.36138023541983777
TNFSF4,711,206,38.96568298339844,0.026304314,0.3540757039160104,0.3616410748034633,0.851291589607673,6835,1,5,0.0031343931,3033,6835,0.019759087,0.00047267566,0.03492709,0.0007022582,0.0029571336,Background,0.3540757039160104,0.3616410748034633,0.851291589607673,0.3616410748034633
STAU2,690,572,42.074188232421875,0.02618016,0.35406590523762344,0.3616447463975271,0.851291589607673,6836,0,4,0.0025317287,6575,6836,0.036641736,0.0022128548,0.020502884,-0.0015100087,0.00069315353,Background,0.35406590523762344,0.3616447463975271,0.851291589607673,0.3616447463975271
NAA30,693,424,37.50234603881836,0.026195735,0.35398740931903916,0.361674159512442,0.851291589607673,6837,0,3,0.0020983785,10203,6837,0.036120404,0.0022024363,0.021940613,-0.0006030076,-0.0010849983,Background,0.35398740931903916,0.361674159512442,0.851291589607673,0.361674159512442
CTNS,694,401,41.246368408203125,0.026201425,0.35397795916814967,0.36167770062268145,0.851291589607673,6838,0,4,0.002429833,7453,6838,0.035172787,0.0024242161,0.022091158,-0.0015393244,0.00043933466,Background,0.35397795916814967,0.36167770062268145,0.851291589607673,0.36167770062268145
NUP50,697,512,44.48610305786133,0.026218796,0.35396167030304193,0.36168380432731656,0.851291589607673,6839,0,4,0.002228104,9369,6839,0.036455862,0.00082734367,0.02296981,-0.0022173426,0.00059134135,Background,0.35396167030304193,0.36168380432731656,0.851291589607673,0.36168380432731656
BMAL2,505,655,42.42041778564453,0.024770312,0.3539428360597073,0.3616908618707474,0.851291589607673,6840,0,4,0.001626941,14203,6840,0.035222877,0.020906135,1.8626451e-09,-0.00074091693,1.8348953e-09,Background,0.3539428360597073,0.3616908618707474,0.851291589607673,0.3616908618707474
ERGIC2,693,378,41.197784423828125,0.02618085,0.3535127323423929,0.3618520425827064,0.851291589607673,6841,0,4,0.002757515,4756,6841,0.01813791,0.036965027,0.0043848143,-0.0017673285,0.0008217357,Background,0.3535127323423929,0.3618520425827064,0.851291589607673,0.3618520425827064
CENPL,722,349,41.64825820922851,0.026341107,0.3532478532955034,0.3619513177977862,0.851291589607673,6842,0,4,0.0023706001,8250,6842,0.026422292,0.0028986642,0.030582076,-0.001277159,0.00027462837,Background,0.3532478532955034,0.3619513177977862,0.851291589607673,0.3619513177977862
PROSER3,526,997,41.247100830078125,0.024932459,0.35287099209999023,0.36209257931741956,0.851291589607673,6843,0,4,0.0030024874,3486,6843,0.07035459,0.0007463931,0.02316172,-0.064339764,0.025827743,Background,0.35287099209999023,0.36209257931741956,0.851291589607673,0.36209257931741956
F2R,691,447,41.94944763183594,0.026147954,0.3528468874400658,0.3621016152752409,0.851291589607673,6844,0,4,0.0028589915,4143,6844,0.03437369,0.0021947655,0.02267246,-0.0025094585,0.0017371476,Background,0.3528468874400658,0.3621016152752409,0.851291589607673,0.3621016152752409
HARS1,724,479,37.352596282958984,0.026330937,0.35256341601610347,0.36220788413786337,0.851291589607673,6845,0,4,0.0025854635,6077,6845,0.052167855,0.0025667956,0.005132432,-0.0021095257,0.0011202171,Background,0.35256341601610347,0.36220788413786337,0.851291589607673,0.36220788413786337
ALAS2,648,588,41.131717681884766,0.025866603,0.3525387492692927,0.36221713180563975,0.851291589607673,6846,0,4,0.0024001687,7811,6846,0.04109487,0.0016585097,0.01651493,-0.0020258022,0.00059696846,Background,0.3525387492692927,0.36221713180563975,0.851291589607673,0.36221713180563975
EIF4H,704,249,40.796234130859375,0.026215373,0.35253512857951125,0.3622184892243312,0.851291589607673,6847,0,4,0.0030081081,3461,6847,0.019810418,0.035334315,0.003743562,-0.0019300194,0.0016610789,Background,0.35253512857951125,0.3622184892243312,0.851291589607673,0.3622184892243312
SMG6,695,1445,41.91741180419922,0.026161628,0.3525181661408428,0.3622248485691598,0.851291589607673,6848,0,4,0.002319945,8755,6848,0.054576483,0.0022962946,0.002864976,-0.001977325,0.00073875114,Background,0.3525181661408428,0.3622248485691598,0.851291589607673,0.3622248485691598
RHOU,578,297,38.94686126708984,0.025359074,0.35247529142158673,0.36224092279086256,0.851291589607673,6849,0,4,0.002813779,4397,6849,0.022328854,0.020754535,0.014000865,-0.0009887125,0.0006090775,Background,0.35247529142158673,0.36224092279086256,0.851291589607673,0.36224092279086256
SYNGR2,695,228,34.770835876464844,0.026151111,0.35218273891341956,0.3623506105484321,0.851291589607673,6850,0,3,0.0020055245,10821,6850,0.053799924,0.0026643632,0.003951308,-0.0019085635,-3.1374428e-05,Background,0.35218273891341956,0.3623506105484321,0.851291589607673,0.3623506105484321
NWD2,662,1753,45.05712890625,0.025946114,0.3521617709821687,0.36235847256398673,0.851291589607673,6851,0,4,0.0026154441,5845,6851,0.029220644,0.026645912,0.0032149483,-0.0017165476,0.00065232255,Background,0.3521617709821687,0.36235847256398673,0.851291589607673,0.36235847256398673
HLX,692,635,41.76796340942383,0.02611996,0.35176243532326584,0.36250821625613605,0.851291589607673,6852,0,4,0.00267146,5379,6852,0.034857552,0.00247871,0.021893255,-0.0017743371,0.00095082447,Background,0.35176243532326584,0.36250821625613605,0.851291589607673,0.36250821625613605
ACTBL2,655,450,41.783729553222656,0.025882412,0.3515770527997746,0.36257773852009356,0.851291589607673,6853,0,4,0.0023236375,8733,6853,0.014697987,0.0274805,0.01787211,-0.0021757707,3.7421444e-09,Background,0.3515770527997746,0.36257773852009356,0.851291589607673,0.36257773852009356
EIF3CL,695,920,41.008026123046875,0.02613148,0.3515566314776919,0.36258539721353095,0.851291589607673,6854,0,4,0.002279633,9034,6854,0.05389765,0.0013134975,0.004275091,-0.001861813,0.0008073263,Background,0.3515566314776919,0.36258539721353095,0.851291589607673,0.36258539721353095
CYBA,691,200,29.75680351257324,0.026106624,0.35152906352763785,0.36259573622382235,0.851291589607673,6855,0,4,0.0030968199,3147,6855,0.017412074,0.0019273057,0.004235971,0.035166506,-0.00036567452,Background,0.35152906352763785,0.36259573622382235,0.851291589607673,0.36259573622382235
CACUL1,688,398,41.555931091308594,0.026086774,0.3514742591524144,0.3626162902077724,0.851291589607673,6856,0,4,0.0026608475,5459,6856,0.03482234,0.0024101518,0.020618372,-0.00047339732,0.00095432345,Background,0.3514742591524144,0.3626162902077724,0.851291589607673,0.3626162902077724
GPR171,717,324,39.80040740966797,0.02625716,0.35147155346663783,0.3626173049658804,0.851291589607673,6857,1,5,0.0036470145,1983,6857,0.046163086,0.0027833115,0.007604679,0.00089059677,0.00127111,Background,0.35147155346663783,0.3626173049658804,0.851291589607673,0.3626173049658804
CNGA1,689,712,41.791053771972656,0.02608922,0.3513591396505424,0.36265946623230605,0.851291589607673,6858,0,4,0.0025149626,6718,6858,0.033263214,0.0023420919,0.02277936,-0.00066643814,0.0006190445,Background,0.3513591396505424,0.36265946623230605,0.851291589607673,0.36265946623230605
FNDC3B,673,1215,41.686710357666016,0.025986891,0.3512380898534266,0.36270486832121696,0.851291589607673,6859,0,3,0.0023887744,7991,6859,-0.052960444,0.05453869,0.018771347,-0.0019908594,0.039749727,Background,0.3512380898534266,0.36270486832121696,0.851291589607673,0.36270486832121696
CD79A,721,260,40.38821792602539,0.026271995,0.3512202099723869,0.36271157468319865,0.851291589607673,6860,0,4,0.0032561966,2718,6860,0.023700282,0.0053046816,0.029257096,-0.0018122206,0.0022961292,Background,0.3512202099723869,0.36271157468319865,0.851291589607673,0.36271157468319865
SHFL,695,311,38.44911575317383,0.026119255,0.3511667296182977,0.3627316342745951,0.851291589607673,6861,0,3,0.0019641232,11151,6861,0.053533826,0.0024117515,0.0032694256,-0.0005206447,-0.00028993565,Background,0.3511667296182977,0.3627316342745951,0.851291589607673,0.3627316342745951
MICA,133,316,37.4398078918457,0.015442779,0.35115627907102276,0.3627355541450795,0.851291589607673,6862,0,3,0.0016080635,14472,6862,0.009144787,0.0,9.313226e-10,-0.066565484,0.0919518,Background,0.35115627907102276,0.3627355541450795,0.851291589607673,0.3627355541450795
PIF1,694,656,41.55769348144531,0.026110971,0.35109322571993107,0.36275920497914904,0.851291589607673,6863,0,4,0.0024602516,7178,6863,0.052736152,0.0023558289,0.0042059105,-0.0018217447,0.0009097643,Background,0.35109322571993107,0.36275920497914904,0.851291589607673,0.36275920497914904
UGT2A3,339,574,41.523536682128906,0.02253155,0.3510879038947627,0.3627612011793935,0.851291589607673,6864,0,3,0.0016368071,14003,6864,-0.039580416,0.06581324,1.8626451e-09,0.0,0.02414925,Background,0.3510879038947627,0.3627612011793935,0.851291589607673,0.3627612011793935
RCN3,685,374,31.10845947265625,0.026055625,0.35106313956382695,0.36277049025278185,0.851291589607673,6865,0,4,0.0027145955,5067,6865,0.03526119,0.002391799,0.020790031,-0.0012923679,0.0011115037,Background,0.35106313956382695,0.36277049025278185,0.851291589607673,0.36277049025278185
CBLN4,697,237,31.54120826721191,0.026125979,0.3510009946174776,0.36279380110963655,0.851291589607673,6866,0,4,0.0024472137,7283,6866,0.03629589,0.0021549703,0.021934262,-0.0024906038,0.0005249381,Background,0.3510009946174776,0.36279380110963655,0.851291589607673,0.36279380110963655
RBBP9,695,189,40.87485122680664,0.026107196,0.3507821221317998,0.36287590524009106,0.851291589607673,6867,0,4,0.0027713545,4660,6867,0.036099587,0.0030612363,0.020096991,-0.0019482318,0.0010678804,Background,0.3507821221317998,0.36287590524009106,0.851291589607673,0.36287590524009106
RPL38,667,73,12.073579788208008,0.025926176,0.35051054856919034,0.3629777875262278,0.851291589607673,6868,0,4,0.00282905,4307,6868,0.0017126137,0.0021480466,0.016849773,-0.0016589593,0.038921215,Background,0.35051054856919034,0.3629777875262278,0.851291589607673,0.3629777875262278
N6AMT1,697,218,41.4924201965332,0.02610979,0.3504845980664837,0.3629875235049857,0.851291589607673,6869,0,4,0.0028014875,4472,6869,0.032339722,0.0014618753,0.022367787,-5.6406017e-05,0.002270287,Background,0.3504845980664837,0.3629875235049857,0.851291589607673,0.3629875235049857
NKIRAS1,721,192,41.835906982421875,0.026245411,0.35037093547932907,0.3630301679045707,0.851291589607673,6870,0,4,0.002837647,4267,6870,0.048658237,0.004082183,0.0065422547,-0.0020201942,0.0014240461,Background,0.35037093547932907,0.3630301679045707,0.851291589607673,0.3630301679045707
DAP,705,109,40.77965545654297,0.026149815,0.35025618891863375,0.36307322071650977,0.851291589607673,6871,0,3,0.0021912863,9603,6871,0.02091451,0.036671836,0.0037712608,-0.0028194673,-6.537702e-05,Background,0.35025618891863375,0.36307322071650977,0.851291589607673,0.36307322071650977
FGFR1OP2,723,257,41.288185119628906,0.026251148,0.3501936776178888,0.3630966756314914,0.851291589607673,6872,0,4,0.0027419496,4861,6872,0.050889023,0.002802748,0.006062801,-0.002557137,0.001501916,Background,0.3501936776178888,0.3630966756314914,0.851291589607673,0.3630966756314914
STRN3,663,726,41.57893753051758,0.025886724,0.35006754068903334,0.36314400513237033,0.851291589607673,6873,0,3,0.0020662628,10421,6873,0.059122786,0.00156353,-0.076015875,-0.0020737937,0.075287834,Background,0.35006754068903334,0.36314400513237033,0.851291589607673,0.36314400513237033
