gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,tier,z_track_b,p_track_b,q_track_b,p_combined
NR4A2,713,617,41.47959899902344,0.0012389825,-0.016154927862101383,0.5064446034392208,0.6548997868160297,10293,0,5,0.0012020811227047,13246,10293,0.0003328695893287,-5.794689059257507e-05,4.076678669662215e-05,-8.810311555862427e-06,0.0003560334444046,0.0035987198352813,1.098215943784453e-05,-8.764863014221191e-05,Background,-0.016154927862101383,0.5064446034392208,0.6548997868160297,0.5064446034392208
HIC1,657,741,30.53796005249023,0.0012925909,-0.016160723879367605,0.5064469154137468,0.6548997868160297,10294,0,7,0.001419609113433,2714,10294,0.0002152360975742,0.0008082285057753,4.20212782046292e-05,0.0001718308776617,0.0004530679434537,0.0042155403643846,-0.0047392798587679,0.0007653224747627,Background,-0.016160723879367605,0.5064469154137468,0.6548997868160297,0.5064469154137468
BIN2,691,657,42.07619094848633,0.0012591933,-0.016171357720974177,0.5064511571484611,0.6548997868160297,10295,0,6,0.0014559339331944,1953,10295,-0.007109107915312,0.0005794817116111,0.0006598380859941,-0.000478895381093,0.0003195684403181,0.003660854185,0.000570144271478,0.0005386823322623,Background,-0.016171357720974177,0.5064511571484611,0.6548997868160297,0.5064511571484611
GINS2,715,191,41.87557220458984,0.0012370814,-0.01617550229663532,0.5064528103786867,0.6548997868160297,10296,0,4,0.0012357302414883,10907,10296,0.001380099565722,-9.989738464355467e-05,4.8482801503269e-05,-0.00021268799901,0.0001649465411901,0.0031392993405461,-6.966196792745905e-07,-0.0001156702637672,Background,-0.01617550229663532,0.5064528103786867,0.6548997868160297,0.5064528103786867
GALT,705,387,44.56756591796875,0.0012458042,-0.016244441786769863,0.5064803096429507,0.6548997868160297,10297,0,3,0.0012004254211911,13344,10297,0.0002808272838592,-0.0001958329230546,-1.460034036426805e-05,-1.654587686061859e-05,0.0004665963351726,0.0039576669223606,-8.51787262945436e-06,-0.0002480018883943,Background,-0.016244441786769863,0.5064803096429507,0.6548997868160297,0.5064803096429507
PGAM1,689,255,41.2392578125,0.0012604835,-0.016291889668213842,0.5064992361043322,0.6548997868160297,10298,0,5,0.0012314105352687,11225,10298,0.0006394765223376,-0.0002122968435287,4.857313251704909e-05,-3.34959477186203e-05,0.0003636535257101,0.0037106878589838,1.2781471014022829e-05,-0.0002367794513702,Background,-0.016291889668213842,0.5064992361043322,0.6548997868160297,0.5064992361043322
TRIP12,687,2082,41.76459503173828,0.0012623816,-0.016292493567221986,0.5064994769932073,0.6548997868160297,10299,0,5,0.0013502288890565,4726,10299,-0.0065340716391801,0.0008350963471457,3.9740476495353505e-05,-4.070252180099487e-05,0.0009989850223064,0.0038123542908579,-0.0006066057831048,0.0004081333463545,Background,-0.016292493567221986,0.5064994769932073,0.6548997868160297,0.5064994769932073
STYX,703,224,41.1712532043457,0.0012473799,-0.016296637415724735,0.5065011299301261,0.6548997868160297,10300,0,4,0.001185804976362,14186,10300,0.0003372500650584,-7.094804459484294e-06,-5.150399010744877e-05,5.99399209022522e-05,0.0001783482730388,0.003840893972665,-8.889473974704742e-05,-4.5476470404537395e-05,Background,-0.016296637415724735,0.5065011299301261,0.6548997868160297,0.5065011299301261
GFRA4,671,294,38.475196838378906,0.0012778287,-0.016305807264984033,0.5065047876846809,0.6548997868160297,10301,0,3,0.0011837863097814,14283,10301,0.0001991875469684,-0.0001235753297805,-4.344608896644786e-06,-0.0001658257097005,0.0003667213022708,0.0041974927298724,-2.3810192942619324e-05,-7.343662582570687e-05,Background,-0.016305807264984033,0.5065047876846809,0.6548997868160297,0.5065047876846809
TLR3,708,909,42.092525482177734,0.0012426239,-0.016332419548300593,0.506515403036074,0.6548997868160297,10302,0,6,0.0011995017142589,13404,10302,0.0002649724483489,1.7447397112846375e-05,5.103647708892822e-05,-0.0001004096120595,0.0003190226852893,0.0036680176854133,2.8541311621665955e-05,-3.012083470821381e-05,Background,-0.016332419548300593,0.506515403036074,0.6548997868160297,0.506515403036074
TKFC,708,581,42.16237258911133,0.0012425985,-0.01633749954830059,0.5065174293924931,0.6548997868160297,10303,0,5,0.0012084388802098,12832,10303,0.000361556187272,-1.5638768672943115e-05,5.2751973271369934e-05,-0.000147882848978,0.0003581196069717,0.0037373360246419,1.1771917343139648e-05,-6.380677223205566e-05,Background,-0.01633749954830059,0.5065174293924931,0.6548997868160297,0.5065174293924931
MORN5,727,184,36.66734313964844,0.0012255575,-0.016353668406488865,0.5065238789719994,0.6548997868160297,10304,0,7,0.0012460796859807,10093,10304,0.0003182496875524,5.9112917369930074e-05,4.331116724642925e-05,0.0001228470355272,0.0006104167550802,0.0028713829815387,1.1097645256086253e-05,-2.9299397283466533e-05,Background,-0.016353668406488865,0.5065238789719994,0.6548997868160297,0.5065238789719994
IL18,698,212,42.46552658081055,0.0012516372,-0.016370413903639414,0.5065305585646409,0.6548997868160297,10305,0,5,0.0012359064355271,10894,10305,0.0004147647414356,-0.0004097707569599,3.3798634831327945e-05,0.0001484584063291,0.0003664381802082,0.004094707313925,-3.42726661983761e-06,-0.0004154369235038,Background,-0.016370413903639414,0.5065305585646409,0.6548997868160297,0.5065305585646409
NXF1,607,627,41.88767623901367,0.0013454178,-0.01640248766069164,0.5065433524246279,0.6548997868160297,10306,0,5,0.0012409981814001,10496,10306,0.0014144816668704,-1.93621963262558e-05,5.750359196099453e-05,-7.962062954902649e-05,-0.0038749962113797,0.0059811165556311,2.694503564271145e-05,3.1324114388553426e-05,Background,-0.01640248766069164,0.5065433524246279,0.6548997868160297,0.5065433524246279
PPARD,721,349,38.3490104675293,0.0012305352,-0.016414798852573555,0.5065482632184474,0.6548997868160297,10307,0,7,0.0012422151306037,10421,10307,0.000392161309719,3.743916977327899e-06,5.490240073413588e-05,0.0001890230923891,0.0004106704145669,0.0031272708438336,1.4841559277556373e-05,-0.0001091547310352,Background,-0.016414798852573555,0.5065482632184474,0.6548997868160297,0.5065482632184474
DPP4,711,782,41.72883605957031,0.001239475,-0.016417589854247124,0.5065493765169974,0.6548997868160297,10308,0,6,0.0011885341872778,14056,10308,0.0001629088073968,4.5958917326061055e-05,-2.303159635630436e-05,8.326023817062378e-07,0.0004135482013225,0.0036167711950838,-5.698949098587036e-05,8.27015537652187e-06,Background,-0.016417589854247124,0.5065493765169974,0.6548997868160297,0.5065493765169974
LXN,714,222,41.45252227783203,0.0012367644,-0.016418536189852097,0.5065497539994025,0.6548997868160297,10309,1,8,0.0012165284455365,12298,10309,0.0003234036266803,3.6729506973642856e-05,8.651241660118103e-05,1.227483153343201e-06,0.0003828816115856,0.0033593417610973,9.302053513238208e-06,6.606809165532468e-06,Background,-0.016418536189852097,0.5065497539994025,0.6548997868160297,0.5065497539994025
MMP16,688,607,41.06879425048828,0.0012606921,-0.01644007437354134,0.5065583453319455,0.6548997868160297,10310,0,5,0.0012026089065451,13218,10310,0.0008080340921878,-1.2889504432678225e-06,6.53071328997612e-05,2.8798356652259827e-05,-0.0001969579607248,0.0035959854722023,3.0044466257095337e-05,-6.686896085739136e-06,Background,-0.01644007437354134,0.5065583453319455,0.6548997868160297,0.5065583453319455
FKBP9,661,591,40.77477264404297,0.0012871358,-0.016440547751813424,0.506558534157033,0.6548997868160297,10311,0,6,0.0013698805735647,4108,10311,-0.0070299347862601,0.0007131081074476,5.838275319547392e-05,-0.0001341346651315,0.0004821214824914,0.0037006523925811,0.0001795981079339,0.0007356237620115,Background,-0.016440547751813424,0.506558534157033,0.6548997868160297,0.506558534157033
SLC35D3,705,444,35.7753791809082,0.0012445933,-0.016486621786769833,0.5065769125467077,0.6548997868160297,10312,0,7,0.0015219645038903,1058,10312,-0.0092480238527059,0.0006584147340618,0.0006988322711549,4.495866596698761e-05,0.0003297477960586,0.0035289607476443,0.0009291613823734,0.0006218491471372,Background,-0.016486621786769833,0.5065769125467077,0.6548997868160297,0.5065769125467077
MDH2,708,371,29.471052169799805,0.0012417687,-0.016503459548300587,0.5065836289279094,0.6548997868160297,10313,0,5,0.0011737879749655,14731,10313,4.0864571928977966e-05,3.863684833049774e-05,-3.6247074604034424e-05,-0.000188460573554,0.0003906227648258,0.0040289983153343,2.6639550924301147e-05,-4.077330231666565e-06,Background,-0.016503459548300587,0.5065836289279094,0.6548997868160297,0.5065836289279094
THPO,669,418,41.345340728759766,0.001278798,-0.016507596103867202,0.5065852789500451,0.6548997868160297,10314,0,5,0.001214113761425,12455,10314,0.0002777054905891,-1.3075765309622511e-05,5.9276822867104784e-05,-0.0001814253628253,0.0005046166479587,0.0037472047843039,1.2962151231477035e-05,-6.054713958292268e-05,Background,-0.016507596103867202,0.5065852789500451,0.6548997868160297,0.5065852789500451
SEC24B,627,1338,42.06181335449219,0.0013223372,-0.01654080388190293,0.5065985251281886,0.6548997868160297,10315,0,4,0.001274194228963,8063,10315,0.0025940795894712,1.542271206744772e-06,-3.151873897877522e-05,-4.777871072292328e-05,-0.002570386743173,0.0034343809820711,0.0002882089465856,-8.612123929196969e-05,Background,-0.01654080388190293,0.5065985251281886,0.6548997868160297,0.5065985251281886
CNBP,714,177,41.32601165771485,0.001236035,-0.0165644161898521,0.506607943785775,0.6548997868160297,10316,0,7,0.0013545826294169,4583,10316,-0.0084241591393947,0.0006780662224628,1.715869439067319e-05,3.986060619354248e-07,0.0008065719157457,0.00354431476444,4.633703065337613e-05,0.0006724726990796,Background,-0.0165644161898521,0.506607943785775,0.6548997868160297,0.506607943785775
KRT72,623,558,39.651973724365234,0.0013263142,-0.016623686411540047,0.5066315859278674,0.6548997868160297,10317,0,7,0.0013627242369909,4316,10317,0.0004771146923303,0.0003213778254576,0.0001223543658852,-5.23347407579422e-05,0.0005959682166576,0.0066613415256142,2.862886140064802e-05,0.0002246562362415,Background,-0.016623686411540047,0.5066315859278674,0.6548997868160297,0.5066315859278674
TPH1,699,445,42.6090087890625,0.0012494297,-0.016626072694410136,0.5066325377854478,0.6548997868160297,10318,0,6,0.0011969757893132,13569,10318,0.0004172257904428,1.6808520740596578e-05,2.3662123567191884e-05,-0.0001521613448858,0.0002080295234918,0.0037412114907056,2.161600787076168e-05,-2.607595774861693e-07,Background,-0.016626072694410136,0.5066325377854478,0.6548997868160297,0.5066325377854478
SCARF1,653,868,42.52165603637695,0.0012940044,-0.016696662202097264,0.5066606950160998,0.6548997868160297,10319,0,6,0.0013584033277149,4455,10319,-0.0074061942286789,0.0014708648668602,4.4057149352738634e-05,3.913603723049164e-05,-0.0018272048328071,0.0036172086838632,7.187948358478025e-05,0.0014102841960266,Background,-0.016696662202097264,0.5066606950160998,0.6548997868160297,0.5066606950160998
OPRK1,708,387,42.03506851196289,0.0012407561,-0.016705979548300606,0.5066644115810669,0.6548997868160297,10320,0,5,0.0012294457174664,11381,10320,0.0007566884160041,-0.0002021063119173,5.189888179302216e-05,-0.0001253001391887,0.000271875411272,0.0037320703268051,1.0592862963676453e-05,-0.0002278368920087,Background,-0.016705979548300606,0.5066644115810669,0.6548997868160297,0.5066644115810669
AIRIM,729,215,41.871604919433594,0.0012219409,-0.016727667210740364,0.5066730624977338,0.6548997868160297,10321,0,7,0.001212908065453,12526,10321,0.0001844242215156,0.0001619011163711,3.741681939573027e-05,-2.016499638557434e-05,0.0002422332763671,0.0033902209252119,1.4565918036169023e-06,0.0001166835427284,Background,-0.016727667210740364,0.5066730624977338,0.6548997868160297,0.5066730624977338
PALMD,706,550,41.599853515625,0.001242331,-0.01675599959267693,0.5066843638988523,0.6548997868160297,10322,0,4,0.0012308508836986,11267,10322,0.0005963084986433,-3.0810006137471646e-05,7.48438760638237e-05,-9.877979755401611e-05,0.0004030764102935,0.0033471412025392,-2.245045470772311e-05,-5.032307672081515e-05,Background,-0.01675599959267693,0.5066843638988523,0.6548997868160297,0.5066843638988523
KHNYN,708,781,43.78291320800781,0.0012404452,-0.016768159548300604,0.5066892143378231,0.6548997868160297,10323,0,7,0.0011935194733437,13775,10323,0.0002208352088928,1.877918839454651e-05,5.0360336899757385e-05,-3.15643846988678e-05,0.0002509355545043,0.0036154631525278,2.652779221534729e-05,4.176422953605652e-05,Background,-0.016768159548300604,0.5066892143378231,0.6548997868160297,0.5066892143378231
KRT36,683,495,43.30493927001953,0.001263811,-0.016772065540992434,0.5066907723843495,0.6548997868160297,10324,0,6,0.0012134682424083,12493,10324,0.0004404168576002,4.44874276581686e-05,1.7857189959613606e-05,-0.0001945178955793,0.000297725200653,0.0037408862262964,2.348237285332289e-05,-4.290415745344944e-05,Background,-0.016772065540992434,0.5066907723843495,0.6548997868160297,0.5066907723843495
FGF6,715,209,42.010719299316406,0.0012339943,-0.01679292229663531,0.5066990918543267,0.6548997868160297,10325,0,5,0.0011899120956294,13982,10325,0.0003298241645097,-4.957056444254704e-05,4.889724004897289e-05,-0.0002150796353816,0.0001939516514539,0.0041783158667385,1.3010576367378237e-05,-0.0001730602234601,Background,-0.01679292229663531,0.5066990918543267,0.6548997868160297,0.5066990918543267
LAMB2,700,1816,41.9748420715332,0.0012475941,-0.016807749858704618,0.5067050063610039,0.6548997868160297,10326,0,5,0.0012124092565023,12566,10326,0.0007266178727149,-5.142204463481903e-05,4.92362305521965e-05,-0.0001037251204252,0.0001408085227012,0.0036167558282613,2.7731060981750488e-05,-0.0001237001270055,Background,-0.016807749858704618,0.5067050063610039,0.6548997868160297,0.5067050063610039
GOT1,711,413,43.765377044677734,0.0012375026,-0.016812069854247158,0.5067067295463968,0.6548997868160297,10327,0,3,0.0012199370950496,12086,10327,0.0005741881905123,-2.334638338652439e-05,-2.5471661501796916e-05,-1.6780570149421692e-05,0.000448253005743,0.0033107160124927,-5.788727503386326e-05,-3.1560648494632915e-05,Background,-0.016812069854247158,0.5067067295463968,0.6548997868160297,0.5067067295463968
SASH3,706,391,41.5031623840332,0.0012420038,-0.016821439592676908,0.5067104670026931,0.6548997868160297,10328,0,4,0.0012215136058606,11979,10328,0.0003104675561189,3.953837585868314e-05,-0.0001229960471391,-5.329400300979614e-05,0.0006577894091606,0.0035251560620963,-0.0001457221806049,-3.145820664940402e-05,Background,-0.016821439592676908,0.5067104670026931,0.6548997868160297,0.5067104670026931
CELF2,693,484,32.279544830322266,0.001254056,-0.016821885798038543,0.5067106449876937,0.6548997868160297,10329,0,4,0.0012571083310317,9276,10329,0.0018380179535597,-0.0001488029956817,8.059851825237274e-05,-0.0004379637539386,0.0001581069082021,0.0034931434784084,-0.0003042519092559,-0.0001835897564888,Background,-0.016821885798038543,0.5067106449876937,0.6548997868160297,0.5067106449876937
NOP9,703,672,41.515892028808594,0.0012447264,-0.01682733741572473,0.5067128195606879,0.6548997868160297,10330,0,6,0.0012154641966269,12371,10330,0.0003110338002443,4.805635285265453e-07,2.969988781842403e-05,0.0001119971275329,0.0003905687481164,0.0033478045370429,-3.643323680080357e-06,-3.2614905649097636e-05,Background,-0.01682733741572473,0.5067128195606879,0.6548997868160297,0.5067128195606879
MACROH2A2,696,335,34.27595901489258,0.0012511995,-0.01683083716334725,0.5067142155602851,0.6548997868160297,10331,0,6,0.0012580380420865,9193,10331,0.0010186079889535,1.4776363968849182e-05,3.373902291059494e-05,-0.0003376211971044,0.0004478823393583,0.0034593734890222,4.0102750062942505e-06,-0.0002893786877393,Background,-0.01683083716334725,0.5067142155602851,0.6548997868160297,0.5067142155602851
MYG1,715,391,40.86989974975586,0.0012336863,-0.016854522296635324,0.5067236632212387,0.6548997868160297,10332,0,4,0.0011948514578228,13699,10332,0.0003672428429126,1.312047243118286e-05,-3.3498730772407725e-05,-0.0001057181507349,0.0003063585609197,0.0037290737964212,-6.603635847568512e-05,-6.03123544351547e-06,Background,-0.016854522296635324,0.5067236632212387,0.6548997868160297,0.5067236632212387
DYNLT4,673,230,36.70474624633789,0.0012731123,-0.016855203403963633,0.5067239349051559,0.6548997868160297,10333,0,5,0.0012166958476902,12289,10333,0.0004442017525434,-6.379931437550113e-05,4.783831900567748e-05,-0.0002830848097801,0.0003632437437772,0.0038742257747799,1.039728886098601e-05,-1.081451409845613e-05,Background,-0.016855203403963633,0.5067239349051559,0.6548997868160297,0.5067239349051559
CD53,726,224,41.51024627685547,0.0012239207,-0.016856230059699405,0.506724344423357,0.6548997868160297,10334,0,6,0.0012187196583484,12174,10334,0.0006219029892235,-4.284270107746124e-05,2.341625076951459e-05,2.568960189819336e-05,0.000246187672019,0.0032845702953636,4.18946219724603e-05,-6.069055962143466e-05,Background,-0.016856230059699405,0.506724344423357,0.6548997868160297,0.506724344423357
FOXK2,580,602,41.253318786621094,0.0013751753,-0.01685960960970882,0.5067256924771796,0.6548997868160297,10335,0,6,0.0014118321426359,2914,10335,-0.0083163734525442,0.0005558989942073,7.46753066778183e-05,-0.0001049283891916,0.0005013737827539,0.0039857123047113,0.0006897449493408,0.0005754679441452,Background,-0.01685960960970882,0.5067256924771796,0.6548997868160297,0.5067256924771796
