gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
G6PC3,728,346,41.92558670043945,0.02272511,0.020444674470891745,0.49184432310652104,0.8708073741997225,9114,0,4,0.0019521208,7672,9114,0.014712866,0.00079380535,-0.00025668833,0.03546936,9.5553696e-05,Background,0.020444674470891745,0.49184432310652104,0.8708073741997225,0.49184432310652104
H2AC4,450,131,25.97369384765625,0.017142843,0.020401249352640826,0.4918616436096765,0.8708073741997225,9115,0,2,0.0016372334,11805,9115,-0.03756144,0.029350106,-9.589642e-05,0.046656296,-1.6489998e-05,Background,0.020401249352640826,0.4918616436096765,0.8708073741997225,0.4918616436096765
NAT16,164,331,40.18677520751953,1.5544549e-09,0.020276319536777544,0.49191147308782457,0.8708073741997225,9116,0,1,0.0010000006,16678,9116,2.7939677e-09,-1.8585411e-09,0.0,-1.8626451e-09,0.0,Background,0.020276319536777544,0.49191147308782457,0.8708073741997225,0.49191147308782457
MRPL1,674,332,41.31479263305664,0.021914847,0.020248032122503926,0.49192275581704864,0.8708073741997225,9117,0,3,0.0018376914,9549,9117,-0.0010649213,0.014552392,0.0005900739,0.035225548,-0.00030000694,Background,0.020248032122503926,0.49192275581704864,0.8708073741997225,0.49192275581704864
KLHDC8B,721,354,36.72407913208008,0.022620566,0.020177340322931798,0.4919509520043674,0.8708073741997225,9118,0,3,0.0016276636,12052,9118,0.0011699626,0.0006914614,-0.00047526928,0.04938933,-0.0001943633,Background,0.020177340322931798,0.4919509520043674,0.8708073741997225,0.4919509520043674
RPS6KA4,677,771,38.44937896728515,0.021955758,0.019921126461010227,0.4920531460048181,0.8708073741997225,9119,1,5,0.0018384594,9536,9119,4.5011286e-05,0.016185015,0.00021660328,0.032475222,0.00017272122,Background,0.019921126461010227,0.4920531460048181,0.8708073741997225,0.4920531460048181
SRSF4,683,597,39.459022521972656,0.02204932,0.019912856087734736,0.49205644475204313,0.8708073741997225,9120,0,3,0.002275237,4516,9120,0.008815104,0.0172127,-0.00012540258,0.023520116,-0.000118726864,Background,0.019912856087734736,0.49205644475204313,0.8708073741997225,0.49205644475204313
GTPBP2,707,606,41.51420974731445,0.0224099,0.019793604405750308,0.49210400991512143,0.8708073741997225,9121,0,4,0.0021300341,5454,9121,0.0009605477,0.020688413,0.00032114657,0.02816075,-2.0798296e-05,Background,0.019793604405750308,0.49210400991512143,0.8708073741997225,0.49210400991512143
CACNA1C,613,2205,40.844093322753906,0.020868402,0.019747208087469235,0.49212251575110516,0.8708073741997225,9122,0,4,0.0018785172,9002,9122,0.0005069445,0.012470271,0.000116670504,0.034307413,-0.00073813833,Background,0.019747208087469235,0.49212251575110516,0.8708073741997225,0.49212251575110516
PIAS3,711,634,41.57781219482422,0.02246711,0.01971692224205449,0.49213459570341817,0.8708073741997225,9123,0,4,0.0017320716,10635,9123,8.9820125e-05,0.022248585,-0.00035526743,0.028133512,0.000121332705,Background,0.01971692224205449,0.49213459570341817,0.8708073741997225,0.49213459570341817
ABCB4,635,1290,43.32609558105469,0.021257209,0.01963519552741216,0.49216719363460704,0.8708073741997225,9124,0,4,0.001985122,7104,9124,0.0007600221,0.026916744,-3.9712526e-05,0.01974148,0.00015402958,Background,0.01963519552741216,0.49216719363460704,0.8708073741997225,0.49216719363460704
ELAC1,719,370,42.27513122558594,0.022577235,0.01941629775492858,0.49225450456552067,0.8708073741997225,9125,0,4,0.0017123895,10818,9125,0.0010241049,0.0013314886,-0.001046957,0.049152065,2.354011e-05,Background,0.01941629775492858,0.49225450456552067,0.8708073741997225,0.49225450456552067
CAPN15,659,1173,41.48517990112305,0.021655284,0.019331184855644282,0.49228845332784893,0.8708073741997225,9126,0,4,0.0023928809,2782,9126,0.014805466,0.00034779124,0.0029618973,0.030344622,-3.7085265e-05,Background,0.019331184855644282,0.49228845332784893,0.8708073741997225,0.49228845332784893
DGLUCY,393,634,37.90330505371094,0.015280364,0.01897143593990699,0.4924319460628703,0.8708073741997225,9127,0,3,0.0017546937,10403,9127,-0.0001726998,0.010764789,0.0003828071,0.023193035,0.0,Background,0.01897143593990699,0.4924319460628703,0.8708073741997225,0.4924319460628703
MVB12B,698,328,41.582183837890625,0.022256063,0.018767565783689058,0.49251326400951284,0.8708073741997225,9128,0,2,0.001445143,14269,9128,0.0012738362,-3.5020992e-05,-9.531621e-05,0.048801124,-0.0001785364,Background,0.018767565783689058,0.49251326400951284,0.8708073741997225,0.49251326400951284
CHRNB3,640,468,42.04793548583984,0.02132253,0.018595586800691892,0.492581861725696,0.8708073741997225,9129,0,4,0.0021187635,5532,9129,0.0010975795,0.027260909,-0.00016477425,0.019232273,0.00025263615,Background,0.018595586800691892,0.492581861725696,0.8708073741997225,0.492581861725696
GK,676,573,41.52389907836914,0.021911968,0.018491542766029705,0.4926233621542667,0.8708073741997225,9130,0,3,0.0017540909,10409,9130,0.015849333,0.0003126287,-0.00023645163,0.03312948,-5.8338046e-05,Background,0.018491542766029705,0.4926233621542667,0.8708073741997225,0.4926233621542667
AGGF1,694,751,42.44514465332031,0.022188112,0.01837855870021672,0.4926684286165133,0.8708073741997225,9131,0,4,0.0020283961,6416,9131,0.0013485751,0.01938131,4.5233406e-05,0.02891931,-8.030981e-05,Background,0.01837855870021672,0.4926684286165133,0.8708073741997225,0.4926684286165133
MYO1E,630,1201,38.99555587768555,0.021141535,0.018208221081878535,0.49273637212479454,0.8708073741997225,9132,0,3,0.0022354026,4850,9132,0.006775839,0.012572173,-5.8113597e-05,0.02802738,-4.336424e-05,Background,0.018208221081878535,0.49273637212479454,0.8708073741997225,0.49273637212479454
TCTN2,648,761,41.41078186035156,0.02144933,0.018148234143729586,0.49276029949698813,0.8708073741997225,9133,0,3,0.0017271196,10675,9133,0.0138792135,-0.013523798,-0.0008344883,0.048202768,0.00023844838,Background,0.018148234143729586,0.49276029949698813,0.8708073741997225,0.49276029949698813
PIGT,707,498,41.60392761230469,0.022371953,0.017833564648018475,0.4928858141482003,0.8708073741997225,9134,0,4,0.002120236,5526,9134,0.0008983377,0.019715844,0.0003333371,0.02913735,-5.9669837e-05,Background,0.017833564648018475,0.4928858141482003,0.8708073741997225,0.4928858141482003
CEP20,695,175,41.27537536621094,0.022191104,0.017753921406889965,0.4929175821748749,0.8708073741997225,9135,0,4,0.001768481,10275,9135,-0.00021813577,0.0002407087,0.0010410333,0.04759938,0.000957828,Background,0.017753921406889965,0.4929175821748749,0.8708073741997225,0.4929175821748749
MYF5,721,272,41.830440521240234,0.022573914,0.017753690085324906,0.4929176744442849,0.8708073741997225,9136,0,3,0.001539274,13359,9136,0.0006392024,0.00061694346,-6.816699e-05,0.0495535,-0.0002646651,Background,0.017753690085324906,0.4929176744442849,0.8708073741997225,0.4929176744442849
SUPT5H,680,1115,41.51214218139648,0.02195982,0.017727907801419605,0.4929279584689163,0.8708073741997225,9137,0,3,0.0022704122,4565,9137,0.008438198,0.016491126,-0.0003438359,0.02456286,-4.4688582e-05,Background,0.017727907801419605,0.4929279584689163,0.8708073741997225,0.4929279584689163
SBK1,668,574,31.199234008789062,0.021769118,0.01770201044194078,0.49293828839956744,0.8708073741997225,9138,0,4,0.0017996101,9967,9138,0.00041199033,0.016313713,1.8283725e-05,0.031940747,-7.5101852e-06,Background,0.01770201044194078,0.49293828839956744,0.8708073741997225,0.49293828839956744
SYNGAP1,630,1351,41.52494430541992,0.021123897,0.017328065203107073,0.4930874480839226,0.8708073741997225,9139,0,3,0.0018045993,9914,9139,0.0004958147,0.012497336,-8.651521e-05,0.03461536,-0.00028752908,Background,0.017328065203107073,0.4930874480839226,0.8708073741997225,0.4930874480839226
SH2D3C,678,897,42.11194610595703,0.021920621,0.017327382445844246,0.49308772042377386,0.8708073741997225,9140,1,5,0.0020315528,6371,9140,0.0004866589,0.015883276,0.00017819367,0.03229209,0.00017578155,Background,0.017327382445844246,0.49308772042377386,0.8708073741997225,0.49308772042377386
OTC,671,355,41.765281677246094,0.021808147,0.0172444248183809,0.4931208107847313,0.8708073741997225,9141,0,4,0.0019916561,6984,9141,0.00064599514,0.01571427,-1.7467886e-05,0.03219166,0.0002300404,Background,0.0172444248183809,0.4931208107847313,0.8708073741997225,0.4931208107847313
RASA1,679,1148,42.97758102416992,0.021929475,0.016978264037649175,0.49322697802931453,0.8708073741997225,9142,0,3,0.002270345,4567,9142,0.008491351,0.016322006,-0.00021817815,0.024497584,-5.695969e-05,Background,0.016978264037649175,0.49322697802931453,0.8708073741997225,0.49322697802931453
GMFG,709,142,40.825042724609375,0.02238263,0.016863617958456447,0.49327270865033757,0.8708073741997225,9143,0,4,0.0018524277,9363,9143,-0.000328077,0.021323377,0.00054616947,0.028480612,2.7026981e-05,Background,0.016863617958456447,0.49327270865033757,0.8708073741997225,0.49327270865033757
TRIM77,112,453,40.359493255615234,-0.009211317,0.01685053145221036,0.4932779286692663,0.8708073741997225,9144,0,2,0.0012468626,15819,9144,1.8626451e-09,-1.4057912e-09,-0.07885705,-0.040075775,0.09833568,Background,0.01685053145221036,0.4932779286692663,0.8708073741997225,0.4932779286692663
GINS1,667,114,36.34746551513672,0.021733565,0.01671350252794383,0.4933325876032451,0.8708073741997225,9145,0,4,0.0021007974,5670,9145,0.0017052956,0.015982307,-0.0004972266,0.03132108,8.627307e-05,Background,0.01671350252794383,0.4933325876032451,0.8708073741997225,0.4933325876032451
LETM2,635,511,41.71389389038086,0.021197826,0.016664827806854056,0.493352003303374,0.8708073741997225,9146,0,4,0.0020613675,6020,9146,0.0006510457,0.025214273,0.00035738014,0.02120391,-2.6823953e-05,Background,0.016664827806854056,0.493352003303374,0.8708073741997225,0.493352003303374
PCDHB4,427,945,45.14653778076172,0.016359635,0.016457354925725805,0.49343476165770966,0.8708073741997225,9147,0,3,0.0023557881,3262,9147,-0.037796177,0.018728282,0.0,0.022598485,0.033050656,Background,0.016457354925725805,0.49343476165770966,0.8708073741997225,0.49343476165770966
KLK7,579,264,32.68623733520508,0.02015168,0.01638720261526048,0.49346274460678385,0.8708073741997225,9148,1,5,0.0019891595,7033,9148,0.00052881707,0.012514887,0.00020234846,0.03173137,8.310191e-05,Background,0.01638720261526048,0.49346274460678385,0.8708073741997225,0.49346274460678385
SLC40A1,708,597,42.000999450683594,0.022356581,0.016277801321122554,0.49350638358777354,0.8708073741997225,9149,0,4,0.0023550254,3269,9149,0.010413573,0.02204964,-3.721472e-05,0.017498817,6.6027045e-05,Background,0.016277801321122554,0.49350638358777354,0.8708073741997225,0.49350638358777354
MRPL37,697,458,41.16745376586914,0.022192508,0.016272511302618177,0.49350849372033384,0.8708073741997225,9150,0,3,0.0022879075,4358,9150,0.009425696,0.019355692,-0.00065351604,0.023777012,-0.0022809207,Background,0.016272511302618177,0.49350849372033384,0.8708073741997225,0.49350849372033384
KPNB1,638,925,40.45450210571289,0.021240724,0.01621694961316855,0.4935306567029213,0.8708073741997225,9151,1,5,0.0023923721,2787,9151,0.00687885,0.012762075,0.00014338456,0.027691962,1.9429252e-05,Background,0.01621694961316855,0.4935306567029213,0.8708073741997225,0.4935306567029213
HYOU1,713,1030,41.455509185791016,0.022427661,0.01616417340558481,0.4935517086041299,0.8708073741997225,9152,0,4,0.0018912067,8798,9152,0.00076230423,0.02193486,-0.00047105225,0.027921855,1.8049031e-06,Background,0.01616417340558481,0.4935517086041299,0.8708073741997225,0.4935517086041299
RAB40C,679,287,35.66770935058594,0.021912912,0.016132951426151676,0.4935641627478259,0.8708073741997225,9153,0,4,0.0024412225,2336,9153,0.008720951,0.015952284,-8.4067695e-05,0.024228485,0.00018111616,Background,0.016132951426151676,0.4935641627478259,0.8708073741997225,0.4935641627478259
OR2B6,303,322,40.55135345458984,0.01132206,0.015994012007525198,0.4936195844054485,0.8708073741997225,9154,0,2,0.0016043393,12576,9154,0.032243412,0.0105651505,0.0,-0.017481053,-1.0613352e-05,Background,0.015994012007525198,0.4936195844054485,0.8708073741997225,0.4936195844054485
RBP3,635,1278,40.29767990112305,0.021184035,0.015974995005644716,0.4936271701223912,0.8708073741997225,9155,1,5,0.0015102526,13612,9155,0.00045804307,0.000114361756,0.0002960274,0.04643076,6.97393e-05,Background,0.015974995005644716,0.4936271701223912,0.8708073741997225,0.4936271701223912
PRPSAP2,683,284,40.37750244140625,0.021971397,0.01592899824029489,0.4936455178422636,0.8708073741997225,9156,0,4,0.0023396828,3484,9156,0.008813264,0.017167341,6.434694e-05,0.023659747,-0.0005751569,Background,0.01592899824029489,0.4936455178422636,0.8708073741997225,0.4936455178422636
LSS,654,749,36.98907470703125,0.021505348,0.015920878490747442,0.4936487567429398,0.8708073741997225,9157,0,4,0.002689095,1369,9157,0.014510677,0.014156889,-0.00024315435,0.019191105,0.00047191605,Background,0.015920878490747442,0.4936487567429398,0.8708073741997225,0.4936487567429398
B3GAT1,702,352,39.273048400878906,0.022260474,0.015909446760851077,0.4936533167657874,0.8708073741997225,9158,0,3,0.0018586143,9290,9158,0.009783125,0.0007459265,-0.00019943342,0.039523296,-7.698126e-05,Background,0.015909446760851077,0.4936533167657874,0.8708073741997225,0.4936533167657874
THAP11,697,337,41.27830505371094,0.022180138,0.01563626437714825,0.4937622872127295,0.8708073741997225,9159,0,4,0.0020484086,6169,9159,0.0016257574,0.019270636,-0.00012554601,0.028802115,2.3342669e-05,Background,0.01563626437714825,0.4937622872127295,0.8708073741997225,0.4937622872127295
MFAP3L,724,443,39.6795768737793,0.022573749,0.015516829380754925,0.4938099291025239,0.8708073741997225,9160,0,3,0.0019878668,7053,9160,0.013659372,0.0013789376,-0.0006836783,0.036470354,-0.0003485456,Background,0.015516829380754925,0.4938099291025239,0.8708073741997225,0.4938099291025239
KCTD6,729,237,26.727949142456055,0.022643253,0.015444241971177981,0.4938388838195595,0.8708073741997225,9161,0,4,0.002110666,5598,9161,0.0009938413,0.029354686,0.0002708407,0.02002973,-1.7244369e-05,Background,0.015444241971177981,0.4938388838195595,0.8708073741997225,0.4938388838195595
PCMT1,692,296,41.05719757080078,0.0221004,0.015436598840525803,0.49384193262408205,0.8708073741997225,9162,0,3,0.0014119765,14724,9162,0.000826915,-0.00022680266,-0.00041512214,0.04920616,2.6855618e-05,Background,0.015436598840525803,0.49384193262408205,0.8708073741997225,0.49384193262408205
SUSD1,630,771,41.61309051513672,0.021080839,0.015179422963162659,0.49394451893428304,0.8708073741997225,9163,0,4,0.0019122924,8416,9163,0.00040471926,0.013360705,-6.242655e-06,0.033134982,0.00024401769,Background,0.015179422963162659,0.49394451893428304,0.8708073741997225,0.49394451893428304
CFB,706,717,42.28089904785156,0.02230375,0.015074630683808548,0.49398632022225386,0.8708073741997225,9164,0,4,0.0020310895,6380,9164,0.0014409444,0.020701278,-0.00011683116,0.027817741,2.957508e-05,Background,0.015074630683808548,0.49398632022225386,0.8708073741997225,0.49398632022225386
IL7,719,126,41.14199447631836,0.022493115,0.015049695176846225,0.49399626692190246,0.8708073741997225,9165,0,4,0.0026240111,1537,9165,0.001891955,0.025901405,-3.4598634e-05,0.02144518,0.0010921936,Background,0.015049695176846225,0.49399626692190246,0.8708073741997225,0.49399626692190246
TCERG1,705,1123,41.75312042236328,0.022288334,0.01504390314201773,0.49399857734792296,0.8708073741997225,9166,0,3,0.0020150999,6637,9166,0.0015033155,0.019610327,-6.472692e-06,0.029050535,-0.0003194753,Background,0.01504390314201773,0.49399857734792296,0.8708073741997225,0.49399857734792296
THUMPD1,681,425,41.74517059326172,0.0219227,0.015033794997667231,0.4940026094580899,0.8708073741997225,9167,1,5,0.0021057185,5634,9167,0.023577388,0.00031892397,0.000660019,0.024393454,7.086806e-05,Background,0.015033794997667231,0.4940026094580899,0.8708073741997225,0.4940026094580899
DRG1,679,369,31.02371406555176,0.021885993,0.014759107908135583,0.4941121815937034,0.8708073741997225,9168,0,3,0.002277179,4485,9168,0.008966727,0.015629273,-3.4210272e-05,0.027384412,-0.0030076243,Background,0.014759107908135583,0.4941121815937034,0.8708073741997225,0.4941121815937034
TENT5A,706,492,33.28207778930664,0.02229543,0.014645065550255023,0.49415767299521424,0.8708073741997225,9169,0,3,0.0019422915,7861,9169,0.0010289073,0.01962376,-0.00017378666,0.029381206,-6.005168e-06,Background,0.014645065550255023,0.49415767299521424,0.8708073741997225,0.49415767299521424
MRRF,727,268,41.81772994995117,0.022594115,0.014357573160409887,0.49427235380577406,0.8708073741997225,9170,0,4,0.0020374665,6287,9170,0.014416224,0.0015338268,3.4789322e-05,0.03456042,-2.328679e-05,Background,0.014357573160409887,0.49427235380577406,0.8708073741997225,0.49427235380577406
GHITM,703,383,41.48541259765625,0.022236222,0.013890102256564585,0.49445882911224276,0.8708073741997225,9171,1,5,0.0025754524,1696,9171,0.0018464488,0.019114237,0.0005865982,0.02803241,0.0001420062,Background,0.013890102256564585,0.49445882911224276,0.8708073741997225,0.49445882911224276
ITFG1,631,615,41.78437042236328,0.021069204,0.013722800066513122,0.4945255666683842,0.8708073741997225,9172,0,3,0.0022616368,4662,9172,0.0076869773,0.020144232,-0.00026109908,0.019669896,-0.00012783706,Background,0.013722800066513122,0.4945255666683842,0.8708073741997225,0.4945255666683842
CFAP36,708,359,40.1448974609375,0.022306317,0.013680478647582976,0.4945424488869954,0.8708073741997225,9173,1,5,0.0024091804,2596,9173,0.012460921,0.022094332,7.4437354e-05,0.015212916,3.5833567e-05,Background,0.013680478647582976,0.4945424488869954,0.8708073741997225,0.4945424488869954
EGR3,704,395,41.90925598144531,0.022245197,0.01358478324936367,0.49458062227996924,0.8708073741997225,9174,0,4,0.0018911978,8800,9174,0.0007666495,0.020027809,-6.317068e-05,0.029007388,3.106892e-06,Background,0.01358478324936367,0.49458062227996924,0.8708073741997225,0.49458062227996924
