gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_rodents,delta_camelids,delta_bovids,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
HMX3,666,404,0.09744533896446228,37.10017776489258,0.018250195463020986,0.21618933975696564,3.002443567708523e-06,5.6093220710754395,2.9897003173828125,60,37.10017776489258,0.15119394659996033,3,2,0.051895842935318987,0.05170045415544375,0.04616346705821869,0.005732375877100292,-0.00019538877987523715,-0.6313971746452433,-0.6313971746452433,0.7361095685383149,0.9582658933981272,12209,5.284353855054851e-06,9442,6.00493903663013e-06,6.00493903663013e-06,1.0568799057163945e-05,0.018250195463020986,0.018250195463020986,0.21618933975696564,8629,Tier 0: Core Bottleneck Transducer
GPR75,719,598,0.22971820831298828,42.55236053466797,0.023161581900990675,0.21413514018058777,3.003918109098976e-06,5.4219770431518555,3.1824398040771484,292,33.11674118041992,0.1637231409549713,3,3,0.054560015815903966,0.054560015815903966,0.034780531466785954,0.005937272316368935,0.013842212032749079,0.42495864493457386,0.42495864493457386,0.3354334110877496,0.9016809216775266,5809,5.286363910865934e-06,9569,6.007803981022963e-06,6.007803981022963e-06,1.0572671090012741e-05,0.023161581900990675,0.023161581900990675,0.21413514018058777,8630,Tier 0: Core Bottleneck Transducer
SEC13,704,336,0.08814376592636108,33.40919494628906,0.018950431218966304,0.20886388421058655,3.01029577674369e-06,5.3297553062438965,2.9217793941497803,87,25.517841339111328,0.20886388421058655,3,3,0.06985685663764778,0.06985685663764778,0.05894396103582144,0.009833652544753982,0.0010792430570723563,-0.40326631755451425,-0.40326631755451425,0.6566238412373796,0.9380733009418621,11126,5.297001200777409e-06,9929,6.020622072833159e-06,6.020622072833159e-06,1.0594056104254896e-05,0.018950431218966304,0.018950431218966304,0.20886388421058655,8631,Tier 0: Core Bottleneck Transducer
TRANK1,559,3038,0.7537100911140442,42.59831237792969,0.031274714392957294,0.25312307476997375,3.0117319116270103e-06,4.576657295227051,4.069662570953369,113,35.89399719238281,0.12750481069087982,3,3,0.07000701928809583,0.07000701928809583,0.04616807051110556,0.012426768406276016,0.011412180370714259,1.0292181818288981,1.0292181818288981,0.15168858016027242,0.9016809216775266,2156,5.298941838538172e-06,5490,6.023353423867395e-06,6.023353423867395e-06,1.0597689436703726e-05,0.031274714392957294,0.031274714392957294,0.25312307476997375,8632,Tier 0: Core Bottleneck Transducer
QSOX2,621,769,0.4039742946624756,41.384857177734375,0.028216349885922247,0.2316444367170334,3.0126017758520473e-06,2.0664069652557373,1.9843335151672363,560,12.331400871276855,0.1675727665424347,3,2,0.07093749179277392,0.06768482977438502,0.05085663429367838,-0.003252662018388908,0.020080857499095547,0.8750538887645177,0.8750538887645177,0.1907722924904146,0.9016809216775266,2935,5.299885841563128e-06,8184,6.02512007930045e-06,6.02512007930045e-06,1.059962483523757e-05,0.028216349885922247,0.028216349885922247,0.2316444367170334,8633,Tier 0: Core Bottleneck Transducer
FBXO43,705,778,0.3625757098197937,43.30612564086914,0.02650523168714768,0.2182178795337677,3.0380944528574773e-06,4.494219779968262,3.425729990005493,267,41.93461608886719,0.10717207938432693,3,3,0.0608930706766764,0.0608930706766764,0.04414034225813499,0.007469250219997958,0.009283478198543452,0.9825672615916143,0.9825672615916143,0.16291023190193843,0.9016809216775266,2385,5.344142250296923e-06,9239,6.0760856636643545e-06,6.0760856636643545e-06,1.0688102893269525e-05,0.02650523168714768,0.02650523168714768,0.2182178795337677,8634,Tier 0: Core Bottleneck Transducer
ASL,684,473,0.15671131014823914,41.569427490234375,0.0205366572179937,0.2158435732126236,3.041993621093715e-06,2.170361042022705,1.5840668678283691,10,17.86428451538086,0.12149163335561752,3,3,0.04908135016551742,0.04908135016551742,0.039020372135109074,0.007166226906531106,0.00289475112387724,-0.17745098511151777,-0.17745098511151777,0.5704229188132368,0.9158687861528862,9901,5.350409134445804e-06,9463,6.08400031931744e-06,6.08400031931744e-06,1.070084126959594e-05,0.0205366572179937,0.0205366572179937,0.2158435732126236,8635,Tier 0: Core Bottleneck Transducer
TMEM132C,549,1250,0.5378590226173401,41.68040084838867,0.03096377957289085,0.24960708618164062,3.0522339899735116e-06,4.050300598144531,3.077996253967285,443,28.53244400024414,0.1419542133808136,3,3,0.07467233163563328,0.07467233163563328,0.04603978813417042,0.019482865240353347,0.00914967826110951,0.9292200878170498,0.9292200878170498,0.17638751955717863,0.9016809216775266,2657,5.367826616588744e-06,5851,6.104373388493567e-06,6.104373388493567e-06,1.0735486879443393e-05,0.03096377957289085,0.03096377957289085,0.24960708618164062,8636,Tier 0: Core Bottleneck Transducer
THAP4,654,649,0.30772340297698975,41.579689025878906,0.024777697450213756,0.22335772216320038,3.0541577612374347e-06,4.235811710357666,3.626875877380371,286,24.828800201416016,0.1706007421016693,3,3,0.0684416766807251,0.0684416766807251,0.035181192838030645,0.015002038887474912,0.018258444955219534,0.4513313357003611,0.4513313357003611,0.3258753817638595,0.9016809216775266,5609,5.370615837610618e-06,8761,6.108279828054286e-06,6.108279828054286e-06,1.0741168907991942e-05,0.024777697450213756,0.024777697450213756,0.22335772216320038,8637,Tier 0: Core Bottleneck Transducer
MATCAP1,721,500,0.20152896642684937,37.330867767333984,0.026697230064636066,0.21058742702007294,3.058681112205975e-06,5.536845684051514,4.216941833496094,105,30.260360717773438,0.18297354876995087,3,3,0.08529328377714912,0.08529328377714912,0.05039035061126647,0.009607224138925407,0.02529570902695724,1.0940484336464968,1.0940484336464968,0.13696686833328497,0.9016809216775266,1877,5.377975194523388e-06,9816,6.117234153668605e-06,6.117234153668605e-06,1.07557252066052e-05,0.026697230064636066,0.026697230064636066,0.21058742702007294,8638,Tier 0: Core Bottleneck Transducer
NUP62,685,618,0.28835296630859375,41.266151428222656,0.027026175144904102,0.21817947924137115,3.0606207582658926e-06,3.2778878211975098,2.6724328994750977,204,39.873321533203125,0.08220754563808441,3,2,0.06413144655274342,0.06375629552726883,0.052521773377554905,-0.0003751510254745998,0.011609673175188517,0.9818703861743621,0.9818703861743621,0.16308185335730008,0.9016809216775266,2389,5.380790585628892e-06,9314,6.1211368700409e-06,6.1211368700409e-06,1.0761397195228914e-05,0.027026175144904102,0.027026175144904102,0.21817947924137115,8639,Tier 0: Core Bottleneck Transducer
F3,703,307,0.2897222340106964,38.3685188293457,0.027444639494372227,0.2132364809513092,3.070369458204609e-06,2.7124414443969727,2.277477741241455,303,19.246299743652344,0.14093314111232758,3,3,0.08032504295906018,0.08032504295906018,0.041438243875794444,0.02495456896157112,0.013932230121694622,1.1446758960506458,1.1446758960506458,0.12617171995070992,0.9016809216775266,1674,5.397332712598484e-06,9620,6.14059739445505e-06,6.14059739445505e-06,1.0794416646969076e-05,0.027444639494372227,0.027444639494372227,0.2132364809513092,8640,Tier 0: Core Bottleneck Transducer
COA4,710,93,0.09659971296787262,36.88908767700195,0.021133869419433085,0.10766372829675674,3.0760552800857134e-06,1.7304025888442993,1.3637679815292358,89,31.895063400268555,0.054252989590168,3,3,0.09814126888469413,0.09814126888469413,0.06117246128424635,0.016628703107672626,0.020340104492775152,0.016177888855641462,0.016177888855641462,0.4935462376465882,0.9017735867882213,8693,5.406729930727707e-06,15060,6.1521093541183625e-06,6.1521093541183625e-06,1.0813457741596503e-05,0.021133869419433085,0.021133869419433085,0.10766372829675674,8641,Tier 0: Core Bottleneck Transducer
ATP2B1,710,1181,0.10689930617809296,41.776954650878906,0.014234622335393004,0.21060745418071747,3.0769524885196682e-06,3.087893486022949,2.331615447998047,597,21.94074249267578,0.1407378762960434,3,3,0.05427957871816006,0.05427957871816006,0.03325522718424353,0.013234776462313129,0.007789575071603402,-1.2553390049366038,-1.2553390049366038,0.8953221393141491,0.9999549619648568,14118,5.407709137555291e-06,9801,6.154079303932747e-06,6.154079303932747e-06,1.0815724652650678e-05,0.014234622335393004,0.014234622335393004,0.21060745418071747,8642,Tier 0: Core Bottleneck Transducer
HOXD4,706,272,0.10853929817676544,31.734006881713867,0.013811660969946099,0.20845521986484528,3.0791176530086743e-06,2.3867998123168945,1.556383490562439,109,11.44994068145752,0.20845521986484528,3,2,0.04381192725951266,0.03825246442554719,0.04186286861700981,0.001949058642502851,-0.005559462833965477,-1.3395750728895661,-1.3395750728895661,0.9098082338185283,0.9999549619648568,14284,5.410318342671889e-06,9950,6.1584398957093e-06,6.1584398957093e-06,1.0820996169938985e-05,0.013811660969946099,0.013811660969946099,0.20845521986484528,8643,Tier 0: Core Bottleneck Transducer
MFRP,671,611,0.32435745000839233,41.688846588134766,0.02452063997395561,0.22211112082004547,3.081984527796483e-06,4.241702556610107,3.3917481899261475,491,37.794368743896484,0.1122310683131218,3,3,0.047281654305594736,0.047281654305594736,0.02795207688059958,0.0077565343548062545,0.011573043070188898,0.47741452052563355,0.47741452052563355,0.31653348817324256,0.9016809216775266,5426,5.414757347178351e-06,8884,6.163930262148565e-06,6.163930262148565e-06,1.0829446537918472e-05,0.02452063997395561,0.02452063997395561,0.22211112082004547,8644,Tier 0: Core Bottleneck Transducer
MEI1,648,1368,0.4370942711830139,41.699668884277344,0.028745686246770125,0.23079004883766174,3.0867084144964886e-06,4.494320869445801,4.089948654174805,681,31.86553382873535,0.14104019105434418,3,3,0.06716485584446134,0.06716485584446134,0.042888484432156385,0.01123917597646329,0.013037195435841666,1.0978535765442545,1.0978535765442545,0.1361342160648245,0.9016809216775266,1857,5.422457605844014e-06,8316,6.173285495236769e-06,6.173285495236769e-06,1.0844684496107019e-05,0.028745686246770125,0.028745686246770125,0.23079004883766174,8645,Tier 0: Core Bottleneck Transducer
IQCM,614,525,0.42300868034362793,41.260128021240234,0.03192349851439883,0.23151914775371552,3.0919919051391556e-06,2.723031520843506,2.479444980621338,121,36.15461349487305,0.07531629502773285,3,2,0.08236118021397487,0.06451388539558355,0.06989664988611942,-0.017847294818391334,0.012464530327855454,1.4381880461055532,1.4381880461055532,0.07519035301514575,0.9016809216775266,820,5.431139117511332e-06,8197,6.183734268250252e-06,6.183734268250252e-06,1.0861839909984424e-05,0.03192349851439883,0.03192349851439883,0.23151914775371552,8646,Tier 0: Core Bottleneck Transducer
DNAI2,654,629,0.2648230195045471,41.2184944152832,0.024410808788568578,0.22360678017139435,3.092714940533036e-06,4.846856117248535,3.837031602859497,229,28.279239654541016,0.17139273881912231,2,2,0.04249254106409801,0.04249254106409801,0.03266893370077333,,0.009823607363324677,0.38872169622242014,0.38872169622242014,0.3487410154608063,0.9016809216775266,6057,5.431809074834339e-06,8742,6.185398959190902e-06,6.185398959190902e-06,1.0863487492230122e-05,0.024410808788568578,0.024410808788568578,0.22360678017139435,8647,Tier 0: Core Bottleneck Transducer
FAM228A,475,326,0.3614555299282074,40.920040130615234,0.044639288915357137,0.2578020691871643,3.093925643878069e-06,3.657896041870117,3.1049001216888428,31,29.63832664489746,0.12341776490211487,2,2,0.10175086480654759,0.10175086480654759,0.07762997657983078,,0.0241208882267168,2.3060004174823057,2.3060004174823057,0.010555304504075984,0.9016809216775266,70,5.433335292430009e-06,5278,6.186038726707643e-06,6.186038726707643e-06,1.0863487492230122e-05,0.044639288915357137,0.044639288915357137,0.2578020691871643,8648,Tier 0: Core Bottleneck Transducer
DSE,707,976,0.21924923360347748,42.006256103515625,0.023033886946212594,0.2166444957256317,3.1042541188077042e-06,2.968200206756592,2.207167863845825,816,26.601837158203125,0.11157876998186111,3,3,0.058705878391011504,0.058705878391011504,0.03835625820713631,0.010427773904179727,0.009921846279695468,0.35478968807644407,0.35478968807644407,0.3613735771061687,0.9016809216775266,6307,5.450269488631018e-06,9411,6.208480064218147e-06,6.208480064218147e-06,1.0900489512043787e-05,0.023033886946212594,0.023033886946212594,0.2166444957256317,8649,Tier 0: Core Bottleneck Transducer
CCDC62,663,750,0.3508022725582123,46.04854965209961,0.024843860962765387,0.22410054504871368,3.1101455194101653e-06,3.865697145462036,3.3936526775360107,578,32.444549560546875,0.11914781481027603,3,3,0.06098519028294268,0.06098519028294268,0.041899458634296186,0.011762719065402506,0.007323012583243982,0.5002762301847467,0.5002762301847467,0.3084402943725796,0.9016809216775266,5276,5.4595918625705865e-06,8709,6.2202492974172685e-06,6.2202492974172685e-06,1.0919203238093316e-05,0.024843860962765387,0.024843860962765387,0.22410054504871368,8650,Tier 0: Core Bottleneck Transducer
KRT34,572,401,0.24298210442066193,40.30101013183594,0.023046795836844956,0.23570223152637482,3.1102505088782623e-06,5.731269359588623,3.1604602336883545,52,25.031909942626953,0.22895853221416473,3,3,0.06505983088205487,0.06505983088205487,0.030981527454529253,0.0026876269489992583,0.031390676478526364,-0.1448419841067416,-0.1448419841067416,0.5575821833984136,0.9105953898967519,9736,5.4595918625705865e-06,7530,6.220512134003098e-06,6.220512134003098e-06,1.0919203238093316e-05,0.023046795836844956,0.023046795836844956,0.23570223152637482,8651,Tier 0: Core Bottleneck Transducer
TYMS,688,339,0.1554117351770401,41.07530212402344,0.017246659839984753,0.21297456324100494,3.111637245952575e-06,4.1406378746032715,2.1092002391815186,177,22.971134185791016,0.18025396764278412,3,2,0.036161327886606316,0.017182188296568247,0.025597808213333233,0.010563519673273085,-0.01897913959003807,-0.7532090789626997,-0.7532090789626997,0.7743378577596296,0.9700879496320356,12690,5.4614231383867915e-06,9635,6.2233454221627404e-06,6.2233454221627404e-06,1.0922970770768028e-05,0.017246659839984753,0.017246659839984753,0.21297456324100494,8652,Tier 0: Core Bottleneck Transducer
KIAA0408,705,748,0.4299853444099426,42.02116775512695,0.03321771900864703,0.2182178497314453,3.1194465108376954e-06,4.496075630187988,3.3265726566314697,434,37.68034362792969,0.11932151019573212,3,3,0.08562513350855847,0.08562513350855847,0.06026169132973762,0.011401981776436981,0.013961460402383878,2.2113691143964203,2.2113691143964203,0.013505143409547494,0.9016809216775266,91,5.474193647476862e-06,9300,6.237453145652161e-06,6.237453145652161e-06,1.0946523732435912e-05,0.03321771900864703,0.03321771900864703,0.2182178497314453,8653,Tier 0: Core Bottleneck Transducer
CRIPTO,695,221,0.2245604395866394,41.05125427246094,0.023986835239512613,0.2113657146692276,3.1196018012445187e-06,3.1964175701141357,2.5919439792633057,193,35.10694122314453,0.09104802459478378,3,3,0.07851937634887228,0.07851937634887228,0.04474729124015693,0.02523891263806573,0.008533172470649627,0.48085948127340944,0.48085948127340944,0.31530818602716526,0.9016809216775266,5407,5.474193647476862e-06,9733,6.23916352060494e-06,6.23916352060494e-06,1.0948316960337551e-05,0.023986835239512613,0.023986835239512613,0.2113657146692276,8654,Tier 0: Core Bottleneck Transducer
TACR3,686,506,0.21329905092716217,41.07267379760742,0.02106260307361328,0.21712654829025269,3.121657416280522e-06,2.0594482421875,2.0115160942077637,466,32.18532180786133,0.06398718804121017,3,3,0.07432905005128802,0.07432905005128802,0.049335428307595706,0.013688332723102568,0.011305289020589752,-0.07723850096317691,-0.07723850096317691,0.5307830931126761,0.9074583834189883,9291,5.4771963053255684e-06,9377,6.243320771648353e-06,6.243320771648353e-06,1.0954403031252352e-05,0.02106260307361328,0.02106260307361328,0.21712654829025269,8655,Tier 0: Core Bottleneck Transducer
MSR1,679,404,0.3096630573272705,41.59040832519531,0.028069763339782526,0.2182178944349289,3.1226919988007678e-06,4.489443778991699,3.57273268699646,383,20.793237686157227,0.21590884029865265,3,3,0.07471158578626308,0.07471158578626308,0.051957500061594324,0.012195832316385399,0.010558253408283359,1.1376520468966898,1.1376520468966898,0.1276329021936909,0.9016809216775266,1702,5.4784070154399435e-06,9190,6.245239477675746e-06,6.245239477675746e-06,1.0956560487150432e-05,0.028069763339782526,0.028069763339782526,0.2182178944349289,8656,Tier 0: Core Bottleneck Transducer
ABCG2,492,670,0.34951522946357727,41.645286560058594,0.015160700976466034,0.257931113243103,3.1444835616810023e-06,4.359827518463135,2.297942876815796,196,16.90306854248047,0.257931113243103,2,2,0.026041564967297745,0.026041564967297745,,0.012854984977981775,0.01318657998931597,-1.4785381465109284,-1.4785381465109284,0.9303681027058854,0.9999549619648568,14543,5.51602919579964e-06,5270,6.289246591906217e-06,6.289246591906217e-06,1.103254863319824e-05,0.015160700976466034,0.015160700976466034,0.257931113243103,8657,Tier 0: Core Bottleneck Transducer
SMUG1,698,355,0.17142298817634583,37.722900390625,0.024964401168112566,0.2113010287284851,3.1453978483385877e-06,2.503065347671509,2.219993829727173,235,11.845968246459961,0.2113010287284851,3,3,0.08370742959710892,0.08370742959710892,0.06391184563424103,0.006064465652909309,0.01373111830995857,0.67031051508395,0.67031051508395,0.25132993270226656,0.9016809216775266,4168,5.517024356159244e-06,9737,6.290734051117575e-06,6.290734051117575e-06,1.1033940586074951e-05,0.024964401168112566,0.024964401168112566,0.2113010287284851,8658,Tier 0: Core Bottleneck Transducer
