gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,tier,z_track_b,p_track_b,q_track_b,p_combined
EHD1,673,547,27.40035629272461,0.008914491,0.06880946678756994,0.4725706412719368,0.9116699690455118,8399,0,2,0.0014805761,9795,8399,0.024960719,-0.0028816462,-0.0047580926,0.0005079962,Background,0.06880946678756994,0.4725706412719368,0.9116699690455118,0.4725706412719368
SPOCK3,558,438,41.274627685546875,0.010301378,0.06855097525058591,0.47267352154679426,0.9116699690455118,8400,0,2,0.0019422491,3953,8400,0.070523985,0.020984344,-0.0036399476,-0.06726564,Background,0.06855097525058591,0.47267352154679426,0.9116699690455118,0.47267352154679426
ALAD,714,343,41.56890869140625,0.008487373,0.06842684317411192,0.4727229270704295,0.9116699690455118,8401,0,2,0.0015846246,7501,8401,0.026744027,-0.0037918407,-0.007025729,0.0010482842,Background,0.06842684317411192,0.4727229270704295,0.9116699690455118,0.4727229270704295
KLK9,646,281,40.890506744384766,0.009191335,0.0683137350528962,0.4727679453402872,0.9116699690455118,8402,0,1,0.001328311,11746,8402,0.087160185,-0.0015159523,-0.0043464554,-0.06291512,Background,0.0683137350528962,0.4727679453402872,0.9116699690455118,0.4727679453402872
SLC35B1,721,322,29.100160598754883,0.008410602,0.06814254966239663,0.4728360796602265,0.9116699690455118,8403,0,2,0.0014847098,9725,8403,0.029746562,-0.0048924945,-0.008544355,0.00051147526,Background,0.06814254966239663,0.4728360796602265,0.9116699690455118,0.4728360796602265
C9orf78,707,290,28.676729202270508,0.008543649,0.06807878394492545,0.4728614595631505,0.9116699690455118,8404,0,2,0.001587464,7448,8404,0.028291795,-0.004355754,-0.007908048,0.0010592958,Background,0.06807878394492545,0.4728614595631505,0.9116699690455118,0.4728614595631505
NMI,711,328,41.449588775634766,0.008498802,0.06790795929935671,0.4729294513884752,0.9116699690455118,8405,0,2,0.0016238533,6689,8405,0.026997183,-0.0061488803,-0.0051895604,0.0013388598,Background,0.06790795929935671,0.4729294513884752,0.9116699690455118,0.4729294513884752
CTNNBIP1,720,81,35.856834411621094,0.008412099,0.06790586069955228,0.47293028668053355,0.9116699690455118,8406,0,2,0.0015296058,8817,8406,0.02857983,-0.0046957573,-0.007780304,0.0007204418,Background,0.06790586069955228,0.47293028668053355,0.9116699690455118,0.47293028668053355
RPL26L1,484,145,40.89999771118164,0.011425507,0.06782576409836803,0.4729621670997385,0.9116699690455118,8407,0,2,0.0013783963,10895,8407,0.027225258,-6.519258e-09,-0.004528313,0.00015407614,Background,0.06782576409836803,0.4729621670997385,0.9116699690455118,0.4729621670997385
MRPL11,713,204,40.81086349487305,0.008475222,0.06778476472161014,0.4729784859280993,0.9116699690455118,8408,0,2,0.00151119,9232,8408,0.027343255,-0.0028512506,-0.008176507,0.0006349516,Background,0.06778476472161014,0.4729784859280993,0.9116699690455118,0.4729784859280993
TMEM74,722,320,41.86650466918945,0.0083877295,0.0677484427787116,0.47299294305286854,0.9116699690455118,8409,0,2,0.0017173861,5403,8409,0.025110085,-0.0040808236,-0.006692343,0.002438531,Background,0.0677484427787116,0.47299294305286854,0.9116699690455118,0.47299294305286854
TRO,246,1790,42.798126220703125,0.018163523,0.06770404259687758,0.47301061558557095,0.9116699690455118,8410,0,2,0.0013285278,11698,8410,0.091126636,-0.054799587,0.0,2.795047e-09,Background,0.06770404259687758,0.47301061558557095,0.9116699690455118,0.47301061558557095
BRS3,706,420,41.80375671386719,0.008537237,0.06760223410268577,0.47305113845667895,0.9116699690455118,8411,0,2,0.0017937201,4905,8411,0.024348699,-0.0040510343,-0.007471092,0.0042478875,Background,0.06760223410268577,0.47305113845667895,0.9116699690455118,0.47305113845667895
DNAAF4,664,516,41.772735595703125,0.00896822,0.06758105320298151,0.47305956913277386,0.9116699690455118,8412,0,2,0.0015828315,7545,8412,0.024326056,-0.0037521496,-0.003688193,0.001050727,Background,0.06758105320298151,0.47305956913277386,0.9116699690455118,0.47305956913277386
PHYHIP,720,330,37.6691780090332,0.008398566,0.06750698760375107,0.4730890497070057,0.9116699690455118,8413,0,2,0.0016005683,7136,8413,0.03292552,-0.0069471495,-0.010310539,0.0011293081,Background,0.06750698760375107,0.4730890497070057,0.9116699690455118,0.4730890497070057
NMNAT3,705,257,40.90618896484375,0.008542496,0.06746804695636671,0.4731045494401801,0.9116699690455118,8414,0,2,0.0016953232,5641,8414,0.023806171,-0.0038326257,-0.0050221775,0.002133622,Background,0.06746804695636671,0.4731045494401801,0.9116699690455118,0.4731045494401801
UBA7,696,1063,42.02090072631836,0.0086309705,0.06744105151908307,0.473115294587826,0.9116699690455118,8415,0,2,0.001683238,5776,8415,0.021301543,-0.0017297389,-0.004326161,0.002016296,Background,0.06744105151908307,0.473115294587826,0.9116699690455118,0.473115294587826
MARCHF5,709,281,17.99806022644043,0.008502263,0.0674372106057327,0.47311682341003136,0.9116699690455118,8416,0,2,0.0015648756,8002,8416,0.024825823,-0.002244635,-0.0065094307,0.0009327662,Background,0.0674372106057327,0.47311682341003136,0.9116699690455118,0.47311682341003136
BRD9,656,611,43.48780822753906,0.009049616,0.06742155706639281,0.47312305408801936,0.9116699690455118,8417,0,2,0.0015608822,8093,8417,0.08379434,-0.0025261238,-0.06398433,0.0008153422,Background,0.06742155706639281,0.47312305408801936,0.9116699690455118,0.47312305408801936
ETFA,707,311,41.449195861816406,0.008519304,0.06736349533751511,0.4731461648252785,0.9116699690455118,8418,0,2,0.0014998013,9451,8418,0.026894629,-0.0043743034,-0.0060660755,0.00058435684,Background,0.06736349533751511,0.4731461648252785,0.9116699690455118,0.4731461648252785
MARCHF7,710,732,42.06635284423828,0.008489341,0.06734376712923713,0.4731540174097905,0.9116699690455118,8419,0,2,0.0015895768,7395,8419,0.025865754,-0.0044398154,-0.0055342037,0.0010869366,Background,0.06734376712923713,0.4731540174097905,0.9116699690455118,0.4731540174097905
PPP2R3B,301,596,37.03533935546875,0.015891904,0.06726627000102563,0.4731848643438777,0.9116699690455118,8420,0,2,0.0019467833,3770,8420,0.033902876,-3.259629e-09,0.037430983,-0.03955005,Background,0.06726627000102563,0.4731848643438777,0.9116699690455118,0.4731848643438777
ASAP3,671,965,40.93659591674805,0.008879421,0.06717220810538885,0.47322230492912815,0.9116699690455118,8421,0,2,0.0013661438,10966,8421,0.026233621,-0.0033591746,-0.0052376455,0.00012204447,Background,0.06717220810538885,0.47322230492912815,0.9116699690455118,0.47322230492912815
SCGB1C2,683,104,29.52139663696289,0.00875201,0.06711422014218471,0.47324538669198724,0.9116699690455118,8422,0,2,0.0016593725,6103,8422,0.023707125,-0.0065248553,-0.0013804073,0.0017021492,Background,0.06711422014218471,0.47324538669198724,0.9116699690455118,0.47324538669198724
TVP23A,718,218,41.966983795166016,0.00839427,0.06681762070357052,0.4733634477324605,0.9116699690455118,8423,0,2,0.0015903863,7380,8423,0.026786195,-0.005096482,-0.005988325,0.0010871454,Background,0.06681762070357052,0.4733634477324605,0.9116699690455118,0.4733634477324605
FBF1,624,1242,42.41089630126953,0.009387138,0.06665804280370971,0.4734269684872785,0.9116699690455118,8424,0,2,0.0016117694,6904,8424,0.021088075,-0.00055139663,-0.003053506,0.0012911002,Background,0.06665804280370971,0.4734269684872785,0.9116699690455118,0.4734269684872785
TMEM236,682,362,41.61944961547851,0.008743217,0.06655602620137636,0.4734675770433813,0.9116699690455118,8425,0,3,0.0015904064,7379,8425,0.019900758,0.00020470959,-0.0031884937,0.0005694651,Background,0.06655602620137636,0.4734675770433813,0.9116699690455118,0.4734675770433813
MSX2,709,281,40.176082611083984,0.008472037,0.0665486951066128,0.473470495257182,0.9116699690455118,8426,0,2,0.0015284236,8850,8426,0.027041662,-0.0036807773,-0.007136756,0.0007199441,Background,0.0665486951066128,0.473470495257182,0.9116699690455118,0.473470495257182
NR3C1,711,835,41.6499137878418,0.008443449,0.06628002265345187,0.4735774439295307,0.9116699690455118,8427,0,2,0.0015820507,7566,8427,0.026671804,-0.0038328217,-0.0069836704,0.0010315857,Background,0.06628002265345187,0.4735774439295307,0.9116699690455118,0.4735774439295307
RNF180,706,622,41.604270935058594,0.008492031,0.06627434774326467,0.4735797029241856,0.9116699690455118,8428,0,2,0.0015215256,9015,8428,0.026950978,-0.0034072874,-0.007245507,0.0006858758,Background,0.06627434774326467,0.4735797029241856,0.9116699690455118,0.4735797029241856
TRIM32,715,663,41.625732421875,0.008402271,0.06620563772677727,0.4736070541839122,0.9116699690455118,8429,0,2,0.0016697445,5964,8429,0.02777117,-0.004341802,-0.008396313,0.0017714706,Background,0.06620563772677727,0.4736070541839122,0.9116699690455118,0.4736070541839122
CCNC,715,287,38.668399810791016,0.00840041,0.06615085238733384,0.4736288625642779,0.9116699690455118,8430,0,2,0.001532623,8758,8430,0.027737908,-0.0039987094,-0.0076771965,0.00073880504,Background,0.06615085238733384,0.4736288625642779,0.9116699690455118,0.4736288625642779
ARL6IP5,725,191,40.80234146118164,0.0083002355,0.06600447840899781,0.4736871299886809,0.9116699690455118,8431,0,2,0.0016403627,6416,8431,0.032730807,-0.006651872,-0.010924414,0.0014459526,Background,0.06600447840899781,0.4736871299886809,0.9116699690455118,0.4736871299886809
KIAA1671,627,2114,40.74508285522461,0.009327203,0.06594917800335898,0.47370914369424294,0.9116699690455118,8432,0,2,0.0019665186,2908,8432,0.06583863,-0.019265499,0.05138292,-0.079301655,Background,0.06594917800335898,0.47370914369424294,0.9116699690455118,0.47370914369424294
LRRC3B,728,260,27.12716293334961,0.008269793,0.06593759195399973,0.4737137558203012,0.9116699690455118,8433,0,1,0.0013196039,13889,8433,0.031038148,-0.007392782,-0.005747459,-0.0013582874,Background,0.06593759195399973,0.4737137558203012,0.9116699690455118,0.4737137558203012
SESN3,712,514,41.88892364501953,0.008418922,0.06584365702494555,0.4737511491739119,0.9116699690455118,8434,0,2,0.0015449068,8487,8434,0.02650399,-0.0030651488,-0.007409989,0.00080898916,Background,0.06584365702494555,0.4737511491739119,0.9116699690455118,0.4737511491739119
AGRP,715,136,38.79810333251953,0.008387049,0.06575752250001295,0.47378543756776165,0.9116699690455118,8435,0,2,0.0013693409,10947,8435,0.028325453,-0.0053713853,-0.006307354,0.00012737847,Background,0.06575752250001295,0.47378543756776165,0.9116699690455118,0.47378543756776165
ADISSP,725,178,37.36991882324219,0.008291255,0.06573947036211598,0.4737926237795111,0.9116699690455118,8436,0,2,0.0015813648,7588,8436,0.024493769,-0.0012456281,-0.007705462,0.0010398359,Background,0.06573947036211598,0.4737926237795111,0.9116699690455118,0.4737926237795111
TENT5C,725,394,40.38555145263672,0.0082834,0.06550767500459051,0.4738848978467796,0.9116699690455118,8437,0,2,0.0016200127,6773,8437,0.029722668,-0.0049940767,-0.009452388,0.0012905977,Background,0.06550767500459051,0.4738848978467796,0.9116699690455118,0.4738848978467796
AMIGO3,709,519,42.16814422607422,0.008433773,0.06542389668610318,0.47391824901586194,0.9116699690455118,8438,0,2,0.0016247595,6673,8438,0.028350886,-0.004834533,-0.007986171,0.0013373634,Background,0.06542389668610318,0.47391824901586194,0.9116699690455118,0.47391824901586194
EIF3H,720,354,41.36649703979492,0.008326981,0.06539708362363363,0.47392892302116796,0.9116699690455118,8439,0,2,0.0014945859,9546,8439,0.030104864,-0.0061526066,-0.007850661,0.00055236695,Background,0.06539708362363363,0.47392892302116796,0.9116699690455118,0.47392892302116796
TOMM70,708,624,41.5052490234375,0.008430492,0.0650409981881578,0.47407067875459363,0.9116699690455118,8440,0,2,0.0016054886,7044,8440,0.026186485,-0.0032857102,-0.0072391927,0.0011993949,Background,0.0650409981881578,0.47407067875459363,0.9116699690455118,0.47407067875459363
UPF3A,666,499,35.26466751098633,0.00885475,0.06490638441115806,0.4741242686452355,0.9116699690455118,8441,0,1,0.0013191665,13932,8441,0.030038685,-0.0067520263,-0.0055397665,-3.739487e-05,Background,0.06490638441115806,0.4741242686452355,0.9116699690455118,0.4741242686452355
PHF10,714,453,41.99175262451172,0.008357109,0.06459297411886225,0.4742490394350274,0.9116699690455118,8442,0,2,0.0015423462,8534,8442,0.027107302,-0.002051799,-0.009133802,0.0007925207,Background,0.06459297411886225,0.4742490394350274,0.9116699690455118,0.4742490394350274
RNF10,676,831,42.80830001831055,0.008727882,0.06428987891105273,0.4743697061215373,0.9116699690455118,8443,0,2,0.0014405551,10351,8443,0.026224125,-0.0030524048,-0.006067355,0.00035139592,Background,0.06428987891105273,0.4743697061215373,0.9116699690455118,0.4743697061215373
NTAQ1,708,208,41.78370666503906,0.0083984025,0.06409793459471694,0.4744461232103954,0.9116699690455118,8444,0,2,0.0014754364,9881,8444,0.023449298,-0.0028204075,-0.0043242695,0.0004921779,Background,0.06409793459471694,0.4744461232103954,0.9116699690455118,0.4744461232103954
BMI1,720,327,41.22064971923828,0.008282214,0.0640776162564768,0.474454212425332,0.9116699690455118,8445,0,2,0.0015601354,8112,8445,0.029619878,-0.0058469735,-0.008090915,0.0008824533,Background,0.0640776162564768,0.474454212425332,0.9116699690455118,0.474454212425332
TMIGD2,444,325,39.30259704589844,0.012021514,0.06399961358394482,0.47448526724700735,0.9116699690455118,8446,0,2,0.0013259407,12417,8446,0.058779657,-0.033218965,-0.0015176646,1.8622907e-09,Background,0.06399961358394482,0.47448526724700735,0.9116699690455118,0.47448526724700735
PTGES3,720,162,41.37678146362305,0.008273063,0.06380789869941803,0.47456159441265,0.9116699690455118,8447,0,2,0.0015681545,7906,8447,0.030523606,-0.006314371,-0.008589732,0.00092660845,Background,0.06380789869941803,0.47456159441265,0.9116699690455118,0.47456159441265
ETV1,712,477,37.96453857421875,0.008349624,0.06380510056987884,0.4745627084347774,0.9116699690455118,8448,0,2,0.0014627477,10074,8448,0.027479514,-0.0047997246,-0.0064102085,0.00042966037,Background,0.06380510056987884,0.4745627084347774,0.9116699690455118,0.4745627084347774
HAO1,709,371,42.26582336425781,0.008378247,0.06379166908059361,0.47456805592988266,0.9116699690455118,8449,0,2,0.0016888648,5710,8449,0.027924286,-0.004563953,-0.008598922,0.001995071,Background,0.06379166908059361,0.47456805592988266,0.9116699690455118,0.47456805592988266
DRD3,712,405,41.51143264770508,0.00833518,0.06338019783910762,0.4747318776894593,0.9116699690455118,8450,0,2,0.0016481153,6272,8450,0.025574327,-0.00283944,-0.0076326854,0.0015681557,Background,0.06338019783910762,0.4747318776894593,0.9116699690455118,0.4747318776894593
ERMARD,686,596,41.99566650390625,0.00859097,0.06330881809126788,0.4747602970149465,0.9116699690455118,8451,0,2,0.0017533365,5136,8451,0.049250744,-0.029505141,-0.0053882804,0.0028246096,Background,0.06330881809126788,0.4747602970149465,0.9116699690455118,0.4747602970149465
STRADA,721,394,42.2216796875,0.008244673,0.06325076967907892,0.4747834086611653,0.9116699690455118,8452,0,2,0.0015593728,8130,8452,0.028309515,-0.004650087,-0.008053267,0.0008831839,Background,0.06325076967907892,0.4747834086611653,0.9116699690455118,0.4747834086611653
PRRT2,712,464,41.34326171875,0.008328396,0.06318063122836602,0.474811334000881,0.9116699690455118,8453,0,1,0.001317567,14133,8453,0.02685588,-0.0016930834,-0.008172567,-0.0003334475,Background,0.06318063122836602,0.474811334000881,0.9116699690455118,0.474811334000881
LOC124902601,143,354,41.20492935180664,0.02525435,0.06301107310065868,0.4748788433927284,0.9116699690455118,8454,0,2,0.0013275708,11928,8454,0.07578612,-0.025277447,0.0,9.300817e-10,Background,0.06301107310065868,0.4748788433927284,0.9116699690455118,0.4748788433927284
DDX25,704,487,42.025291442871094,0.008399511,0.06298091990703657,0.47489084893094036,0.9116699690455118,8455,0,2,0.0017362675,5260,8455,0.023264728,-0.0032002316,-0.0060738223,0.002808354,Background,0.06298091990703657,0.47489084893094036,0.9116699690455118,0.47489084893094036
GNMT,719,296,39.954742431640625,0.008254275,0.06297398147221407,0.47489361148215614,0.9116699690455118,8456,0,2,0.0015976108,7206,8456,0.03042826,-0.00782423,-0.007214481,0.0011190015,Background,0.06297398147221407,0.47489361148215614,0.9116699690455118,0.47489361148215614
EPDR1,705,242,36.2849006652832,0.008387842,0.06292634024587199,0.47491257996096337,0.9116699690455118,8457,0,2,0.00163024,6585,8457,0.025262669,-0.0040698578,-0.0058235805,0.00140645,Background,0.06292634024587199,0.47491257996096337,0.9116699690455118,0.47491257996096337
CROT,704,618,41.76519012451172,0.008393786,0.06281283592929925,0.47495777223036995,0.9116699690455118,8458,0,1,0.0013165621,14248,8458,0.025166955,-0.0014603222,-0.00543698,-0.0014820796,Background,0.06281283592929925,0.47495777223036995,0.9116699690455118,0.47495777223036995
SCGB1C1,683,105,29.52139663696289,0.008603551,0.06277850712137678,0.4749714404677456,0.9116699690455118,8459,0,2,0.0016519423,6211,8459,0.02338597,-0.0061500007,-0.0016577765,0.0016289153,Background,0.06277850712137678,0.4749714404677456,0.9116699690455118,0.4749714404677456
IQCB1,702,612,41.43439102172851,0.008408994,0.06268157724266879,0.4750100338861578,0.9116699690455118,8460,0,2,0.0017315624,5289,8460,0.022655653,-0.0029242868,-0.005647805,0.0027344183,Background,0.06268157724266879,0.4750100338861578,0.9116699690455118,0.4750100338861578
LUC7L3,708,471,41.2319450378418,0.008341113,0.06241427976256213,0.4751164617624734,0.9116699690455118,8461,0,2,0.0015131865,9191,8461,0.025841242,-0.0029754802,-0.0068332283,0.0006496954,Background,0.06241427976256213,0.4751164617624734,0.9116699690455118,0.4751164617624734
NOMO1,656,1248,41.95716094970703,0.008876699,0.06240740682057818,0.47511919833479854,0.9116699690455118,8462,0,2,0.0014862977,9700,8462,0.023876764,-0.0015122718,-0.0051470697,0.00053597335,Background,0.06240740682057818,0.47511919833479854,0.9116699690455118,0.47511919833479854
