gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier,z_track_b,p_track_b,q_track_b,p_combined
SGCB,710,322,41.875755310058594,0.02489509,0.045790796762338465,0.48173849711875005,0.768483839414457,7217,0,0,0.0,7217,Background,0.045790796762338465,0.48173849711875005,0.768483839414457,0.48173849711875005
FAM72B,719,157,41.59413528442383,0.024906801,0.045718184067142925,0.4817674350866596,0.768483839414457,7218,0,0,0.0,7218,Background,0.045718184067142925,0.4817674350866596,0.768483839414457,0.4817674350866596
C20orf204,689,248,29.829368591308594,0.024865333,0.045656843378897444,0.48179188095386016,0.768483839414457,7219,0,0,0.0,7219,Background,0.045656843378897444,0.48179188095386016,0.768483839414457,0.48179188095386016
PTPN23,662,1739,41.943172454833984,0.024825806,0.04563401075035542,0.4818009803704787,0.768483839414457,7220,0,0,0.0,7220,Background,0.04563401075035542,0.4818009803704787,0.768483839414457,0.4818009803704787
TAF3,701,1010,41.62666702270508,0.02488185,0.04560396640358455,0.4818129538652351,0.768483839414457,7221,0,0,0.0,7221,Background,0.04560396640358455,0.4818129538652351,0.768483839414457,0.4818129538652351
NHLH2,711,138,28.391782760620117,0.024895458,0.04559382184484498,0.48181699675334067,0.768483839414457,7222,0,0,0.0,7222,Background,0.04559382184484498,0.48181699675334067,0.768483839414457,0.48181699675334067
DMAP1,717,469,40.8422966003418,0.024903283,0.045547277545046616,0.481835545972088,0.768483839414457,7223,0,0,0.0,7223,Background,0.045547277545046616,0.481835545972088,0.768483839414457,0.481835545972088
PPOX,719,404,41.82675552368164,0.024905259,0.04540978406714288,0.4818903412379138,0.768483839414457,7224,0,0,0.0,7224,Background,0.04540978406714288,0.4818903412379138,0.768483839414457,0.4818903412379138
DLGAP1,620,1005,41.566261291503906,0.02475818,0.04537930962554351,0.48190248626127863,0.768483839414457,7225,0,0,0.0,7225,Background,0.04537930962554351,0.48190248626127863,0.768483839414457,0.48190248626127863
TRMT1,608,683,40.55175018310547,0.024737949,0.0453750335383335,0.481904190417854,0.768483839414457,7226,0,0,0.0,7226,Background,0.0453750335383335,0.481904190417854,0.768483839414457,0.481904190417854
SLC25A41,534,385,41.26327133178711,0.024598408,0.04533145024684243,0.4819215597627119,0.768483839414457,7227,0,0,0.0,7227,Background,0.04533145024684243,0.4819215597627119,0.768483839414457,0.4819215597627119
BCL2L1,728,247,41.205169677734375,0.024916487,0.04528549110814767,0.4819398759963456,0.768483839414457,7228,0,0,0.0,7228,Background,0.04528549110814767,0.4819398759963456,0.768483839414457,0.4819398759963456
RGS3,664,1276,41.55596923828125,0.024826922,0.04525687550096316,0.4819512802795153,0.768483839414457,7229,0,0,0.0,7229,Background,0.04525687550096316,0.4819512802795153,0.768483839414457,0.4819512802795153
FXN,682,227,39.57941436767578,0.02485329,0.045246850594581056,0.4819552755458178,0.768483839414457,7230,0,0,0.0,7230,Background,0.045246850594581056,0.4819552755458178,0.768483839414457,0.4819552755458178
ACP5,712,344,42.452510833740234,0.024895018,0.04523581715911926,0.4819596727473698,0.768483839414457,7231,0,0,0.0,7231,Background,0.04523581715911926,0.4819596727473698,0.768483839414457,0.4819596727473698
HSBP1,723,76,36.02174758911133,0.024908857,0.045070635814672966,0.48202550342706013,0.768483839414457,7232,0,0,0.0,7232,Background,0.045070635814672966,0.48202550342706013,0.768483839414457,0.48202550342706013
RSPO1,702,274,36.82326126098633,0.02488053,0.045064167745659245,0.482028081194119,0.768483839414457,7233,0,0,0.0,7233,Background,0.045064167745659245,0.482028081194119,0.768483839414457,0.482028081194119
SDR42E2,683,441,40.95693588256836,0.024853734,0.04504825527851947,0.4820344229097399,0.768483839414457,7234,0,0,0.0,7234,Background,0.04504825527851947,0.4820344229097399,0.768483839414457,0.4820344229097399
MCM9,688,1191,41.46379089355469,0.024860848,0.04504349008847067,0.4820363220177776,0.768483839414457,7235,0,0,0.0,7235,Background,0.04504349008847067,0.4820363220177776,0.768483839414457,0.4820363220177776
NUMB,707,640,41.542205810546875,0.024886655,0.04491896305496498,0.4820859508837503,0.768483839414457,7236,0,0,0.0,7236,Background,0.04491896305496498,0.4820859508837503,0.768483839414457,0.4820859508837503
PRMT7,689,698,41.791595458984375,0.024861421,0.04487444337889779,0.48210369377353207,0.768483839414457,7237,0,0,0.0,7237,Background,0.04487444337889779,0.48210369377353207,0.768483839414457,0.48210369377353207
MOB3A,681,250,32.98940658569336,0.024849862,0.04484927870781058,0.48211372292745097,0.768483839414457,7238,0,0,0.0,7238,Background,0.04484927870781058,0.48211372292745097,0.768483839414457,0.48211372292745097
SEPTIN11,702,483,41.63920974731445,0.024878962,0.044750567745659164,0.48215306340514,0.768483839414457,7239,0,0,0.0,7239,Background,0.044750567745659164,0.48215306340514,0.768483839414457,0.48215306340514
POLH,687,758,43.076377868652344,0.024857666,0.0446913558888512,0.48217666190843206,0.768483839414457,7240,0,0,0.0,7240,Background,0.0446913558888512,0.48217666190843206,0.768483839414457,0.48217666190843206
PLEK2,715,364,42.090858459472656,0.024896163,0.04465820454039593,0.48218987419162657,0.768483839414457,7241,0,0,0.0,7241,Background,0.04465820454039593,0.48218987419162657,0.768483839414457,0.48218987419162657
CATSPERZ,690,239,37.97539138793945,0.02486078,0.04446321351623608,0.4822675871613829,0.768483839414457,7242,0,0,0.0,7242,Background,0.04446321351623608,0.4822675871613829,0.768483839414457,0.4822675871613829
MYH6,563,1604,41.792388916015625,0.024651805,0.04443757377998736,0.48227780583602203,0.768483839414457,7243,0,0,0.0,7243,Background,0.04443757377998736,0.48227780583602203,0.768483839414457,0.48227780583602203
ADAMTS20,650,1937,41.62550735473633,0.024801455,0.044423816085954054,0.48228328894711264,0.768483839414457,7244,0,0,0.0,7244,Background,0.044423816085954054,0.48228328894711264,0.768483839414457,0.48228328894711264
ASXL3,654,2408,43.39772033691406,0.024807565,0.044414627231122855,0.4822869511551392,0.768483839414457,7245,0,0,0.0,7245,Background,0.044414627231122855,0.4822869511551392,0.768483839414457,0.4822869511551392
NMNAT2,691,343,29.943191528320312,0.024861941,0.04441299826796058,0.482287600376779,0.768483839414457,7246,0,0,0.0,7246,Background,0.04441299826796058,0.482287600376779,0.768483839414457,0.482287600376779
OTUD7B,677,881,41.57959747314453,0.024841549,0.04434516582475442,0.4823146349708831,0.768483839414457,7247,0,0,0.0,7247,Background,0.04434516582475442,0.4823146349708831,0.768483839414457,0.4823146349708831
E4F1,693,819,36.64104843139648,0.024864402,0.04434220274086645,0.4823158159086796,0.768483839414457,7248,0,0,0.0,7248,Background,0.04434220274086645,0.4823158159086796,0.768483839414457,0.4823158159086796
CD70,645,234,33.046173095703125,0.024792891,0.044266078824709704,0.4823461551669497,0.768483839414457,7249,0,0,0.0,7249,Background,0.044266078824709704,0.4823461551669497,0.768483839414457,0.4823461551669497
GATD3,140,165,41.56922149658203,0.02325199,0.04423055016757062,0.4823603151816195,0.768483839414457,7250,0,0,0.0,7250,Background,0.04423055016757062,0.4823603151816195,0.768483839414457,0.4823603151816195
ITGAL,655,1221,41.36133575439453,0.024808029,0.04420139356443309,0.4823719356185295,0.768483839414457,7251,0,0,0.0,7251,Background,0.04420139356443309,0.4823719356185295,0.768483839414457,0.4823719356185295
CTDSP2,712,271,32.45231246948242,0.024889795,0.044191217159118834,0.4823759914537782,0.768483839414457,7252,0,0,0.0,7252,Background,0.044191217159118834,0.4823759914537782,0.768483839414457,0.4823759914537782
GRIN2B,697,1533,41.90702438354492,0.024868857,0.04411449007298493,0.4824065713106243,0.768483839414457,7253,0,0,0.0,7253,Background,0.04411449007298493,0.4824065713106243,0.768483839414457,0.4824065713106243
KIAA1143,714,160,37.08740997314453,0.024891775,0.04404891049232598,0.48243270837101526,0.768483839414457,7254,0,0,0.0,7254,Background,0.04404891049232598,0.48243270837101526,0.768483839414457,0.48243270837101526
DYDC1,707,145,25.59136962890625,0.024881132,0.04381436305496492,0.48252618900849764,0.768483839414457,7255,0,0,0.0,7255,Background,0.04381436305496492,0.48252618900849764,0.768483839414457,0.48252618900849764
FUS,694,564,41.54839324951172,0.024863109,0.04380301805317899,0.4825307106683109,0.768483839414457,7256,0,0,0.0,7256,Background,0.04380301805317899,0.4825307106683109,0.768483839414457,0.4825307106683109
ATXN7L2,702,745,42.51947784423828,0.024874123,0.04378276774565926,0.4825387816291448,0.768483839414457,7257,0,0,0.0,7257,Background,0.04378276774565926,0.4825387816291448,0.768483839414457,0.4825387816291448
AIMP2,709,380,41.64920425415039,0.024883492,0.043742343921579496,0.4825548929664108,0.768483839414457,7258,0,0,0.0,7258,Background,0.043742343921579496,0.4825548929664108,0.768483839414457,0.4825548929664108
GSC,697,273,38.97587966918945,0.024866555,0.0436540900729844,0.4825900675584321,0.768483839414457,7259,0,0,0.0,7259,Background,0.0436540900729844,0.4825900675584321,0.768483839414457,0.4825900675584321
ADM,719,207,40.517635345458984,0.024896212,0.043600384067143255,0.48261147277451777,0.768483839414457,7260,0,0,0.0,7260,Background,0.043600384067143255,0.48261147277451777,0.768483839414457,0.48261147277451777
LCE6A,692,98,39.650413513183594,0.024859108,0.04356459541284066,0.48262573682863164,0.768483839414457,7261,0,0,0.0,7261,Background,0.04356459541284066,0.48262573682863164,0.768483839414457,0.48262573682863164
EHF,725,307,41.344512939453125,0.024902483,0.04326975048917284,0.4827432521210509,0.768483839414457,7262,0,0,0.0,7262,Background,0.04326975048917284,0.4827432521210509,0.768483839414457,0.4827432521210509
FDXR,686,494,41.1996955871582,0.024848852,0.04321344303538158,0.4827656945534253,0.768483839414457,7263,0,0,0.0,7263,Background,0.04321344303538158,0.4827656945534253,0.768483839414457,0.4827656945534253
KCNN1,654,586,33.492271423339844,0.024801375,0.04317662723112292,0.4827803682387807,0.768483839414457,7264,0,0,0.0,7264,Background,0.04317662723112292,0.4827803682387807,0.768483839414457,0.4827803682387807
KCNJ13,696,360,41.77452087402344,0.024861773,0.042976463890546934,0.48286014780480824,0.768483839414457,7265,0,0,0.0,7265,Background,0.042976463890546934,0.48286014780480824,0.768483839414457,0.48286014780480824
ST7,689,527,41.41498947143555,0.024851358,0.04286184337889756,0.4829058326767037,0.768483839414457,7266,0,0,0.0,7266,Background,0.04286184337889756,0.4829058326767037,0.768483839414457,0.4829058326767037
KSR1,654,957,41.982608795166016,0.024799133,0.04272822723112302,0.48295908901778845,0.768483839414457,7267,0,0,0.0,7267,Background,0.04272822723112302,0.48295908901778845,0.768483839414457,0.48295908901778845
LRRC38,671,320,30.728151321411133,0.024824528,0.04269808131292935,0.48297110453350145,0.768483839414457,7268,0,0,0.0,7268,Background,0.04269808131292935,0.48297110453350145,0.768483839414457,0.48297110453350145
NAA20,705,178,26.74532699584961,0.024872243,0.04258289552465447,0.4830170152578448,0.768483839414457,7269,0,0,0.0,7269,Background,0.04258289552465447,0.4830170152578448,0.768483839414457,0.4830170152578448
AGFG1,706,625,41.848018646240234,0.024873435,0.04254783909898932,0.48303098808444944,0.768483839414457,7270,0,0,0.0,7270,Background,0.04254783909898932,0.48303098808444944,0.768483839414457,0.48303098808444944
C1orf53,644,152,42.23299407958984,0.024782678,0.042536662635665745,0.48303544281520816,0.768483839414457,7271,0,0,0.0,7271,Background,0.042536662635665745,0.48303544281520816,0.768483839414457,0.48303544281520816
SAMD14,700,435,41.804420471191406,0.024864884,0.04248715584776533,0.48305517532709413,0.768483839414457,7272,0,0,0.0,7272,Background,0.04248715584776533,0.48305517532709413,0.768483839414457,0.48305517532709413
MTCP1,715,107,33.11735153198242,0.024885131,0.042451804540396404,0.48306926574539977,0.768483839414457,7273,0,0,0.0,7273,Background,0.042451804540396404,0.48306926574539977,0.768483839414457,0.48306926574539977
LIFR,682,1123,42.83238983154297,0.024839167,0.042422250594580796,0.4830810454521162,0.768483839414457,7274,0,0,0.0,7274,Background,0.042422250594580796,0.4830810454521162,0.768483839414457,0.4830810454521162
R3HDM4,650,295,39.539894104003906,0.024791293,0.04239141608595384,0.48309333558541645,0.768483839414457,7275,0,0,0.0,7275,Background,0.04239141608595384,0.48309333558541645,0.768483839414457,0.48309333558541645
CYRIB,698,324,41.45856475830078,0.024861382,0.042341315554335346,0.48311330487617393,0.768483839414457,7276,0,0,0.0,7276,Background,0.042341315554335346,0.48311330487617393,0.768483839414457,0.48311330487617393
FUCA2,701,472,40.48828887939453,0.0248654,0.04231396640358431,0.4831242058391243,0.768483839414457,7277,0,0,0.0,7277,Background,0.04231396640358431,0.4831242058391243,0.768483839414457,0.4831242058391243
MRPL16,708,251,42.00618743896485,0.024874287,0.04217306534248441,0.4831803670970485,0.768483839414457,7278,0,0,0.0,7278,Background,0.04217306534248441,0.4831803670970485,0.768483839414457,0.4831803670970485
FBXO2,688,319,38.57633209228515,0.024846189,0.04211169008847063,0.48320483054789354,0.768483839414457,7279,0,0,0.0,7279,Background,0.04211169008847063,0.48320483054789354,0.768483839414457,0.48320483054789354
SMAGP,725,127,35.898468017578125,0.02489641,0.042055150489173077,0.48322736661987664,0.768483839414457,7280,0,0,0.0,7280,Background,0.042055150489173077,0.48322736661987664,0.768483839414457,0.48322736661987664
B3GNT2,713,399,41.49985885620117,0.024880147,0.041992180705046483,0.4832524657569675,0.768483839414457,7281,0,0,0.0,7281,Background,0.041992180705046483,0.4832524657569675,0.768483839414457,0.4832524657569675
LZTS1,696,619,32.35093307495117,0.024856541,0.041930063890546765,0.4832772249737742,0.768483839414457,7282,0,0,0.0,7282,Background,0.041930063890546765,0.4832772249737742,0.768483839414457,0.4832772249737742
PIGH,722,203,37.12992858886719,0.024891393,0.041841697830815455,0.4833124470203313,0.768483839414457,7283,0,0,0.0,7283,Background,0.041841697830815455,0.4833124470203313,0.768483839414457,0.4833124470203313
DCX,708,373,36.741695404052734,0.024872536,0.04182286534248486,0.48331995352533136,0.768483839414457,7284,0,0,0.0,7284,Background,0.04182286534248486,0.48331995352533136,0.768483839414457,0.48331995352533136
SMO,682,817,38.53165054321289,0.024836078,0.04180445059458124,0.4833272935274837,0.768483839414457,7285,0,0,0.0,7285,Background,0.04180445059458124,0.4833272935274837,0.768483839414457,0.4833272935274837
FLOT1,709,432,37.50236511230469,0.024873732,0.04179034392157929,0.48333291636202513,0.768483839414457,7286,0,0,0.0,7286,Background,0.04179034392157929,0.48333291636202513,0.768483839414457,0.48333291636202513
ANKRD44,661,1015,43.673194885253906,0.02480499,0.04177199961123701,0.483340228298139,0.768483839414457,7287,0,0,0.0,7287,Background,0.04177199961123701,0.483340228298139,0.768483839414457,0.483340228298139
CDIPT,721,213,41.9354133605957,0.02488935,0.04169750860689228,0.48336992003962687,0.768483839414457,7288,0,0,0.0,7288,Background,0.04169750860689228,0.48336992003962687,0.768483839414457,0.48336992003962687
FSCN1,676,526,30.45081329345703,0.024826739,0.041674393048774655,0.4833791338041515,0.768483839414457,7289,0,0,0.0,7289,Background,0.041674393048774655,0.4833791338041515,0.768483839414457,0.4833791338041515
MAPRE2,713,284,41.799583435058594,0.024878532,0.041669180705046494,0.4833812114237288,0.768483839414457,7290,0,0,0.0,7290,Background,0.041669180705046494,0.4833812114237288,0.768483839414457,0.4833812114237288
B3GNT9,713,486,34.65669631958008,0.024878474,0.04165758070504705,0.4833858351394301,0.768483839414457,7291,0,0,0.0,7291,Background,0.04165758070504705,0.4833858351394301,0.768483839414457,0.4833858351394301
UBE2D1,715,149,24.732704162597656,0.024881111,0.04164780454039632,0.4833897318830614,0.768483839414457,7292,0,0,0.0,7292,Background,0.04164780454039632,0.4833897318830614,0.768483839414457,0.4833897318830614
TCF4,697,657,41.867149353027344,0.02485611,0.04156509007298484,0.48342270163204193,0.768483839414457,7293,0,0,0.0,7293,Background,0.04156509007298484,0.48342270163204193,0.768483839414457,0.48342270163204193
KIAA1191,711,290,41.50019073486328,0.024875108,0.04152382184484521,0.4834391510715682,0.768483839414457,7294,0,0,0.0,7294,Background,0.04152382184484521,0.4834391510715682,0.768483839414457,0.4834391510715682
CNNM3,611,773,41.98604202270508,0.02472379,0.041521598315982094,0.4834400373668674,0.768483839414457,7295,0,0,0.0,7295,Background,0.041521598315982094,0.4834400373668674,0.768483839414457,0.4834400373668674
CERT1,707,625,41.297332763671875,0.024869664,0.0415207630549648,0.4834403703006883,0.768483839414457,7296,0,0,0.0,7296,Background,0.0415207630549648,0.4834403703006883,0.768483839414457,0.4834403703006883
CHD1L,651,744,41.48936080932617,0.024787998,0.04142355532814543,0.48347911723734843,0.768483839414457,7297,0,0,0.0,7297,Background,0.04142355532814543,0.48347911723734843,0.768483839414457,0.48347911723734843
