gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,z_score,p_combined,p_value,fdr_q,psi_score,rank_prod,tier
CAGE1,894,541,83,54,29,0.230603420167003,0.6829978823661804,1.942890293094024e-15,1.610656052973649e-12,18.782005310058594,17.64629364013672,647,27.499361038208008,0.6829978823661804,0.8467622995376587,0.8121107816696167,0.7854725122451782,0.6411985158920288,-0.5104978288224177,0.6951486323529839,0.920189438108957,11344,4909,1.7721341936669457e-12,5242,5241.999905362996,8572,4909.466045892917,-0.5104978288224177,3.2212565947986604e-12,3.2212565947986604e-12,3.5442073108523862e-12,0.230603420167003,7462.418910782214,Tier 0: Core Bottleneck Transducer
USP13,893,678,108,72,36,0.229339240927225,0.6697123646736145,1.942890293094024e-15,7.888134589958626e-13,14.501270294189451,11.587502479553224,771,28.723960876464844,0.5048492550849915,0.820226788520813,0.8176587820053101,0.9035861492156982,0.999992609024048,-0.14988949209143487,0.5595740989231949,0.9128864851350191,9179,6067,1.1320933902255436e-12,6421,6420.999907944388,8573,6067.511839042235,-0.14988949209143487,1.5776824291435787e-12,1.5776824291435787e-12,2.2642664492338397e-12,0.229339240927225,7462.505812393047,Tier 0: Core Bottleneck Transducer
CSN2,317,611,55,17,38,0.2185886687616755,0.6847444772720337,1.942890293094024e-15,3.2251978865355597e-13,12.254593849182127,10.465808868408203,78,26.605863571166992,0.4605974853038788,0.4613732099533081,0.8237929940223694,0.4650632441043854,0.3971844315528869,-0.5812418230025098,0.7194612580480064,0.9226413660385195,11721,4753,1.0541123167921588e-12,5083,5082.999908721583,8574,4753.5210176255405,-0.5812418230025098,6.449840661559847e-13,6.449840661559847e-13,2.108224633584907e-12,0.2185886687616755,7463.907354730497,Tier 0: Core Bottleneck Transducer
GGTLC2,218,663,106,66,40,0.2534740371375184,0.5933547616004944,1.942890293094024e-15,3.050337760157153e-13,12.069686889648438,8.59436321258545,51,35.76609420776367,0.3374617099761963,0.6755025386810303,0.8202498555183411,0.6274429559707642,0.4631111025810241,0.3893715381953599,0.34850066165432453,0.9128864851350191,5220,10675,1.0541123167921588e-12,5374,5373.999910422786,8575,5137.525839707349,0.3893715381953599,6.100675520315235e-13,6.100675520315235e-13,2.108224633584907e-12,0.2534740371375184,7464.817479349378,Tier 0: Core Bottleneck Transducer
OC90,496,682,101,64,37,0.2404825707168912,0.6456357836723328,1.942890293094024e-15,8.218425939784346e-13,15.418909072875977,13.102215766906738,8,27.579618453979492,0.5590689778327942,0.8110698461532593,0.8499074578285217,0.8883209824562073,0.5269160270690918,0.12630669908043715,0.4497445768156061,0.9128864851350191,7141,7806,1.151253461331013e-12,7724,7723.999907091084,8576,7423.506451612903,0.12630669908043715,1.6436851879575443e-12,1.6436851879575443e-12,2.302506922662972e-12,0.2404825707168912,7466.099785028325,Tier 0: Core Bottleneck Transducer
MPC2,131,706,111,73,38,0.2441051489878831,0.6227649450302124,1.942890293094024e-15,1.1074474670635324e-13,6.539757251739502,5.393671035766602,122,12.592660903930664,0.5193308591842651,0.7679346203804016,0.8138317465782166,0.8529372215270996,0.4979003071784973,0.27012749049689194,0.39353108681231136,0.9128864851350191,6080,9170,1.0541123167921588e-12,7055,7054.9999156404665,8577,6769.5300631859,0.27012749049689194,2.2148949341271873e-13,2.2148949341271873e-13,2.108224633584907e-12,0.2441051489878831,7466.833331473255,Tier 0: Core Bottleneck Transducer
MIX23,175,721,112,72,40,0.2372836279602019,0.6435183882713318,1.942890293094024e-15,1.0685896612016561e-13,5.134751796722412,4.330022811889648,70,7.979184627532959,0.6435183882713318,0.8026084899902344,0.7097196578979492,0.2109889090061187,0.6395912766456604,0.14094522627122064,0.44395660667187764,0.9128864851350191,7025,7941,1.0541123167921588e-12,8263,8262.999918761645,8578,7941.528500166279,0.14094522627122064,2.1371793224034263e-13,2.1371793224034263e-13,2.108224633584907e-12,0.2372836279602019,7468.970812635433,Tier 0: Core Bottleneck Transducer
CYP27A1,543,696,110,70,40,0.2426786870935658,0.6332943439483643,1.942890293094024e-15,8.70414851305744e-13,13.911235809326172,11.44145679473877,71,26.11709213256836,0.5326487421989441,0.7938764691352844,0.8329358696937561,0.9818596243858336,0.5503184199333191,0.21249068782560165,0.4158621209762229,0.9128864851350191,6495,8589,1.18121556903889e-12,7307,7306.999908037644,8579,7015.518922514134,0.21249068782560165,1.7408297026122455e-12,1.7408297026122455e-12,2.362431138078808e-12,0.2426786870935658,7468.972820943988,Tier 0: Core Bottleneck Transducer
BARHL1,335,699,105,68,37,0.2531151437012477,0.5618333220481873,1.942890293094024e-15,2.6034729927456533e-13,12.912583351135254,10.620247840881348,77,32.83043670654297,0.3933113515377044,0.5611287951469421,0.7276502847671509,0.2886751294136047,0.9999921917915344,0.4694505206736482,0.31937382205211706,0.9128864851350191,4674,11940,1.0541123167921588e-12,5427,5426.999908605669,8580,5190.569670768207,0.4694505206736482,5.207501097004297e-13,5.207501097004297e-13,2.108224633584907e-12,0.2531151437012477,7470.445769831945,Tier 0: Core Bottleneck Transducer
HINT3,229,689,103,66,37,0.2501071768522182,0.5979536175727844,1.942890293094024e-15,3.0114799542952837e-13,11.506440162658691,8.79023265838623,59,23.69013404846191,0.4857060015201568,0.571488618850708,0.6676595211029053,0.494398295879364,0.9999905228614808,0.37351193843486313,0.3543837308138471,0.9128864851350191,5335,10462,1.0541123167921588e-12,5964,5963.999910214262,8581,5713.537911539741,0.37351193843486313,6.022959908591474e-13,6.022959908591474e-13,2.108224633584907e-12,0.2501071768522182,7470.9283225045065,Tier 0: Core Bottleneck Transducer
SPRY4,308,720,112,72,40,0.2476404934029602,0.5934180617332458,1.942890293094024e-15,2.95319324550248e-13,11.071456909179688,9.646541595458984,213,18.711793899536133,0.5916833281517029,0.475338727235794,0.6588150858879089,0.9999762177467346,0.4964625537395477,0.38699860275818143,0.34937862117790736,0.9128864851350191,5232,10670,1.0541123167921588e-12,6419,6418.999909392722,8582,6155.55952776854,0.38699860275818143,5.90583137949352e-13,5.90583137949352e-13,2.108224633584907e-12,0.2476404934029602,7471.642389729316,Tier 0: Core Bottleneck Transducer
HRH1,536,676,78,41,37,0.2413130990657959,0.6447769403457642,1.942890293094024e-15,7.518985434271046e-13,12.186716079711914,11.53888988494873,312,34.73301696777344,0.3508683443069458,0.5571154952049255,0.9346335530281068,0.7291198968887329,0.4803843796253204,0.13145507274776755,0.4477076624204361,0.9128864851350191,7106,7857,1.111254752818885e-12,7586,7585.999907975188,8583,7291.503757898237,0.13145507274776755,1.5037415757035433e-12,1.5037415757035433e-12,2.2224274639440453e-12,0.2413130990657959,7472.070797309137,Tier 0: Core Bottleneck Transducer
NAT8L,316,615,100,65,35,0.2501174984989761,0.6379504203796387,1.942890293094024e-15,3.400058012913965e-13,6.99655818939209,5.62932825088501,97,15.530115127563477,0.4505155384540558,0.7912801504135132,0.7615102529525757,0.9293664693832396,0.9996222853660583,0.18016175136436763,0.4285127925207151,0.9128864851350191,6731,8299,1.0541123167921588e-12,5961,5960.999915084484,8584,5710.465879614233,0.18016175136436763,6.800671137341396e-13,6.800671137341396e-13,2.108224633584907e-12,0.2501174984989761,7473.992841848325,Tier 0: Core Bottleneck Transducer
RAB3IP,461,702,112,74,38,0.2229058773514785,0.6745389699935913,1.942890293094024e-15,4.3909320623915313e-13,22.04201889038086,17.583669662475586,286,37.35364532470703,0.5900901556015015,0.8298511505126953,0.8460660576820374,0.3374334573745727,0.5892783403396606,-0.2468663724569835,0.5974941790655098,0.9128864851350191,9837,5680,1.0541123167921588e-12,6028,6027.999905381069,8585,5680.532258064516,-0.2468663724569835,8.781309013272676e-13,8.781309013272676e-13,2.108224633584907e-12,0.2229058773514785,7474.902006046635,Tier 0: Core Bottleneck Transducer
NRBP2,546,682,101,64,37,0.2434023480815195,0.6354102492332458,1.942890293094024e-15,5.634381849971082e-13,9.222712516784668,8.583473205566406,90,15.317758560180664,0.6020928025245667,0.7982242703437805,0.8349114060401917,0.8818129897117615,0.5324838757514954,0.19613164687313972,0.4222535633273213,0.9128864851350191,6608,8457,1.0542226946662743e-12,7172,7171.999910434631,8586,6885.510209511141,0.19613164687313972,1.1268763699945339e-12,1.1268763699945339e-12,2.108445389333147e-12,0.2434023480815195,7475.550548287397,Tier 0: Core Bottleneck Transducer
FITM2,264,717,110,70,40,0.2361211158205091,0.6481267809867859,1.942890293094024e-15,3.4972025275686317e-13,12.97632884979248,11.181659698486328,112,25.80212020874023,0.5029171705245972,0.8124699592590332,0.8062204718589783,0.3685776591300964,0.506628692150116,0.10405454444035601,0.4585630316245224,0.9128864851350191,7313,7645,1.0541123167921588e-12,8032,8031.999908209062,8587,7645.525307615564,0.10405454444035601,6.994405055138486e-13,6.994405055138486e-13,2.108224633584907e-12,0.2361211158205091,7477.157548159595,Tier 0: Core Bottleneck Transducer
NEK2,480,698,111,71,40,0.2356168741158824,0.6544802784919739,1.942890293094024e-15,5.26523269428342e-13,18.52704811096191,15.46538257598877,411,33.49365234375,0.55315101146698,0.7673916816711426,0.8181881904602051,0.7853716611862183,0.8259136080741882,0.04815955742318821,0.48079454063314075,0.9128864851350191,7720,7242,1.0541123167921588e-12,7619,7618.999906073348,8588,7242.514532756901,0.04815955742318821,1.0531020500081922e-12,1.0531020500081922e-12,2.108224633584907e-12,0.2356168741158824,7477.181287089407,Tier 0: Core Bottleneck Transducer
PNMA2,389,624,87,52,35,0.2306952056910023,0.6749433279037476,1.942890293094024e-15,6.489253578931937e-13,11.97433853149414,10.538412094116213,289,24.18590545654297,0.4950957298278808,0.6632916331291199,0.7695952653884888,0.7011644244194031,0.4758975505828857,-0.257085237178028,0.6014435131696059,0.913125845876601,9899,5648,1.0696845473000951e-12,5995,5994.999908666704,8589,5648.490123046226,-0.257085237178028,1.2977952046355767e-12,1.2977952046355767e-12,2.1392775903624488e-12,0.2306952056910023,7477.269020170399,Tier 0: Core Bottleneck Transducer
MIPOL1,457,653,105,70,35,0.2304652230980593,0.671355128288269,1.942890293094024e-15,7.59670104599475e-13,15.803187370300291,14.426066398620604,371,33.10865020751953,0.4773129522800445,0.8222388625144958,0.7997570037841797,0.9999760389328004,0.4901025593280792,-0.18557913317940206,0.573612590697945,0.9128864851350191,9410,5944,1.116157531774954e-12,6296,6295.999906482534,8590,5944.501396740938,-0.18557913317940206,1.5192846980482955e-12,1.5192846980482955e-12,2.2322335028980867e-12,0.2304652230980593,7478.839482165666,Tier 0: Core Bottleneck Transducer
LCN10,221,564,93,61,32,0.2707703561476192,0.5326442122459412,1.942890293094024e-15,3.613775945154232e-13,12.35123062133789,8.917609214782715,181,28.70968437194824,0.4302113056182861,0.6474745273590088,0.6412615180015564,0.337952971458435,0.6372549533843994,0.5159287696582779,0.3029520797944417,0.9128864851350191,4353,12851,1.0541123167921588e-12,3042,3041.999910083075,8591,2864.522613900898,0.5159287696582779,7.227551890309769e-13,7.227551890309769e-13,2.108224633584907e-12,0.2707703561476192,7479.331721484213,Tier 0: Core Bottleneck Transducer
GABPB1,384,706,111,71,40,0.25222186033659,0.5630753040313721,1.942890293094024e-15,9.908740494779032e-14,5.203563690185547,4.235146999359131,145,11.389738082885742,0.4568642079830169,0.7040424346923828,0.0,0.0,0.3779630959033966,0.46454758006046737,0.32112773941154626,0.9128864851350191,4705,11896,1.0541123167921588e-12,5574,5573.99991910166,8592,5334.572996341869,0.46454758006046737,1.9817480989559044e-13,1.9817480989559044e-13,2.108224633584907e-12,0.25222186033659,7481.355492155149,Tier 0: Core Bottleneck Transducer
DERA,337,713,111,73,38,0.2136224994814376,0.6810638904571533,1.942890293094024e-15,4.1577852272203474e-13,19.572256088256836,12.634058952331545,337,42.49120330810547,0.4606190323829651,0.8273264169692993,0.6473035216331482,0.316711276769638,0.9039442539215088,-0.44419073868129316,0.6715476562406276,0.9173557843495524,11003,5088,1.0541123167921588e-12,5424,5423.9999073345725,8593,5088.553375457266,-0.44419073868129316,8.316125565954735e-13,8.316125565954735e-13,2.108224633584907e-12,0.2136224994814376,7482.196468952148,Tier 0: Core Bottleneck Transducer
FGD4,1010,649,108,70,38,0.232157257751781,0.6695957779884338,1.942890293094024e-15,1.1093903573560725e-12,15.878905296325684,14.73922061920166,989,34.566646575927734,0.4593707323074341,0.8317169547080994,0.7067002654075623,0.9161019325256348,0.545859158039093,-0.15554057755480558,0.5618024165435218,0.9128864851350191,9218,6074,1.3510192793494696e-12,6428,6427.999906353555,8594,6074.496142334553,-0.15554057755480558,2.218725203562144e-12,2.218725203562144e-12,2.701970957035221e-12,0.232157257751781,7482.65541101553,Tier 0: Core Bottleneck Transducer
IFRD2,449,702,107,67,40,0.2425929817948073,0.6300539374351501,1.942890293094024e-15,6.605826996517499e-13,18.857847213745117,17.541852951049805,278,31.451040267944336,0.5995937585830688,0.7962183952331543,0.7936263680458069,0.999975860118866,0.8320465087890625,0.22457599744588996,0.4111545696011315,0.9128864851350191,6393,8764,1.0719763507030827e-12,7327,7326.999905393204,8595,7035.525407382774,0.22457599744588996,1.321109888152705e-12,1.321109888152705e-12,2.1438626193605956e-12,0.2425929817948073,7485.202201677654,Tier 0: Core Bottleneck Transducer
TRIM15,498,435,64,29,35,0.2506104863895207,0.6812746524810791,1.942890293094024e-15,8.587575095471898e-13,22.954654693603516,14.982743263244627,227,40.69781494140625,0.5640267133712769,0.8378970623016357,0.7948231101036072,0.8164963722229004,0.6111568808555603,-0.4553313234536584,0.6755645526827873,0.9173829512802387,11071,5063,1.1732320905081326e-12,5399,5398.999906256749,8596,5063.355337545727,-0.4553313234536584,1.7175150190951172e-12,1.7175150190951172e-12,2.346464181017273e-12,0.2506104863895207,7486.819952423058,Tier 0: Core Bottleneck Transducer
DNM1L,711,672,107,70,37,0.2522340716324974,0.5939042568206787,1.942890293094024e-15,2.2343238370578781e-13,21.0151309967041,10.059365272521973,699,35.38471221923828,0.5939042568206787,0.7342759966850281,0.7390792965888977,0.9555659294128418,0.6699156761169434,0.38253139907815986,0.3510336217315632,0.9128864851350191,5267,10644,1.0541123167921588e-12,5572,5571.999909042111,8597,5332.531293648154,0.38253139907815986,4.4680925626039425e-13,4.4680925626039425e-13,2.108224633584907e-12,0.2522340716324974,7487.452704358138,Tier 0: Core Bottleneck Transducer
TNFRSF11A,655,643,109,70,39,0.2435076860301287,0.6481900811195374,1.942890293094024e-15,1.0491607582702226e-12,25.28706932067871,19.48124885559082,303,47.943355560302734,0.527436375617981,0.6948800086975098,0.802950918674469,0.5489985346794128,0.4485014379024505,0.09945674521085358,0.46038781494249653,0.9128864851350191,7342,7638,1.3066709742041746e-12,7155,7154.999904882515,8598,6868.482407715331,0.09945674521085358,2.098321516541546e-12,2.098321516541546e-12,2.61334194840972e-12,0.2435076860301287,7488.537640955008,Tier 0: Core Bottleneck Transducer
KLHDC8B,354,721,111,71,40,0.2233601654443719,0.6715041995048523,1.942890293094024e-15,3.652633751016098e-13,11.832213401794434,9.545979499816896,278,27.859718322753903,0.4247068464756012,0.8396167755126953,0.8388547897338867,0.9999797940254213,0.5172699093818665,-0.192887231807047,0.5764763575996932,0.9128864851350191,9466,5927,1.0541123167921588e-12,6279,6278.999909482287,8599,5927.537944795477,-0.192887231807047,7.30526750203353e-13,7.30526750203353e-13,2.108224633584907e-12,0.2233601654443719,7490.325894111684,Tier 0: Core Bottleneck Transducer
PXYLP1,500,703,103,69,34,0.2399027516344257,0.6401644349098206,1.942890293094024e-15,6.52811138479379e-13,15.984244346618652,13.633671760559082,462,41.41666793823242,0.3859374821186065,0.7657076120376587,0.8911272883415222,0.9362210035324096,0.5306063294410706,0.16248906716038233,0.43546036850586595,0.9128864851350191,6867,8174,1.0705732402964075e-12,7815,7814.999906833555,8600,7512.521649484536,0.16248906716038233,1.3055667658079528e-12,1.3055667658079528e-12,2.1410554454540326e-12,0.2399027516344257,7492.052989668453,Tier 0: Core Bottleneck Transducer
EFCAB9,226,716,113,73,40,0.2534949337197781,0.5293177962303162,1.942890293094024e-15,3.419486915844898e-13,6.203405857086182,6.046649932861328,124,21.387107849121097,0.290053516626358,0.6585584282875061,0.5866378545761108,0.5669150948524475,0.3703114986419678,0.5182150368042459,0.30215412230076866,0.9128864851350191,4342,12928,1.0541123167921588e-12,5370,5369.99991419114,8601,5133.600631858995,0.5182150368042459,6.838973831690964e-13,6.838973831690964e-13,2.108224633584907e-12,0.2534949337197781,7492.221032510987,Tier 0: Core Bottleneck Transducer
GRM4,915,659,101,65,36,0.238943525780528,0.655871570110321,1.942890293094024e-15,5.945244296865946e-13,10.394867897033691,9.444890022277832,335,24.824478149414062,0.418734610080719,0.8052397966384888,0.9860035181045532,0.9999337196350098,0.6323238015174866,0.03217597722664572,0.4871658568267816,0.9128864851350191,7862,7140,1.0578313373181006e-12,7514,7513.9999095740595,8602,7140.492583970735,0.03217597722664572,1.189104370524774e-12,1.189104370524774e-12,2.1157614450698197e-12,0.238943525780528,7492.308055599423,Tier 0: Core Bottleneck Transducer
PDSS2,416,680,108,71,37,0.237762908632696,0.6532236337661743,1.942890293094024e-15,5.28466159721435e-13,11.76356029510498,10.63797378540039,249,26.446578979492188,0.4448046088218689,0.8056466579437256,0.7563900947570801,0.7170312404632568,0.4884401559829712,0.05639498425132272,0.47751357629295377,0.9128864851350191,7658,7331,1.0541123167921588e-12,7708,7707.999908592561,8603,7331.505553708014,0.05639498425132272,1.056932319443149e-12,1.056932319443149e-12,2.108224633584907e-12,0.237762908632696,7492.716329876635,Tier 0: Core Bottleneck Transducer
