gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_proboscidea,delta_mysticeti,delta_giant_odontoceti,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
ANKFN1,666,1350,0.34146848320961,45.026668548583984,0.028752906473932936,0.28843241930007935,2.971123347306475e-11,5.999307155609131,4.067523956298828,1051,22.161785125732422,0.27070504426956177,4,3,0.09694367031015866,0.08168252921311726,0.013702615061328192,0.07499715149905553,-0.015261141097041391,0.008243903749774935,0.80150227525272,0.80150227525272,0.21142046370551804,0.8667758360870726,3119,7.282082510497967e-11,6312,5.942252245816348e-11,5.942252245816348e-11,1.456417862673237e-10,0.028752906473932936,0.028752906473932936,0.28843241930007935,6032,Tier 0: Core Bottleneck Transducer
ITM2C,694,283,0.1241002157330513,36.973270416259766,0.023850219347075895,0.27467095851898193,2.975886204081975e-11,2.3128180503845215,1.5591577291488647,136,8.42032241821289,0.27467095851898193,4,4,0.11848214916636793,0.11848214916636793,0.03227202718898848,0.07226998083445037,0.001353762437599995,0.012586378705329089,0.07349906803094859,0.07349906803094859,0.4707044928371419,0.8667758360870726,8432,7.292607785380986e-11,6851,5.951777959367632e-11,5.951777959367632e-11,1.4585229174357142e-10,0.023850219347075895,0.023850219347075895,0.27467095851898193,6033,Tier 0: Core Bottleneck Transducer
SUCLG2,696,446,0.16260646283626556,39.14373779296875,0.025998692767373394,0.27567923069000244,3.0028257657736994e-11,3.280928134918213,2.418187379837036,137,11.901252746582031,0.27567923069000244,4,2,0.10437948202653236,0.09263941906109005,0.030124636477894054,0.0742548455486383,-0.0023827737143333667,-0.009357289251108951,0.4647182389174481,0.4647182389174481,0.3210666226492227,0.8667758360870726,5534,7.357466688184071e-11,6805,6.005651531637568e-11,6.005651531637568e-11,1.4714933376589074e-10,0.025998692767373394,0.025998692767373394,0.27567923069000244,6034,Tier 0: Core Bottleneck Transducer
SHFL,695,311,0.1367085874080658,38.44911575317383,0.023179791697129946,0.27482056617736816,3.052114116950441e-11,3.4437713623046875,1.8551610708236694,145,12.530981063842773,0.27482056617736816,4,3,0.06839660129351831,0.06723773955082198,0.009057636512549434,0.05751585015540052,0.0018231146255683504,-0.0011588617426963282,-0.04223024455569229,-0.04223024455569229,0.5168424238045518,0.8724241635292364,9210,7.47587857505123e-11,6845,6.104233785109159e-11,6.104233785109159e-11,1.4951770747287043e-10,0.023179791697129946,0.023179791697129946,0.27482056617736816,6035,Tier 0: Core Bottleneck Transducer
EVI5,647,839,0.1932477355003357,41.558170318603516,0.02925102110201618,0.28829535841941833,3.068878484621768e-11,6.355523586273193,3.797562837600708,53,40.848609924316406,0.15558727085590363,4,2,0.10327345720860699,0.09688634564190099,0.009656557173784506,0.09361690003482248,-0.0035941713531014363,-0.0027929402136045766,0.7879158376031706,0.7879158376031706,0.21537296830725328,0.8667758360870726,3203,7.515758730588804e-11,6317,6.137762520452839e-11,6.137762520452839e-11,1.5031531056225438e-10,0.02925102110201618,0.02925102110201618,0.28829535841941833,6036,Tier 0: Core Bottleneck Transducer
LY6K,516,201,0.32576629519462585,33.756473541259766,0.040690320104380506,0.3162277638912201,3.081834787318745e-11,3.483555316925049,2.280702590942383,145,11.015969276428223,0.3162277638912201,4,3,0.1206651053897377,0.11725467122890029,0.028840520998127967,0.08406810032071459,0.007756484070895149,-0.0034104341608373985,1.6466424377440096,1.6466424377440096,0.04981578110119542,0.8667758360870726,378,7.546301761743524e-11,1273,6.16367512584759e-11,6.16367512584759e-11,1.5092617116398236e-10,0.040690320104380506,0.040690320104380506,0.3162277638912201,6037,Tier 0: Core Bottleneck Transducer
TOPAZ1,547,1820,0.6589361429214478,44.705421447753906,0.032282201833344966,0.31926143169403076,3.116817914823599e-11,4.7644877433776855,4.221817493438721,1571,24.197364807128906,0.1969010978937149,3,2,0.0670276557075757,0.062367436916525694,0.01285712657508552,0.054170529132490174,-0.004660218791050007,,0.7201535838190678,0.7201535838190678,0.23571521942122609,0.8667758360870726,3646,7.630762450793354e-11,1004,6.233630278629221e-11,6.233630278629221e-11,1.526151131128381e-10,0.032282201833344966,0.032282201833344966,0.31926143169403076,6038,Tier 0: Core Bottleneck Transducer
TMEM169,708,304,0.1662825345993042,41.99646759033203,0.02055201046693084,0.2726915180683136,3.118405533748764e-11,2.0031895637512207,1.592584252357483,37,7.345991611480713,0.2726915180683136,4,3,0.09249848575575371,0.09038814085755824,0.014077727575295062,0.07472746628022932,0.003693291900229339,-0.002110344898195471,-0.47396568401124684,-0.47396568401124684,0.6822378108699609,0.9185009302460869,11560,7.633448740105875e-11,6941,6.236811067594772e-11,6.236811067594772e-11,1.5266897480449791e-10,0.02055201046693084,0.02055201046693084,0.2726915180683136,6039,Tier 0: Core Bottleneck Transducer
GLE1,692,559,0.2669322192668915,43.867557525634766,0.029159634212310128,0.2790718078613281,3.1484814754849165e-11,2.6799495220184326,2.356534004211426,80,35.899532318115234,0.07465137541294098,4,4,0.09405885544090223,0.09405885544090223,0.007404690831806461,0.07505803717617053,0.006934912924418308,0.004661214508506928,1.0076797953138854,1.0076797953138854,0.15680410385182386,0.8667758360870726,2033,7.705858906823618e-11,6656,6.29695739995384e-11,6.29695739995384e-11,1.5411704227622874e-10,0.029159634212310128,0.029159634212310128,0.2790718078613281,6040,Tier 0: Core Bottleneck Transducer
SLC7A3,534,659,0.31285393238067627,41.677947998046875,0.027380701847860657,0.3162277638912201,3.153644012549261e-11,3.27374529838562,2.1832568645477295,536,41.09430694580078,0.0796642079949379,4,3,0.08922101009217694,0.07482653713655149,0.029100524989626234,0.05996327411238111,0.00015721099016959627,-0.014394472955625438,-0.007124536134486337,-0.007124536134486337,0.5028422546472663,0.870186044856546,8993,7.717280726197423e-11,1273,6.3072935763131e-11,6.3072935763131e-11,1.5434575036769332e-10,0.027380701847860657,0.027380701847860657,0.3162277638912201,6041,Tier 0: Core Bottleneck Transducer
NPTX2,680,455,0.1478113830089569,33.5302848815918,0.02276281954517299,0.27902477979660034,3.161465533757498e-11,8.295890808105469,4.932621479034424,282,29.731735229492188,0.27902477979660034,4,4,0.06384015062724219,0.06384015062724219,0.0022227092842005214,0.05902570343085416,0.0018273813256253822,0.0007643565865621233,-0.16804327058540677,-0.16804327058540677,0.5667253809676505,0.8829639793714282,9989,7.735204730975985e-11,6659,6.322925516499822e-11,6.322925516499822e-11,1.5470395880200603e-10,0.02276281954517299,0.02276281954517299,0.27902477979660034,6042,Tier 0: Core Bottleneck Transducer
PTGER1,665,427,0.22237320244312286,41.06098175048828,0.026887316372411603,0.2827155888080597,3.162020645269793e-11,2.261197566986084,1.9258251190185547,345,32.376708984375,0.06984025239944458,4,3,0.08951037806000625,0.08408724967605836,0.013328752494519779,0.0686657717409783,0.007515853824508167,-0.005423128383947881,0.48029295717197074,0.48029295717197074,0.3155095480364399,0.8667758360870726,5416,7.735347063377274e-11,6530,6.324046841754694e-11,6.324046841754694e-11,1.5470707706860531e-10,0.026887316372411603,0.026887316372411603,0.2827155888080597,6043,Tier 0: Core Bottleneck Transducer
METTL5,710,215,0.09291413426399231,41.155250549316406,0.01701273503681576,0.2704038619995117,3.165973039237334e-11,1.467056155204773,1.4483479261398315,118,28.46876335144043,0.05153213441371918,4,3,0.08221253333006168,0.08006800066299279,-0.0021445326670688886,0.06203352748404985,0.008872780762367926,0.0113062250836439,-1.115215027070671,-1.115215027070671,0.8676208559598371,0.9999912216022939,13479,7.743798920296722e-11,7041,6.331946078574902e-11,6.331946078574902e-11,1.548759784083861e-10,0.01701273503681576,0.01701273503681576,0.2704038619995117,6044,Tier 0: Core Bottleneck Transducer
ABCA5,678,1684,0.38587620854377747,41.73097229003906,0.03565131325374233,0.28663912415504456,3.170042006622456e-11,3.496941089630127,3.3565475940704346,1515,14.330979347229004,0.244012713432312,3,3,0.07845132933967373,0.07845132933967373,,0.07273363847005725,0.002177681797072674,0.0035400090725438193,2.057908186793717,2.057908186793717,0.01979947385842379,0.8667758360870726,129,7.752533208968602e-11,6385,6.340089564460527e-11,6.340089564460527e-11,1.5505079993777308e-10,0.03565131325374233,0.03565131325374233,0.28663912415504456,6045,Tier 0: Core Bottleneck Transducer
TELO2,685,880,0.43229368329048157,41.442161560058594,0.030864623838326905,0.28317534923553467,3.176359175632373e-11,4.942471504211426,3.440723419189453,502,37.482521057128906,0.13186070322990417,4,3,0.10369827113670807,0.10108691909182041,0.024396246831087164,0.07125042803116556,0.008051596274455342,-0.002611352044887655,1.2692212716399531,1.2692212716399531,0.10218107817732136,0.8667758360870726,1046,7.766762005638315e-11,6508,6.352712800250515e-11,6.352712800250515e-11,1.55335104380615e-10,0.030864623838326905,0.030864623838326905,0.28317534923553467,6046,Tier 0: Core Bottleneck Transducer
P4HA1,692,541,0.12095822393894196,41.262969970703125,0.03029305499081166,0.2755228877067566,3.179756458087618e-11,3.4073150157928467,2.7754077911376953,206,40.73835754394531,0.0836389884352684,4,3,0.1660412959851893,0.15538188851584794,0.033284660953567594,0.11751860424233516,0.015238030789286528,-0.010659407469341358,1.2087162000814853,1.2087162000814853,0.11338594783508316,0.8667758360870726,1231,7.773847813191748e-11,6814,6.359512916276344e-11,6.359512916276344e-11,1.5547695626630686e-10,0.03029305499081166,0.03029305499081166,0.2755228877067566,6047,Tier 0: Core Bottleneck Transducer
ARPC3,701,182,0.030386431142687798,41.04646301269531,0.010377261366175656,0.2670748829841614,3.185446351088641e-11,2.9615588188171387,1.761863350868225,46,11.088871002197266,0.2670748829841614,4,3,0.11081345264509819,0.11081345264509819,0.079998848812625,0.021831373224325656,0.0,0.008983230608147525,-2.325936654259995,-2.325936654259995,0.989989034868226,0.9999912216022939,14907,7.785435010043619e-11,7217,6.370892702278752e-11,6.370892702278752e-11,1.5570856453266944e-10,0.010377261366175656,0.010377261366175656,0.2670748829841614,6048,Tier 0: Core Bottleneck Transducer
LYPD6,715,221,0.07993065565824509,40.85371017456055,0.023427514380007078,0.2673511207103729,3.185496311124747e-11,4.179738998413086,3.505624771118164,160,34.53495407104492,0.12102923542261124,4,2,0.1252100264902181,0.11724241341276204,-0.002042117433348704,0.11190842451201334,0.013301601978204737,-0.005925495644107336,0.07604874524518918,0.07604874524518918,0.4696901586769799,0.8667758360870726,8415,7.785435010043619e-11,7192,6.370987071235845e-11,6.370987071235845e-11,1.5570856453266944e-10,0.023427514380007078,0.023427514380007078,0.2673511207103729,6049,Tier 0: Core Bottleneck Transducer
PVR,533,511,0.44599226117134094,41.049468994140625,0.027012375827218577,0.31622761487960815,3.187500263684132e-11,3.9950313568115234,2.582542657852173,80,14.252608299255371,0.2803017795085907,4,2,0.08158475112323628,0.06778123773598119,0.017321396961994764,0.06426335416124151,-0.002659473256862989,-0.0111440401303921,-0.06053923747054849,-0.06053923747054849,0.5241369169200428,0.8736019229386915,9337,7.789109749530174e-11,4986,6.375006078584988e-11,6.375006078584988e-11,1.5578233064247084e-10,0.027012375827218577,0.027012375827218577,0.31622761487960815,6050,Tier 0: Core Bottleneck Transducer
KCNB2,708,936,0.24516595900058746,41.953086853027344,0.026933968834696388,0.2761951684951782,3.199679410263881e-11,3.5576369762420654,2.853590726852417,920,16.383926391601562,0.21714191138744354,4,2,0.08074661065475203,0.06848334378646224,0.016269003821779003,0.06447760683297302,-0.0040214409588052715,-0.008241825909484515,0.6887197484815822,0.6887197484815822,0.2454998230247052,0.8667758360870726,3883,7.817643964866987e-11,6780,6.399358820630141e-11,6.399358820630141e-11,1.5635287929984113e-10,0.026933968834696388,0.026933968834696388,0.2761951684951782,6051,Tier 0: Core Bottleneck Transducer
CCS,712,281,0.16405647993087769,41.639991760253906,0.025467536231308294,0.27135688066482544,3.236966250544717e-11,3.0471811294555664,2.1210200786590576,259,11.229422569274902,0.27135688066482544,4,3,0.09750800071282958,0.09036270836731869,0.006188721905994417,0.08200526284046969,0.009314015966365488,-0.0071452923455108995,0.4389574732616196,0.4389574732616196,0.3303461754931808,0.8667758360870726,5709,7.90750418329866e-11,6997,6.47392695007909e-11,6.47392695007909e-11,1.581499480617249e-10,0.025467536231308294,0.025467536231308294,0.27135688066482544,6052,Tier 0: Core Bottleneck Transducer
EPHA2,662,989,0.25130265951156616,41.14763259887695,0.02839775620412127,0.2856929302215576,3.283096017216388e-11,3.2823173999786377,2.385523796081543,700,24.22276496887207,0.13550548255443573,4,3,0.07938931723756149,0.07327346481121798,0.0076054895285021275,0.06092501047754603,-0.006115852426343504,0.010858817231513327,0.7213635362782171,0.7213635362782171,0.23534293753186858,0.8667758360870726,3635,8.018934976304771e-11,6413,6.566192034540563e-11,6.566192034540563e-11,1.6037869952872808e-10,0.02839775620412127,0.02839775620412127,0.2856929302215576,6053,Tier 0: Core Bottleneck Transducer
USE1,711,264,0.12828154861927032,42.0202751159668,0.022186835141859096,0.27117079496383667,3.309713614230899e-11,2.7386391162872314,2.4805991649627686,123,34.366207122802734,0.0796898826956749,4,4,0.09001441281967618,0.09001441281967618,0.009902185157818794,0.05801506584112659,0.0037813468881772424,0.018315814932553545,-0.16608230029616164,-0.16608230029616164,0.5659539084885996,0.8829639793714282,9976,8.08267996848418e-11,7002,6.61942722857134e-11,6.61942722857134e-11,1.6165359937235876e-10,0.022186835141859096,0.022186835141859096,0.27117079496383667,6054,Tier 0: Core Bottleneck Transducer
IL36G,585,172,0.2738586962223053,39.47373962402344,0.036216676959794115,0.2975068688392639,3.3147040667264234e-11,6.219880104064941,4.292796611785889,85,20.90667724609375,0.2975068688392639,4,3,0.11387386955278782,0.10652079694766872,0.01515804251372784,0.0914811784477232,0.007234648591336783,-0.00735307260511909,1.508072601067179,1.508072601067179,0.06576797336151424,0.8667758360870726,547,8.09359741218251e-11,6072,6.62940813356272e-11,6.62940813356272e-11,1.61871948246333e-10,0.036216676959794115,0.036216676959794115,0.2975068688392639,6055,Tier 0: Core Bottleneck Transducer
KRT36,683,495,0.2643434405326843,43.30493927001953,0.036042996118749185,0.28046372532844543,3.323608055383622e-11,5.4517598152160645,4.622884273529053,30,41.663978576660156,0.1308506727218628,4,3,0.10872726114314331,0.08688990533596004,0.021109119934240476,0.08135892041099928,-0.021837355807183264,0.00625922079790356,2.162291693029561,2.162291693029561,0.015297849812546456,0.8667758360870726,103,8.114065713629463e-11,6599,6.647216110877707e-11,6.647216110877707e-11,1.6228131427528605e-10,0.036042996118749185,0.036042996118749185,0.28046372532844543,6056,Tier 0: Core Bottleneck Transducer
CTNNA1,685,909,0.07442547380924225,34.558563232421875,0.021189633396464364,0.2748990058898926,3.365741019166737e-11,1.5058501958847046,1.3767887353897095,201,10.768802642822266,0.13983450829982758,4,4,0.11347333757757615,0.11347333757757615,0.02259348529584598,0.07977335538177263,0.00601427208816546,0.005092224811792074,-0.42675604194985045,-0.42675604194985045,0.66522148652877,0.9133350487068915,11337,8.215638184781156e-11,6840,6.731482038446757e-11,6.731482038446757e-11,1.6431276369838828e-10,0.021189633396464364,0.021189633396464364,0.2748990058898926,6057,Tier 0: Core Bottleneck Transducer
MLC1,685,390,0.2513945698738098,40.43766403198242,0.026346290361780003,0.27858033776283264,3.375633106315814e-11,4.427611351013184,2.7244091033935547,62,17.047815322875977,0.2597172260284424,4,4,0.10671917666164576,0.10671917666164576,0.0199145443809317,0.07683903950280022,0.006734363400819546,0.0032312293770942985,0.4771800683432516,0.4771800683432516,0.31661695145247004,0.8667758360870726,5441,8.238492463611157e-11,6674,6.7512717638607e-11,6.7512717638607e-11,1.6476998475424216e-10,0.026346290361780003,0.026346290361780003,0.27858033776283264,6058,Tier 0: Core Bottleneck Transducer
RBM19,665,1027,0.3768160045146942,41.56760025024414,0.03102190355294637,0.28673407435417175,3.40453776276095e-11,2.855459690093994,2.5186593532562256,993,10.48483657836914,0.27234184741973877,4,2,0.08077979055741501,0.07292480880225774,0.013265834955136677,0.06751395560227832,-0.0032410082548452223,-0.004613973500312049,1.1809219496060677,1.1809219496060677,0.11881686539922437,0.8667758360870726,1316,8.307733941861882e-11,6379,6.809069974522686e-11,6.809069974522686e-11,1.6615454338206636e-10,0.03102190355294637,0.03102190355294637,0.28673407435417175,6059,Tier 0: Core Bottleneck Transducer
DNM3,646,878,0.13086755573749542,39.98682403564453,0.021721339265125837,0.28586825728416443,3.4275360327152744e-11,5.136714458465576,3.7254154682159424,806,34.41101837158203,0.1492752879858017,4,2,0.06191673295474925,0.03387536887809252,0.038648028983738224,0.023268703971011023,-0.013437922045670344,-0.014603442030986387,-0.45229488495621745,-0.45229488495621745,0.6744717198252226,0.9169009349467983,11444,8.36254324220156e-11,6408,6.855072065548029e-11,6.855072065548029e-11,1.6725086484689752e-10,0.021721339265125837,0.021721339265125837,0.28586825728416443,6060,Tier 0: Core Bottleneck Transducer
