gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,delta_clade_9,delta_clade_10,delta_clade_11,delta_clade_12,delta_clade_13,delta_clade_14,delta_clade_15,delta_clade_16,delta_clade_17,delta_clade_18,delta_clade_19,delta_clade_20,delta_clade_21,delta_clade_22,delta_clade_23,delta_clade_24,delta_clade_25,delta_clade_26,delta_clade_27,delta_clade_28,delta_clade_29,delta_clade_30,delta_clade_31,delta_clade_32,delta_clade_33,delta_clade_34,delta_clade_35,delta_clade_36,delta_clade_37,delta_clade_38,delta_clade_39,delta_clade_40,delta_clade_41,delta_clade_42,delta_clade_43,delta_clade_44,delta_clade_45,delta_clade_46,delta_clade_47,delta_clade_48,delta_clade_49,tier,z_track_b,p_track_b,q_track_b,p_combined
MED26,696,619,40.85472869873047,0.0006565444,-0.006041949974556191,0.5024103746357268,0.6653184328727464,8155,0,33,0.0011860943232267,6387,8155,-0.0012790113687515,0.0005514328368008,0.0014649191871285,-0.0007883198559284,-0.0001321043819189,0.0001311972737312,-4.5042484998703e-05,-0.0026334226131439,3.794580698013306e-05,-0.0002362839877605,0.001052401959896,0.0001369416713714,-3.905966877937317e-05,1.407228410243988e-05,6.560608744621277e-05,0.0002533579245209,0.0002118442207574,0.0003002528101205,-4.774332046508789e-05,0.0008793361485004,0.0008560782298445,-5.928240716457367e-05,0.0001155715435743,1.617521047592163e-05,-0.0001475177705287,0.0007194522768259,-7.88029283285141e-05,-4.60231676697731e-05,0.0002809762954711,0.0011707646772265,4.91999089717865e-05,1.9791070371866223e-05,2.5196000933647156e-05,0.000513831153512,0.0007853023707866,-0.0005238484591245,0.0006717499345541,4.63901087641716e-05,-6.579700857400894e-05,-6.214156746864319e-05,0.0001002885401248,0.0001252517104148,0.0001508481800556,0.0008947756141424,0.0014264229685068,-0.0003256220370531,0.0002827011048793,0.0001161731779575,9.024515748023989e-06,Background,-0.006041949974556191,0.5024103746357268,0.6653184328727464,0.5024103746357268
DOP1B,610,2385,41.86902618408203,0.00066664163,-0.006051294113348319,0.5024141023396188,0.6653184328727464,8156,0,24,0.0012334325257881,3094,8156,-0.0012970559764653,-0.0013454967411234,-0.0001872327702585,-0.0010547254933044,0.0011847260175272,0.0006629880517721,0.0018600447801873,-0.0056403698399662,2.5287277821917087e-05,-0.0001987542491406,0.0011371560394763,-1.47894024848938e-06,-3.960356116294861e-05,1.492910087108612e-05,-0.0005663465126417,-3.7960626286803745e-06,-5.4765485401730984e-05,-1.1077455383201595e-05,-6.8731606006622314e-06,-0.0013326960615813,-0.0007207036833278,-3.1288713216781616e-05,0.0001644343137741,3.372319042682648e-05,-8.43442976474762e-05,0.0032546240836381,-5.7239078159909695e-05,-4.296004772186279e-05,0.0020518882665783,0.0011150146601721,0.0001082057133316,-0.001844820799306,-6.060488522052765e-05,0.0008100892882794,0.0006046059424988,0.0002369154244661,-0.0001250654458999,-0.0008218057919293,-3.756582736968994e-05,0.0030638864263892,7.770211959723383e-05,8.022785186767578e-05,7.742643356323242e-05,0.0007829049136489,-5.103461444377899e-05,0.0038661260623484,0.0114653659984469,9.42423939704895e-05,0.0018343329429626,Background,-0.006051294113348319,0.5024141023396188,0.6653184328727464,0.5024141023396188
TSPAN6,702,245,41.449729919433594,0.0006557069,-0.006081991268364366,0.5024263485072853,0.6653184328727464,8157,0,26,0.0011322311880171,12672,8157,-0.001139546977356,-0.0003505906788632,-0.0005921521224081,-0.0006280839443206,-9.010359644889832e-05,-1.091882586479187e-05,-4.514213651418686e-05,4.635193181456998e-05,4.5562170271296054e-05,-0.0002693273709155,-0.000107648782432,2.378225326538086e-05,-0.0001221671700477,-2.2064894437789917e-05,6.775744259357452e-05,-1.042335497913882e-05,-6.087496149120853e-05,0.000257596373558,-8.23289155960083e-07,0.000455935485661,0.0002239141613245,-0.0001528356224298,0.0001438222825527,0.0002689965185709,-8.081644773483276e-05,0.0003499127924442,-0.0027556512504816,5.4603442549705505e-05,0.000213798135519,0.0006019530119374,0.0001724828034639,-2.0524486899375916e-05,1.3669952750205994e-05,-2.3582950234413147e-05,5.6859105825424194e-05,0.004034848883748,-4.0225677366834134e-05,4.43020835518837e-05,-4.388391971588135e-06,0.0022705048322677,0.0001199152320623,0.0001904815435409,0.000120623037219,0.0008768520783632,-3.5237520933151245e-05,-0.0003049839287996,0.0123307723551988,0.0001374240964651,6.40004964225227e-06,Background,-0.006081991268364366,0.5024263485072853,0.6653184328727464,0.5024263485072853
KCNJ14,691,451,41.72560501098633,0.00065679604,-0.0060991032602264895,0.5024331750777247,0.6653184328727464,8158,0,25,0.001116175652026,14481,8158,0.0002195928245782,-0.0009481172310188,-0.0002741541247814,-0.0008234269917011,-6.546080112457275e-05,-4.389416426420212e-05,-3.354158252477646e-05,-0.0003528539091348,-4.921853542327881e-05,-0.0002135108370566,7.548928260803223e-05,-4.723295569419861e-05,-2.9608607292175293e-05,2.2726133465766907e-05,3.816746175289154e-05,-1.4303241187008098e-05,-5.216336649027653e-05,0.0003927759826183,2.0507723093032837e-05,0.0005056522786617,0.0001221187412738,-3.242306411266327e-05,0.0002804808318614,7.187016308307648e-05,-0.0002550035715103,0.0003232974559068,-1.2852246072725391e-05,-1.4761462807655334e-06,0.000370804220438,0.0011919607641175,9.098276495933531e-05,-2.350612703594379e-05,0.0015829626936465,0.0007252425421029,-3.822147846221924e-06,-0.0005536447279155,0.0008993127848953,4.185084253549576e-05,-3.057066351175308e-05,-0.0001162011176347,1.0397296136943623e-05,5.0352529797237366e-05,8.531101047992706e-05,0.0008448006119579,8.048489689826965e-06,-0.0003430765063967,0.0005346772377379,0.0001337546855211,-1.70711318787653e-05,Background,-0.0060991032602264895,0.5024331750777247,0.6653184328727464,0.5024331750777247
CDC42EP3,725,295,41.99482727050781,0.0006532313,-0.006103266149645975,0.5024348357994127,0.6653184328727464,8159,0,29,0.001112108117369,14837,8159,7.108226418495178e-05,-0.0002107222389895,0.0003315790090709,-0.0007249042391777,-9.245239198207857e-05,0.0003533633425831,-2.1508894860744476e-05,0.0001889020204544,-0.0001859404146671,-0.0002194461994804,2.4843033315846696e-05,-2.763979136943817e-05,-6.756745278835297e-05,0.0001468136906623,4.1171908378601074e-05,-4.08850573876407e-05,-0.0001151412725448,0.0004455782473087,-9.436160326004028e-06,0.0005567483603954,0.0003293761983513,3.842450678348541e-05,0.0001612529158592,6.901100277900696e-06,-0.0001980923116207,0.0005725780501961,-4.999525845050812e-05,6.460584700107574e-05,0.0002575367689132,0.0004891231656074,3.1877312721917406e-05,4.253675797372125e-05,2.3776665329933167e-05,-0.0001599229872226,0.0010291744256392,8.63783061504364e-05,-6.046890848665498e-05,5.008373409509659e-05,-2.222880721092224e-05,-0.0001272773370146,-2.7056779799750075e-05,-2.7567148208618164e-07,7.97417014837265e-05,0.0008469789172522,2.926960587501526e-05,-6.118603050708771e-05,0.0013415458379313,9.482167661190032e-05,8.316712410305627e-06,Background,-0.006103266149645975,0.5024348357994127,0.6653184328727464,0.5024348357994127
TMEM121,669,330,28.170995712280273,0.00065920304,-0.006104849515097552,0.502435467459069,0.6653184328727464,8160,0,30,0.0012105371749819,4463,8160,0.0002081263810396,0.0004848476673942,0.0008941475534811,-0.0009126178920269,-3.813393414020538e-05,0.0001064073294401,-0.0007858647732064,-0.0025312628131359,0.0001044087184709,-0.001582246273756,3.7920664908597246e-05,-5.3687021136283875e-05,-3.7750229239463806e-05,2.3646280169487e-05,-9.37916338443756e-05,0.001759186387062,0.0006149820983409,0.0003370847553014,2.074986696243286e-05,0.0006305631250143,0.000790994556155,-2.3772940039634705e-05,0.0001607835292816,4.721060395240784e-05,-0.0001685544848442,0.0004061264917254,-5.6367363868048415e-05,-1.2574717402458193e-05,0.0009113234700635,0.0010577737120911,8.14013255876489e-05,-0.0006584968068636,0.001412866753526,0.0014947559684515,0.0008833949686959,-0.0005708354292437,4.0359798731515184e-05,0.0017871689051389,-3.3561140298843384e-05,-0.0001528821885585,5.897879964322783e-05,0.0001032091677188,8.977949619293213e-05,-0.0002257227897644,-2.3346394300460815e-05,-0.0012997479643672,0.0109512498602271,0.0001080110669136,6.835721433162689e-05,Background,-0.006104849515097552,0.502435467459069,0.6653184328727464,0.502435467459069
GKN2,725,195,40.99446487426758,0.0006532192,-0.006105686149645976,0.5024358012217431,0.6653184328727464,8161,0,30,0.0011343096017167,12384,8161,0.0001556817442178,0.0012038071872666,0.0007558600627817,-0.0006380975246429,-7.783249020576477e-05,9.523238986730576e-05,-5.193520337343216e-05,0.0001800693571567,9.144656360149384e-05,-0.0014409702271223,2.376921838731505e-05,-2.495385706424713e-05,0.0010908596450462,4.637986421585083e-05,3.600494665079168e-06,-3.148428731947206e-05,-3.664008909254335e-05,0.0003672428429126,2.804398536682129e-05,0.001026791287586,0.0001902896910905,-5.2094459533691406e-05,9.10833477973938e-05,0.0001104567199945,-0.0001393966376781,0.0005937619134783,-0.0001333057880401,-3.208033740520477e-05,0.0010780781740322,-2.887845039367676e-05,0.0001277644187211,7.669162005186081e-05,-1.854822039604187e-05,-0.0001172553747892,2.3861415684223175e-05,0.0002171974629163,-5.92544638493564e-05,0.0001290654763579,-4.2401254177093506e-05,-0.0001430641859769,9.46149230003357e-05,0.0001070015132427,4.254467785358429e-05,-0.0002715475857257,7.3071569204330444e-06,-0.0001184600478154,0.0125315561890602,6.655044853687286e-05,1.7734244465827942e-05,Background,-0.006105686149645976,0.5024358012217431,0.6653184328727464,0.5024358012217431
NT5C1A,708,381,31.75503921508789,0.00065494695,-0.006108146252235499,0.5024367826423792,0.6653184328727464,8162,0,30,0.0011452799969937,10910,8162,0.0002320632338523,-0.000256210565567,-0.0002326078247278,-0.0007854271680116,-8.03135335445404e-05,0.0002062954008579,-5.4992735385894775e-05,-0.0027333628386259,6.186589598655701e-05,0.0003227265551686,-0.0004086149856448,-6.956793367862701e-05,0.000142341479659,-0.0001036692410707,2.3424625396728516e-05,-0.0001519434154033,-0.0002060160040855,0.0001651439815759,-1.095607876777649e-05,0.0010298648849129,-4.1211023926734924e-06,-4.795007407665253e-05,0.000155221670866,3.139488399028778e-05,-0.0001856572926044,0.0006211437284946,-5.6333839893341064e-05,-3.227498382329941e-05,0.0003696791827678,0.0003485139459371,9.855441749095915e-05,2.179434522986412e-05,1.0324642062187197e-05,9.80868935585022e-06,0.0004999004304409,0.0001082941889762,2.012401819229126e-05,7.16792419552803e-05,-5.119573324918747e-05,0.0032542729750275,0.0001273564994335,0.0002403911203145,8.662603795528412e-05,0.0008234493434429,-0.0002499613910913,0.0050602499395608,0.0010055340826511,0.0001021455973386,5.383044481277466e-07,Background,-0.006108146252235499,0.5024367826423792,0.6653184328727464,0.5024367826423792
NME3,679,176,33.69514846801758,0.00065803435,-0.006114223030327399,0.5024392068808198,0.6653184328727464,8163,0,27,0.0012083524080877,4609,8163,0.0002101026475429,-3.0650517146568745e-07,-0.0002103843580698,-0.0006860457360744,-0.0012191383866593,0.0017453012987971,-4.504062235355377e-05,0.0002198554575443,-8.041036926442757e-05,-0.0014731734991073,6.173644942464307e-05,-3.172829747200012e-05,-1.8125399947166443e-05,0.0013656672090291,-0.000207891309401,-1.9840885215671733e-05,-6.0908496379852295e-05,0.0003037396818399,4.252791404724121e-05,0.0012362372362986,0.0018669562414288,0.0017001797677949,3.465823829174042e-05,-0.003368851263076,0.0009300094097852,0.0005347384139895,1.3703480362892153e-05,-1.7439015209674835e-05,-6.650760769844055e-05,0.0016760517610237,-0.0002158708812203,-0.0019982643425464,0.0012270621955394,0.000622734427452,0.0004073362797498,2.976134419441223e-05,0.0009644557721912,0.0027782679535448,-4.29423525929451e-05,-9.72868874669075e-05,-5.666165452566929e-05,0.000323938234942,9.125284850597382e-05,-0.0114858280867338,0.0003844890743494,-0.0003637268964666,1.847762177931145e-05,0.0001117531210184,8.87364149093628e-06,Background,-0.006114223030327399,0.5024392068808198,0.6653184328727464,0.5024392068808198
SMYD5,721,462,37.81700134277344,0.0006535373,-0.006122842391125048,0.5024426454439076,0.6653184328727464,8164,0,32,0.0011166664456541,14437,8164,0.0008003953844308,-3.416017716517672e-05,0.000256180355791,-0.000738875940442,-0.0001503583043813,3.656279295682907e-05,-5.630403757095337e-05,4.799664384336211e-05,9.57772135734558e-06,0.0010759901488199,0.0001059509813785,-3.0310824513435364e-05,-7.008574903011322e-05,3.368966281414032e-05,-7.374212145805359e-05,-3.1944360671332106e-05,-0.0014936518855392,0.0002364870160818,6.429851055145264e-06,0.0004745731130242,0.0002162307500839,-4.198029637336731e-05,0.0001277290284633,1.5066936612129211e-05,-0.0001172572374343,0.0003151027485728,-7.252395153045654e-05,2.5017186999320984e-05,0.0002267435193061,5.014985799789429e-05,9.632855653762816e-05,0.0001015909947454,-9.327568113803864e-05,-2.6088207960128784e-05,4.612468183040619e-05,0.0001202970743179,0.0006965692737139,4.724040627479553e-05,-7.165782153606415e-05,0.0024593316484242,9.123608469963074e-05,4.5396387577056885e-05,7.900968194007874e-05,0.0007568165310658,-0.0001023057848215,-5.5862587032606825e-05,0.0002245079085696,9.844079613685608e-05,9.57585871219635e-06,Background,-0.006122842391125048,0.5024426454439076,0.6653184328727464,0.5024426454439076
POU4F1,528,454,30.516807556152344,0.00067812914,-0.006133300679341479,0.5024468176189176,0.6653184328727464,8165,0,28,0.0014167805671553,152,8165,-0.0036351084709167,0.005010881461203,0.0038895504549145,-0.0009448081254959,0.0028740903362631,-0.0002826880663633,0.0029826313257217,-0.0065406467765569,0.0006689056754112,-0.0010248059406876,0.0010306499898433,-6.4115971326828e-05,0.0013449341058731,0.0009563136845827,-0.0017199330031871,0.0001847855746746,-0.0010344292968511,-0.0001051425933837,2.508983016014099e-05,0.0019116289913654,0.0009508496150374,0.0011529037728905,0.0011528711766004,4.2730942368507385e-05,-0.0001863352954387,0.0004453677684068,-5.359575152397156e-05,-0.0104444585740566,0.0013082846999168,0.0,-0.0003004074096679,0.0,0.0013199839740991,-0.0002993587404489,0.0001327544450759,-0.0004896912723779,0.0007032081484794,0.001451751217246,0.0,0.0,0.0007299669086933,-0.0003166478127241,0.0032962411642074,0.0003123804926872,0.0013767778873443,0.0,0.0093074645847082,0.0033263228833675,0.0018021184951066,Background,-0.006133300679341479,0.5024468176189176,0.6653184328727464,0.5024468176189176
PALS1,697,706,41.504356384277344,0.0006558206,-0.006165352618998357,0.5024596042510545,0.6653184328727464,8166,0,29,0.0012129732342317,4322,8166,0.0001895651221275,0.0017177173867821,0.0018103090114891,-0.0008206330239772,-7.303059101104736e-05,0.0009870249778032,-4.3880194425582886e-05,-0.0024277020711451,-0.0038241792935878,-0.0001799329620553,0.0009872546652331,-1.7657876014709473e-05,-5.072541534900665e-05,0.0010511322179809,3.489665687084198e-05,-2.436339491396211e-05,-5.382671588449739e-05,0.0004462152719497,-1.0982155799865724e-05,0.001288283849135,0.00112941628322,0.0012850824277848,0.0001359321177005,3.2357871532440186e-05,-0.0001557618379592,0.0005212444812059,-6.29723072052002e-05,-7.191300392150879e-05,0.0011549392947927,0.0004970713052898,0.0001182314008474,-3.972556805820204e-05,1.4858320355415344e-05,-4.59570437669754e-05,5.615130066871643e-05,9.37432050704956e-05,3.688410288305022e-05,-0.0014084045542404,-8.43629240989685e-05,-0.0006762519478797,0.0001404508948326,-0.0001548528671264,9.059347212314606e-05,0.0007435369188897,2.983585000038147e-05,0.0003074426203966,0.0005596641567535,0.0001016985625028,0.0019362127641215,Background,-0.006165352618998357,0.5024596042510545,0.6653184328727464,0.5024596042510545
GDPGP1,694,410,41.79462432861328,0.00065579015,-0.0062356530869416525,0.5024876495409203,0.6653184328727464,8167,0,28,0.0011625608107634,8812,8167,0.0002302918583154,0.0003903712786268,-0.0001463634544052,-0.0008847042918205,-0.00013361684978,0.0002654138952493,-0.0008817425114102,-5.10178433614783e-05,3.34046853822656e-05,0.0002455066714901,0.000234305858612,-6.6086649894714355e-06,-1.665949821472168e-05,-6.44288957118988e-06,-5.789097485831007e-06,-1.609318132977933e-06,-6.551668047904968e-05,0.0003390666097402,2.8483569622039795e-05,0.0010667253518477,0.0009335118811577,-7.280893623828888e-05,9.151175618171692e-05,2.5954097509384155e-05,-5.888566374778747e-05,0.0005352031439542,-3.7400051951408386e-05,-1.770351082086563e-05,0.0010175036732107,0.0034551417920738,0.0001071598380804,-0.0013892594724893,6.762146949768066e-05,3.643333911895752e-06,4.567019641399383e-05,7.30268657207489e-05,4.681945574702695e-05,0.002989943139255,-0.0001049293205142,-0.0016477813478559,0.0001110546290874,-0.0016964916139841,8.13119113445282e-05,0.0007434593862853,-1.0633841156959534e-05,-0.0013429746031761,0.0178343150764703,0.0001144558191299,1.6717243852326646e-05,Background,-0.0062356530869416525,0.5024876495409203,0.6653184328727464,0.5024876495409203
PPP1R3B,721,287,39.45194625854492,0.0006525845,-0.006313402391125065,0.5025186664150545,0.6653184328727464,8168,0,29,0.0011459059001874,10843,8168,0.0002110507339239,3.3255568268941715e-05,0.0003202501975465,-0.0008317530155181,-6.593763828277588e-05,9.65530052781105e-05,-4.014931619167328e-05,-0.0024913714732974,-5.596503251581453e-05,0.0001985504932235,0.0001287525519728,9.588897228240968e-05,2.646446228027344e-05,0.0010952134616672,-8.13901424407959e-05,-3.6459412513067946e-05,-7.00727105140686e-05,0.0004676915705204,4.762783646583557e-05,0.0005375016480684,0.0005412408499978,0.0013160090893507,4.724040991277434e-05,0.0002201371535193,-6.175041198730469e-05,0.0006344923749566,6.812341598561034e-05,-2.288166433572769e-05,0.0012747594155371,-4.202127456665039e-06,8.631497621536255e-05,-0.0007234608056023,-1.8807128071784973e-05,-8.748192340135574e-05,7.868744432926178e-05,6.070919334888458e-05,5.088749730930431e-06,-1.2898817658424376e-05,-4.7042034566402435e-05,-8.34837555885315e-05,-7.300823926925659e-05,0.0002952944487333,6.74910843372345e-05,0.0006782565615139,-4.721805453300476e-05,-1.5875322787906043e-05,0.0118287876248359,8.211284875869751e-05,7.346275651798351e-06,Background,-0.006313402391125065,0.5025186664150545,0.6653184328727464,0.5025186664150545
RPL36A,678,125,41.5771598815918,0.0006567872,-0.006385865885679353,0.502547574584048,0.6653184328727464,8169,0,31,0.0011378780574898,11901,8169,0.000326594337821,0.0013071994762867,0.0018426566384732,-0.0008323993533849,-9.36593860387802e-05,-3.037974238395691e-06,-4.5523978769779205e-05,0.0002077594399452,8.905306458473206e-05,0.0006836132379248,0.0001610424369573,6.256625056266785e-06,0.0012460253201425,3.488361835479736e-05,4.293397068977356e-05,-1.9226215954404324e-05,-6.211176514625549e-05,0.0003550127148628,8.477270603179932e-05,0.0002848304575309,0.0001104520633816,-2.417527139186859e-05,-0.0001723803579807,3.5841017961502075e-05,-0.0001276805996894,0.000432938337326,-5.640089511871338e-05,0.0001959595829248,0.0013815644197165,-0.0001754891127347,0.0002459157258272,2.337386104045436e-05,1.5852972865104675e-05,-8.249655365943909e-06,4.099588841199875e-05,0.0001374687999486,0.000117115676403,-0.0006491286912932,-5.590356886386871e-05,-7.234234362840652e-05,8.230656385421753e-05,-0.0003185365349054,7.371790707111359e-05,0.0007394433487206,-4.774518311023712e-05,-0.000174218788743,0.0001596318616066,9.065307676792143e-05,8.611012162873521e-06,Background,-0.006385865885679353,0.502547574584048,0.6653184328727464,0.502547574584048
