gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,delta_bat,delta_cet,contrast_quadrant
CHST13,379,626,100,66,34,0.2572520194081382,0.6454814076423645,1.942890293094024e-15,5.362377208938068e-13,7.478095531463623,6.675031661987305,244,13.144108772277832,0.5689313411712646,0.7945326566696167,0.7062475085258484,0.8434799313545227,0.5306010842323303,0.405259779755311,0.34264328370974,0.8846340489435419,4561,7818,1.0598948151663044e-12,4785,4784.999913029263,7089,4561.411672763552,-0.048947274684906006,0.17564642429351807,Q4_Unilateral_Cetacean
ACVRL1,518,695,108,69,39,0.2356568736684507,0.6867703199386597,1.942890293094024e-15,5.67323965583294e-13,14.71859645843506,9.732833862304688,490,41.92861557006836,0.3510394096374511,0.8592090606689453,0.7462182641029358,0.4024100303649902,0.5407537221908569,-0.02695121837339,0.5107506790098811,0.8846340489435419,8220,4561,1.0598948151663044e-12,4889,4888.999909317204,7090,4561.425041569671,0.45679903030395513,0.20546454191207886,Q1_Golden_Quadrant
SNAPC1,386,710,112,73,39,0.2572459219093,0.6824100017547607,1.942890293094024e-15,6.003531005658734e-13,20.81285095214844,16.053972244262695,233,30.499042510986328,0.6824100017547607,0.661737859249115,0.8558111786842346,0.499931126832962,0.517632007598877,0.4051377427896566,0.3426881323129404,0.8846340489435419,4562,4963,1.0638100206850569e-12,4786,4785.999905863737,7091,4562.316760891254,0.161806732416153,0.33817917108535767,Q1_Golden_Quadrant
EMILIN1,1056,683,109,70,39,0.2237607330686641,0.6867648363113403,1.942890293094024e-15,1.476596622750368e-12,22.599687576293945,14.900723457336426,435,39.48439025878906,0.572370171546936,0.8569831252098083,0.956881046295166,0.9999780654907228,0.6876507997512817,-0.2650437445592096,0.6045121184144845,0.8846340489435419,10182,4562,1.6569200389748873e-12,4890,4889.999906289022,7092,4562.490322580645,-0.14299494028091442,0.2692302465438843,Q4_Unilateral_Cetacean
PARP11,265,702,110,71,39,0.2572449933433224,0.676185667514801,1.942890293094024e-15,2.3508972546434933e-13,12.697546005249023,10.15898895263672,171,24.675758361816406,0.514575719833374,0.8416531085968018,0.8641981482505798,0.7365368008613586,0.9999943971633912,0.4051191582228817,0.3426949623385905,0.8846340489435419,4563,5523,1.0598948151663044e-12,4787,4786.999908961386,7093,4563.335417359494,0.10511630773544312,-0.1357962489128114,Q2_Unilateral_Bat
LEP,173,721,112,73,39,0.2347637523110541,0.6867164969444275,1.942890293094024e-15,3.050337760157153e-13,10.776714324951172,8.346317291259766,22,28.77660369873047,0.3744957149028778,0.8505993485450745,0.4450338184833526,0.6005054712295532,0.2857437133789062,-0.0448263870795233,0.5178771538096155,0.8846340489435419,8381,4563,1.0598948151663044e-12,4891,4890.999910699401,7094,4563.430462254739,0.25009387731552124,0.1592901051044464,Q1_Golden_Quadrant
GPR33,346,667,104,69,35,0.2572442887176762,0.6768311858177185,1.942890293094024e-15,6.17839113203709e-13,14.422359466552734,13.802308082580566,112,36.759037017822266,0.3923486769199371,0.7104121446609497,0.7842810153961182,0.8848533034324646,0.5004090070724487,0.4051050556575399,0.3427001452154333,0.8846340489435419,4564,5476,1.064437816020918e-12,4788,4787.999906755703,7095,4564.333887595611,-0.1744411587715149,0.28387200832366943,Q4_Unilateral_Cetacean
TLL2,784,670,102,67,35,0.2295805664787326,0.6867017149925232,1.942890293094024e-15,1.3872236692681708e-12,26.401657104492188,16.49103546142578,706,39.530025482177734,0.6678887009620667,0.8472875952720642,0.8193058967590332,0.5579917430877686,0.6302601099014282,-0.1485640487317495,0.5590511784601168,0.8846340489435419,9282,4564,1.5810225159368113e-12,4892,4891.9999057172145,7096,4564.460458929166,0.28929585218429565,0.18904578685760498,Q1_Golden_Quadrant
NDRG1,415,689,109,71,38,0.2524774322143427,0.6866963505744934,1.942890293094024e-15,3.633204848085165e-13,10.167292594909668,8.22145938873291,414,25.74658966064453,0.3948986232280731,0.8508418202400208,0.8186246156692505,0.9999940991401672,0.5005483031272888,0.3096999200739602,0.3783945817798292,0.8846340489435419,5295,4565,1.0598948151663044e-12,4893,4892.999910844271,7097,4565.32790156302,-0.14915227890014648,0.31807631254196167,Q4_Unilateral_Cetacean
LRRC66,969,656,110,71,39,0.2572439643185029,0.6111181378364563,1.942890293094024e-15,1.4047096819059928e-12,12.603726387023926,11.816136360168455,723,20.624042510986328,0.6111181378364563,0.6756220459938049,0.6940667033195496,0.6920169591903687,0.3443489372730255,0.4050985630460904,0.3427025313448426,0.8846340489435419,4565,9808,1.594097287230812e-12,4789,4788.999907802664,7098,4565.477984702361,-0.01639491319656372,0.34971776604652405,Q4_Unilateral_Cetacean
BLVRB,253,656,109,71,38,0.2572291027734038,0.6270146369934082,1.942890293094024e-15,3.3029134982592954e-13,6.286612510681152,5.551599979400635,155,19.214990615844727,0.3271722793579101,0.4883226752281189,0.6374074816703796,0.9435688853263856,0.5146231055259705,0.4048011201244982,0.3428118526853257,0.8846340489435419,4566,8933,1.0598948151663044e-12,4790,4789.999915263447,7099,4566.4489191885605,-0.4552462100982667,0.12278437614440918,Q4_Unilateral_Cetacean
ANXA5,338,677,105,66,39,0.2572231351761311,0.6550179123878479,1.942890293094024e-15,3.38062910998303e-13,27.172142028808594,14.952213287353516,259,41.48305130004883,0.6550179123878479,0.8261822462081909,0.3942272067070007,0.9215506315231324,0.9662270545959472,0.4046816830433716,0.3428557539610819,0.8846340489435419,4567,7201,1.0598948151663044e-12,4791,4790.999906268723,7100,4567.39135350848,-0.09536838531494152,-0.5719998478889465,Q3_Parallel_Regressive
DNAJC17,307,715,111,72,39,0.253589300892615,0.6866828799247742,1.942890293094024e-15,4.080069615496619e-13,9.190621376037598,7.954492568969727,114,28.174800872802734,0.3262000381946563,0.7079353332519531,0.8337772488594055,0.5408936738967896,0.7028510570526123,0.3319531559176494,0.3699623156548771,0.8846340489435419,5119,4568,1.0598948151663044e-12,4896,4895.999911167579,7101,4568.322148320585,0.16704165935516357,0.1309261918067932,Q1_Golden_Quadrant
CDCA5,284,688,107,67,40,0.2572162596018271,0.6780729293823242,1.942890293094024e-15,4.313216450667803e-13,22.44694709777832,17.018239974975586,174,42.51447677612305,0.5279836058616638,0.8569014668464661,0.6862872242927551,0.3831878006458282,0.3641799390316009,0.4045440734681242,0.3429063374990187,0.8846340489435419,4568,5371,1.0598948151663044e-12,4792,4791.999905549932,7102,4568.330528766212,0.4737136662006379,0.32210728526115423,Q1_Golden_Quadrant
HECTD1,2666,661,107,70,37,0.2478249201074624,0.6866827607154846,1.942890293094024e-15,9.831024883050929e-13,18.444108963012695,11.037829399108888,1508,36.61825180053711,0.503686249256134,0.8489830493927002,0.8587948083877563,0.9636056423187256,0.6201705932617188,0.2165833036935928,0.4142665493124936,0.8846340489435419,6119,4569,1.26125839332267e-12,4897,4896.999908307145,7103,4569.355437312936,-0.11462259292602539,0.2386242151260376,Q4_Unilateral_Cetacean
KBTBD4,541,648,96,58,38,0.2572103228079064,0.6559748649597168,1.942890293094024e-15,4.177214130151279e-13,15.72976779937744,13.426135063171388,33,27.411523818969727,0.5738377571105957,0.7138034105300903,0.6637342572212219,0.999982476234436,0.3942651450634002,0.4044252528934878,0.3429500167037268,0.8846340489435419,4569,7132,1.0598948151663044e-12,4793,4792.999906931864,7104,4569.389125374127,-0.2861790657043457,0.2694691121578217,Q4_Unilateral_Cetacean
ATP13A2,1214,638,105,69,36,0.2572044785022754,0.6224014759063721,1.942890293094024e-15,1.6883716646972817e-12,18.997379302978516,13.15665340423584,1078,41.454566955566406,0.458269864320755,0.767786979675293,0.8785790205001831,0.8944775462150574,0.836658775806427,0.4043082834041132,0.3429930174878496,0.8846340489435419,4570,9190,1.847368954327348e-12,4794,4793.999907063816,7105,4570.457598935816,-0.1266905665397644,0.041920244693756104,Q4_Unilateral_Cetacean
LRRC40,628,697,106,69,37,0.1844775007455646,0.686660885810852,1.942890293094024e-15,8.762435221850209e-13,17.521995544433594,13.638318061828612,234,36.9084587097168,0.4747419953346252,0.851080596446991,0.8371214866638184,0.9603219628334044,0.58831787109375,-1.0512688183212813,0.8534324280082084,0.9388568489868598,13667,4571,1.188411451170891e-12,4899,4898.9999068313855,7106,4571.606518124377,-0.10924136638641346,0.24880361557006836,Q4_Unilateral_Cetacean
HGFAC,694,653,105,66,39,0.25294423512849,0.6866565942764282,1.942890293094024e-15,9.792167077189086e-13,17.146621704101562,15.134127616882324,50,36.610816955566406,0.4683485031127929,0.8065558075904846,0.8527776598930359,0.8009949922561646,0.5872235298156738,0.3190426379182858,0.3748470902640566,0.8846340489435419,5213,4572,1.2582343350600618e-12,4900,4899.999906198042,7107,4572.325407382774,0.005560815334320068,0.26555413007736206,Q1_Golden_Quadrant
SEC23B,769,694,108,71,37,0.2572027645894748,0.6188440322875977,1.942890293094024e-15,6.430966870139151e-13,17.33458137512207,15.102972984313965,50,35.79839324951172,0.4842278957366943,0.7031708359718323,0.8440449833869934,0.8745979070663452,0.5345219373703003,0.4042739806968662,0.3430056283697808,0.8846340489435419,4572,9386,1.0727881694091326e-12,4796,4795.999906210033,7108,4572.464183571666,-0.17142707109451294,0.3095230460166931,Q4_Unilateral_Cetacean
FERMT1,695,692,108,72,36,0.2289357620083084,0.6866424679756165,1.942890293094024e-15,8.626432901333745e-13,11.383933067321776,10.600914001464844,4,26.13185691833496,0.4356342852115631,0.8409618139266968,0.8148641586303711,0.6638389825820923,0.5064616799354553,-0.1614693371293968,0.5641381200688892,0.8846340489435419,9389,4573,1.1798914128385381e-12,4901,4900.9999086200105,7109,4573.464316594613,0.1771228313446045,0.30840247869491577,Q1_Golden_Quadrant
GP5,622,648,103,65,38,0.2571832183919527,0.6207619309425354,1.942890293094024e-15,1.0083600621152901e-12,14.217726707458496,12.648444175720217,252,23.01144218444824,0.617854654788971,0.7591755390167236,0.6710913777351379,0.6562768816947937,0.4408908784389496,0.4038827778940475,0.3431494606494097,0.8846340489435419,4574,9286,1.2805313042160797e-12,4798,4797.999907326843,7110,4574.460924509478,0.10289865732192993,0.23020049929618835,Q1_Golden_Quadrant
CCDC188,468,644,107,69,38,0.2571783181279196,0.6538807153701782,1.942890293094024e-15,7.538414337201971e-13,18.505191802978516,12.90319538116455,25,39.28096389770508,0.4710982143878937,0.814265251159668,0.8627736568450928,0.4742986559867859,0.9847471117973328,0.4037847027046335,0.3431855232035287,0.8846340489435419,4575,7286,1.1182136186996266e-12,4799,4798.999907192591,7111,4575.394446291985,0.3399665951728821,-0.12197345495223999,Q2_Unilateral_Bat
LIG4,922,709,109,71,38,0.2274856649413939,0.6866201162338257,1.942890293094024e-15,1.2415068972863109e-12,16.5742244720459,14.576133728027344,205,35.763797760009766,0.4634357988834381,0.8507474064826965,0.9765049815177916,0.8766180276870728,0.6103445291519165,-0.1904919660215361,0.5755381809434008,0.8846340489435419,9602,4575,1.4574332958009768e-12,4903,4902.999906420078,7112,4575.471466577985,-0.02587062120437622,0.36616045236587513,Q4_Unilateral_Cetacean
MDC1,2564,485,42,18,24,0.1864316109391597,0.6866110563278198,1.942890293094024e-15,3.543831894597221e-12,15.892622947692873,14.573383331298828,2264,39.70831298828125,0.4002341628074646,0.9487616419792176,0.7772942185401917,0.6822404265403748,0.8137086629867554,-1.0121587364812212,0.8442689189281127,0.9333872413378344,13597,4576,3.648583739276229e-12,4904,4903.9999064212125,7113,4576.604356501496,0.2665212154388429,-0.03641444444656372,Q2_Unilateral_Bat
SDC4,213,713,110,71,39,0.257173129733667,0.5918914079666138,1.942890293094024e-15,3.030908857226218e-13,13.25280475616455,8.21121883392334,129,22.91398048400879,0.5783720016479492,0.5413240790367126,0.8067130446434021,0.3406594097614288,0.6411870718002319,0.4036808608002715,0.3432237077533578,0.8846340489435419,4577,10738,1.0598948151663044e-12,4801,4800.999910856327,7114,4577.509311606252,0.20066466927528387,0.16552597284317017,Q1_Golden_Quadrant
CASKIN1,1497,628,104,68,36,0.2068843251623315,0.6865782141685486,1.942890293094024e-15,1.4299672557161792e-12,14.0828218460083,12.440823554992676,152,29.556228637695312,0.4764755964279175,0.8490870594978333,0.9574177861213684,0.8413270711898804,0.4793277978897095,-0.6028126669804146,0.7266833404465192,0.8907677636597577,12257,4577,1.6157255915140037e-12,4905,4904.99990744002,7115,4577.559827070169,0.007759988307952881,0.47808998823165894,Q1_Golden_Quadrant
ATP6AP2,374,684,108,71,37,0.2319324205048224,0.6865745186805725,1.942890293094024e-15,4.080069615496619e-13,18.74473571777344,13.55215072631836,116,37.14861679077149,0.504587709903717,0.8467795848846436,0.7142289280891418,0.940168023109436,0.8548430800437927,-0.1014934158996142,0.5404206080387077,0.8846340489435419,8901,4578,1.0598948151663044e-12,4906,4905.999906871836,7116,4578.448254073828,-0.09338843822479248,-0.14061415195465088,Q3_Parallel_Regressive
SIRT7,405,697,103,65,38,0.2571690652710311,0.5398099422454834,1.942890293094024e-15,3.691491556877964e-13,9.809600830078123,8.207602500915527,9,27.105154037475582,0.3619090616703033,0.6284945607185364,0.6416681408882141,0.9459165334701538,0.3926256597042084,0.4035995135626147,0.3432536217247836,0.8846340489435419,4578,12653,1.0598948151663044e-12,4802,4801.999910860591,7117,4578.5730295976055,-0.31742197275161743,0.24904248118400574,Q4_Unilateral_Cetacean
HTR2C,487,655,91,55,36,0.2432143680420466,0.6865683794021606,1.942890293094024e-15,5.226374888421558e-13,8.587961196899414,8.213818550109863,59,22.200572967529297,0.3868351280689239,0.753182053565979,0.737842857837677,0.999985933303833,0.4301523566246032,0.1243064867580409,0.4505363057246828,0.8846340489435419,6922,4579,1.0598948151663044e-12,4907,4906.999910853264,7118,4579.382474226804,-0.246803879737854,0.3076905012130738,Q4_Unilateral_Cetacean
GTF2A1,338,705,109,70,39,0.2571602778310046,0.6423168778419495,1.942890293094024e-15,3.0114799542952837e-13,8.161710739135742,7.988893985748291,177,38.11833190917969,0.2141151130199432,0.8015185594558716,0.8525474667549133,0.9999818205833436,0.5149890780448914,0.4034236393976221,0.343318299616413,0.8846340489435419,4579,8007,1.0598948151663044e-12,4803,4802.999911124839,7119,4579.418556701031,-0.19846326112747203,0.337558388710022,Q4_Unilateral_Cetacean
GLCE,625,709,111,73,38,0.2246906609689271,0.6865548491477966,1.942890293094024e-15,5.7120974616948e-13,11.212244033813477,8.537674903869629,15,24.13224983215332,0.464616596698761,0.8465942144393921,0.7146361470222473,0.9999788999557496,0.5815166234970093,-0.2464319199017015,0.5973260502736912,0.8846340489435419,10027,4581,1.0617784981803098e-12,4909,4908.999910484736,7120,4581.485799800465,-0.15338468551635753,0.13311952352523804,Q4_Unilateral_Cetacean
GYG1,374,712,110,71,39,0.2571542656531763,0.5995007753372192,1.942890293094024e-15,4.235500838944075e-13,11.905033111572266,9.04810905456543,272,25.73255157470703,0.462644875049591,0.7462030053138733,0.5609695315361023,0.5105529427528381,0.3245845139026642,0.4033033100693822,0.3433625534855477,0.8846340489435419,4581,10382,1.0598948151663044e-12,4805,4804.999909952121,7121,4581.497605586964,0.23565006256103516,0.2363850176334381,Q1_Golden_Quadrant
RRP36,292,707,112,72,40,0.2162764237913231,0.686552882194519,1.942890293094024e-15,4.235500838944075e-13,6.926854610443115,5.692558288574219,204,13.56658172607422,0.5105821490287781,0.8562819361686707,0.8543672561645508,0.5872712731361389,0.5098907351493835,-0.4148367036832842,0.6608692757228701,0.8846340489435419,11220,4582,1.0598948151663044e-12,4910,4909.999914941969,7122,4582.525507149983,0.26901066303253174,0.34447652101516724,Q1_Golden_Quadrant
SDCCAG8,747,681,104,67,37,0.2571258525801713,0.6813536882400513,1.942890293094024e-15,1.3133938381306977e-12,20.01039123535156,19.070695877075195,184,39.008087158203125,0.512980580329895,0.8488909602165222,0.8857156038284302,0.9999826550483704,0.5737314224243164,0.4027346432591914,0.3435717227913216,0.8846340489435419,4583,5052,1.5192430646838742e-12,4807,4806.999904982388,7123,4583.320419022281,-0.15109169483184814,0.31198418140411377,Q4_Unilateral_Cetacean
RIC8A,554,703,108,68,40,0.2509141176230173,0.6865498423576355,1.942890293094024e-15,7.110978472721599e-13,11.788618087768556,10.206560134887695,30,28.726072311401367,0.4103804528713226,0.8020373582839966,0.6743238568305969,0.917252779006958,0.7053696513175964,0.2784113254957743,0.3903483132889025,0.8846340489435419,5561,4583,1.094141994636886e-12,4911,4910.999908923345,7124,4583.337346192218,-0.11521542072296143,-0.03104579448699951,Q3_Parallel_Regressive
SH2B3,628,636,100,65,35,0.2028626089007277,0.6865448951721191,1.942890293094024e-15,8.70414851305744e-13,12.438539505004885,12.047680854797363,295,24.79626846313477,0.5016294717788696,0.8515541553497314,0.663028359413147,0.5395472645759583,0.3747453987598419,-0.6833043673176664,0.7527927324612746,0.8953976876799756,12638,4584,1.1854409004241514e-12,4912,4911.999907664197,7125,4584.572730295976,0.3120068907737732,0.28828296065330505,Q1_Golden_Quadrant
APBA1,939,657,106,69,37,0.2571191878431104,0.6289997100830078,1.942890293094024e-15,6.197820034968016e-13,11.88045883178711,9.442947387695312,7,19.051939010620117,0.623582661151886,0.7796126008033752,0.7711595892906189,0.4513936638832092,0.6916364431381226,0.4026012534366785,0.3436207937096911,0.8846340489435419,4585,8828,1.064437816020918e-12,4809,4808.99990957584,7126,4585.446059195211,0.32821893692016607,0.07952314615249634,Q1_Golden_Quadrant
CEP85,775,708,112,72,40,0.2389652945620554,0.6865414381027222,1.942890293094024e-15,1.1696199564419184e-12,22.057361602783203,17.655834197998047,211,34.86802291870117,0.6325957179069519,0.8562676310539246,0.8588165044784546,0.9658238887786864,0.8615156412124634,0.0392643985014154,0.4843397952979069,0.8846340489435419,7665,4586,1.4023065393127232e-12,4914,4913.999905360253,7127,4586.407416029265,-0.10955625772476185,-0.002699136734008789,Q3_Parallel_Regressive
